ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_avdeef;NAME_avdeef;CAS_avdeef;y_avdeef_nointraoutliers_nointeroutliers;pka_avdeef;ID_sander;NAME_sander;CAS_sander;y_sander_nointraoutliers_nointeroutliers;pka_sander;ID_liao;NAME_liao;CAS_liao;y_liao_nointraoutliers_nointeroutliers;pka_liao;ID_qtbx;NAME_qtbx;CAS_qtbx;y_qtbx_nointraoutliers_nointeroutliers;ID_settimo;NAME_settimo;CAS_settimo;y_settimo_nointraoutliers_nointeroutliers;pka_settimo;units
14431;O=P(O)(O)CCNCCNCCP(=O)(O)O;5.57999992370605;;valid;;;;;;;;;;;;;;;;14133;;60701-68-0;5.57999992370605;;;;;;pKa
14432;O=P(O)(O)CC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;7.59999990463256;;valid;;;;;;;;;;;;;;;;10082;;No CAS number;7.59999990463256;;;;;;pKa
14433;O=P(O)(O)CI;1.29999995231628;;valid;;;;;;;;;;;;;;;;[28058, 28059, 28071];;['5-29-8', '13298-02-7'];1.29999995231628;;;;;;pKa
14434;O=P(O)(O)CN(CCN(CCP(=O)(c1ccccc1)c1ccccc1)CP(=O)(O)O)CCP(=O)(c1ccccc1)c1ccccc1;1.94000005722045;;valid;;;;;;;;;;;;;;;;26867;;78558-60-8;1.94000005722045;;;;;;pKa
14435;O=P(O)(O)CN(CCO)CP(=O)(O)O;1.02999997138977;;valid;;;;;;;;;;;;;;;;[28416, 28415];;5995-42-6;1.02999997138977;;;;;;pKa
14436;O=P(O)(O)CN(CP(=O)(O)O)C1CCCCC1;4.57000017166137;;valid;;;;;;;;;;;;;;;;[17224, 17223];;5995-40-4;4.57000017166137;;;;;;pKa
14437;O=P(O)(O)CN(Cc1cccc(CN(CP(=O)(O)O)CP(=O)(O)O)c1)CP(=O)(O)O;4.51999998092651;;valid;;;;;;;;;;;;;;;;17431;;No CAS number;4.51999998092651;;;;;;pKa
14438;O=P(O)(O)CN(Cc1ccccc1)CP(=O)(O)O;4.59000015258789;;valid;;;;;;;;;;;;;;;;17143;;6056-53-7;4.59000015258789;;;;;;pKa
14439;O=P(O)(O)CN1CCCCC1;2.39000010490417;;valid;;;;;;;;;;;;;;;;[25701, 25702];;4672-35-9;2.39000010490417;;;;;;pKa
14440;O=P(O)(O)CN1CCCN(CP(=O)(O)O)CCN(CP(=O)(O)O)CCCN(CP(=O)(O)O)CC1;4.96000003814697;;valid;;;;;;;;;;;;;;;;15670;;107446-90-2;4.96000003814697;;;;;;pKa
14441;O=P(O)(O)CN1CCCN(Cc2ccccc2)CCN(CP(=O)(O)O)CCCN(Cc2ccccc2)CC1;10.5299997329711;;valid;;;;;;;;;;;;;;;;2541;;No CAS number;10.5299997329711;;;;;;pKa
14442;O=P(O)(O)CN1CCCNCCN(CP(=O)(O)O)CCCNCC1;6.78000020980835;;valid;;;;;;;;;;;;;;;;11710;;No CAS number;6.78000020980835;;;;;;pKa
14443;O=P(O)(O)CN1CCCNCCNCCCNCC1;12.4899997711181;;valid;;;;;;;;;;;;;;;;643;;No CAS number;12.4899997711181;;;;;;pKa
14444;O=P(O)(O)CN1CCOCC1;1.0900000333786;;valid;;;;;;;;;;;;;;;;[28369, 28370];;4730-75-0;1.0900000333786;;;;;;pKa
14445;O=P(O)(O)CN1CCOCCN(CP(=O)(O)O)CCOCC1;11.039999961853;;valid;;;;;;;;;;;;;;;;1735;;No CAS number;11.039999961853;;;;;;pKa
14446;O=P(O)(O)CN1CCOCCOCCN(CP(=O)(O)O)CCOCC1;10.869999885559;;valid;;;;;;;;;;;;;;;;1947;;No CAS number;10.869999885559;;;;;;pKa
14447;O=P(O)(O)COc1c(Cl)cc(Cl)cc1Cl;7.07000017166137;;valid;;;;;;;;;;;;;;;;11161;;101084-11-1;7.07000017166137;;;;;;pKa
14448;O=P(O)(O)COc1c(Cl)cccc1Cl;7.1100001335144;;valid;;;;;;;;;;;;;;;;11064;;101251-24-5;7.1100001335144;;;;;;pKa
14449;O=P(O)(O)COc1cc(Cl)c(Cl)cc1Cl;1.25999999046325;;valid;;;;;;;;;;;;;;;;28113;;101084-89-3;1.25999999046325;;;;;;pKa
14450;O=P(O)(O)COc1ccc(Cl)cc1;6.82000017166137;;valid;;;;;;;;;;;;;;;;11622;;21521-81-3;6.82000017166137;;;;;;pKa
14451;O=P(O)(O)COc1ccc(Cl)cc1Cl;1.29999995231628;;valid;;;;;;;;;;;;;;;;28064;;101252-88-4;1.29999995231628;;;;;;pKa
14452;O=P(O)(O)COc1ccccc1;1.37000000476837;;valid;;;;;;;;;;;;;;;;27939;;5284-78-6;1.37000000476837;;;;;;pKa
14453;O=P(O)(O)COc1ccccc1Cl;1.42999994754791;;valid;;;;;;;;;;;;;;;;27847;;102000-71-5;1.42999994754791;;;;;;pKa
14454;O=P(O)(O)Cc1cc(CP(=O)(O)O)c(CP(=O)(O)O)cc1CP(=O)(O)O;1.5;;valid;;;;;;;;;;;;;;;;27748;;69303-28-2;1.5;;;;;;pKa
14455;O=P(O)(O)Cc1cc2c(cc1CP(=O)(O)O)OCCOCCOc1cc(CP(=O)(O)O)c(CP(=O)(O)O)cc1OCCOCCO2;2.0;;valid;;;;;;;;;;;;;;;;26750;;No CAS number;2.0;;;;;;pKa
14456;O=P(O)(O)Cc1ccc(C(F)(F)P(=O)(O)O)cc1;5.950000047683711;;valid;;;;;;;;;;;;;;;;[14881, 12003];;No CAS number;5.950000047683711;;;;;;pKa
14457;O=P(O)(O)Cc1ccc(C(F)P(=O)(O)O)cc1;7.009999990463255;;valid;;;;;;;;;;;;;;;;[12656, 9817];;No CAS number;7.009999990463255;;;;;;pKa
14458;O=P(O)(O)Cc1cccc(C(F)(F)P(=O)(O)O)c1;5.440000057220455;;valid;;;;;;;;;;;;;;;;[15440, 13580];;No CAS number;5.440000057220455;;;;;;pKa
14459;O=P(O)(O)Cc1cccc(C(O)P(=O)(O)O)c1;7.13499999046325;;valid;;;;;;;;;;;;;;;;[11331, 10694];;No CAS number;7.13499999046325;;;;;;pKa
14460;O=P(O)(O)Cc1cccc(P(=O)(O)O)c1;7.039999961853026;;valid;;;;;;;;;;;;;;;;[12322, 10038];;No CAS number;7.039999961853026;;;;;;pKa
14461;O=P(O)(O)Cc1ccncc1;1.13999998569488;;valid;;;;;;;;;;;;;;;;[28291, 28292];;80241-43-6;1.13999998569488;;;;;;pKa
14462;O=P(O)(O)NCCc1ccccc1;2.91000008583068;;valid;;;;;;;;;;;;;;;;24233;;No CAS number;2.91000008583068;;;;;;pKa
14463;O=P(O)(O)NCc1ccccc1;8.84000015258789;;valid;;;;;;;;;;;;;;;;6819;;98334-26-0;8.84000015258789;;;;;;pKa
14464;O=P(O)(O)OC(CCl)CCl;0.889999985694885;;valid;;;;;;;;;;;;;;;;[28532, 28533];;72236-70-5;0.889999985694885;;;;;;pKa
14465;O=P(O)(O)OC1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O;8.21000003814697;;valid;;;;;;;;;;;;;;;;8564;;No CAS number;8.21000003814697;;;;;;pKa
14466;O=P(O)(O)OC1[C@H](OP(=O)(O)O)CCC[C@H]1OP(=O)(O)O;5.9099998474121;;valid;;;;;;;;;;;;;;;;13415;;No CAS number;5.9099998474121;;;;;;pKa
14467;O=P(O)(O)OC1[C@H](OP(=O)(O)O)CNC[C@H]1OP(=O)(O)O;5.13999986648559;;valid;;;;;;;;;;;;;;;;15203;;No CAS number;5.13999986648559;;;;;;pKa
14468;O=P(O)(O)OC1[C@H](OP(=O)(O)O)COC[C@H]1OP(=O)(O)O;5.57000017166137;;valid;;;;;;;;;;;;;;;;14155;;No CAS number;5.57000017166137;;;;;;pKa
14469;O=P(O)(O)OCC(O)CO;6.48000001907348;;valid;;;;;;;;;;;;;;;;[12760, 11781];;No CAS number;6.48000001907348;;;;;;pKa
14470;O=P(O)(O)OCCCNCCCl;5.90000009536743;;valid;;;;;;;;;;;;;;;;13472;;No CAS number;5.90000009536743;;;;;;pKa
14471;O=P(O)(O)OCCOc1cc(Cl)c(Cl)cc1Cl;2.03999996185302;;valid;;;;;;;;;;;;;;;;26649;;No CAS number;2.03999996185302;;;;;;pKa
14472;O=P(O)(O)OCCOc1ccc(Cl)cc1Cl;2.04999995231628;;valid;;;;;;;;;;;;;;;;[26624, 26625];;18168-29-1;2.04999995231628;;;;;;pKa
14473;O=P(O)(O)OCCOc1ccccc1Cl;6.57999992370605;;valid;;;;;;;;;;;;;;;;12113;;106738-56-1;6.57999992370605;;;;;;pKa
14474;O=P(O)(O)OC[C@H]1OC(O)[C@H](O)[C@@H]1O;6.23999977111816;;valid;;;;;;;;;;;;;;;;12748;;No CAS number;6.23999977111816;;;;;;pKa
14475;O=P(O)(O)OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O;6.5;;valid;;;;;;;;;;;;;;;;12271;;No CAS number;6.5;;;;;;pKa
14476;O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c2ncn2ccnc32)[C@H](O)[C@@H]1O;4.23000001907348;;valid;;;;;;;;;;;;;;;;18697;;37482-16-9;4.23000001907348;;;;;;pKa
14477;O=P(O)(O)O[C@@H]1CC[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)C1;1.94000005722045;;valid;;;;;;;;;;;;;;;;26868;;No CAS number;1.94000005722045;;;;;;pKa
14478;O=P(O)(O)O[C@H]1CC[C@@H](OP(=O)(O)O)C[C@H]1OP(=O)(O)O;1.55999994277954;;valid;;;;;;;;;;;;;;;;27642;;No CAS number;1.55999994277954;;;;;;pKa
14479;O=P(O)(O)O[C@H]1CC[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)C1;1.62000000476837;;valid;;;;;;;;;;;;;;;;27520;;No CAS number;1.62000000476837;;;;;;pKa
14480;O=P(O)(O)O[C@H]1CC[C@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)C1;1.66999995708465;;valid;;;;;;;;;;;;;;;;27420;;No CAS number;1.66999995708465;;;;;;pKa
14481;O=P(O)(O)O[C@H]1COC[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O;5.44000005722045;;valid;;;;;;;;;;;;;;;;14420;;No CAS number;5.44000005722045;;;;;;pKa
14482;O=P(O)(O)O[C@H]1[C@@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O;5.23000001907348;;valid;;;;;;;;;;;;;;;;14973;;No CAS number;5.23000001907348;;;;;;pKa
14483;O=P(O)(O)O[C@H]1[C@@H](O)[C@H](O)C(F)(F)[C@H](OP(=O)(O)O)[C@H]1OP(=O)(O)O;5.05000019073486;;valid;;;;;;;;;;;;;;;;15424;;No CAS number;5.05000019073486;;;;;;pKa
14484;O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H]1O;5.84999990463256;;valid;;;;;;;;;;;;;;;;13566;;No CAS number;5.84999990463256;;;;;;pKa
14485;O=P(O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1OP(=O)(O)O;5.23000001907348;;valid;;;;;;;;;;;;;;;;14972;;No CAS number;5.23000001907348;;;;;;pKa
14486;O=P(O)(O)O[C@H]1[C@H](O)[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@@H]1OP(=O)(O)O;5.55999994277954;;valid;;;;;;;;;;;;;;;;14174;;No CAS number;5.55999994277954;;;;;;pKa
14487;O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1OP(=O)(O)O;6.345000028610225;;valid;;;;;;;;;;;;;;;;[11147, 14053];;No CAS number;6.345000028610225;;;;;;pKa
14488;O=P(O)(O)O[C@H]1[C@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@@H](O)[C@@H](O)[C@@H]1O;5.58000016212463;;valid;;;;;;;;;;;;;;;;[13736, 14563];;No CAS number;5.58000016212463;;;;;;pKa
14489;O=P(O)(O)Oc1ccc2ccccc2c1;1.27999997138977;;valid;;;;;;;;;;;;;;;;28093;;13095-41-5;1.27999997138977;;;;;;pKa
14490;O=P(O)(O)Oc1ccccc1-c1ncc[nH]1;4.67000007629394;;valid;;;;;;;;;;;;;;;;16809;;No CAS number;4.67000007629394;;;;;;pKa
14491;O=P(O)(O)SCCCO;5.6100001335144;;valid;;;;;;;;;;;;;;;;14052;;89924-78-7;5.6100001335144;;;;;;pKa
14492;O=P(O)(O)SCCO;5.44999980926513;;valid;;;;;;;;;;;;;;;;14402;;55428-58-5;5.44999980926513;;;;;;pKa
14493;O=P(O)(O)[C@@H]1CCCC[C@H]1P(=O)(O)O;1.67999994754791;;valid;;;;;;;;;;;;;;;;27408;;No CAS number;1.67999994754791;;;;;;pKa
14494;O=P(O)(O)[C@H](F)C[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O;6.19999980926513;;valid;;;;;;;;;;;;;;;;12841;;No CAS number;6.19999980926513;;;;;;pKa
14495;O=P(O)(O)c1cc(Cl)ccc1Cl;6.63000011444091;;valid;;;;;;;;;;;;;;;;[11995, 11996];;53712-53-1;6.63000011444091;;;;;;pKa
14496;O=P(O)(O)c1ccc(O)cc1;1.99000000953674;;valid;;;;;;;;;;;;;;;;[26772, 26773];;33795-18-5;1.99000000953674;;;;;;pKa
14497;O=P(O)(O)c1ccc2c(c1)OCCOCCOCCOCCO2;2.26999998092651;;valid;;;;;;;;;;;;;;;;26058;;122428-28-8;2.26999998092651;;;;;;pKa
14498;O=P(O)(O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2;2.39000010490417;;valid;;;;;;;;;;;;;;;;25709;;134988-75-3;2.39000010490417;;;;;;pKa
14499;O=P(O)(O)c1ccc2c(c1)OCO2;7.15000009536743;;valid;;;;;;;;;;;;;;;;10990;;117070-83-4;7.15000009536743;;;;;;pKa
14500;O=P(O)(O)c1cccc(Br)c1;1.53999996185302;;valid;;;;;;;;;;;;;;;;[27670, 27671];;6959-02-0;1.53999996185302;;;;;;pKa
14501;O=P(O)(O)c1cccc(C(F)P(=O)(O)O)c1;6.39499998092651;;valid;;;;;;;;;;;;;;;;[11320, 13672];;No CAS number;6.39499998092651;;;;;;pKa
14502;O=P(O)(O)c1cccc(C(O)P(=O)(O)O)c1;7.005000114440914;;valid;;;;;;;;;;;;;;;;[10328, 12155];;No CAS number;7.005000114440914;;;;;;pKa
14503;O=P(O)(O)c1cccc(O)c1;1.77999997138977;;valid;;;;;;;;;;;;;;;;[27221, 27222];;33733-31-2;1.77999997138977;;;;;;pKa
14504;O=P(O)(O)c1cccc(P(=O)(O)O)n1;3.14000010490417;;valid;;;;;;;;;;;;;;;;23332;;No CAS number;3.14000010490417;;;;;;pKa
14505;O=P(O)(O)c1ccccc1OCCOCCOCCOCCOCCOc1ccccc1P(=O)(O)O;2.05999994277954;;valid;;;;;;;;;;;;;;;;26608;;124551-23-1;2.05999994277954;;;;;;pKa
14506;O=P(O)(O)c1ccccc1OCCOCCOCCOCCOc1ccccc1P(=O)(O)O;2.63000011444091;;valid;;;;;;;;;;;;;;;;25051;;124551-22-0;2.63000011444091;;;;;;pKa
14507;O=P(O)(O)c1ccccc1OCCOCCOCCOc1ccccc1P(=O)(O)O;2.6800000667572;;valid;;;;;;;;;;;;;;;;24927;;124551-20-8;2.6800000667572;;;;;;pKa
14508;O=P(O)(O)c1ccccc1OCCOCCOc1ccccc1P(=O)(O)O;2.97000002861022;;valid;;;;;;;;;;;;;;;;24010;;124551-19-5;2.97000002861022;;;;;;pKa
14509;O=P(O)(OCc1ccccc1)OCc1ccccc1;1.04999995231628;;valid;;;;;;;;;;;;;;;;28397;;1623-08-1;1.04999995231628;;;;;;pKa
14510;O=P(O)(Oc1cc(Cl)c(Cl)cc1Cl)Oc1cc(Cl)c(Cl)cc1Cl;3.58999991416931;;valid;;;;;;;;;;;;;;;;21471;;No CAS number;3.58999991416931;;;;;;pKa
14511;O=P(O)(Oc1ccc(Cl)cc1)Oc1ccc(Cl)cc1;3.89000010490417;;valid;;;;;;;;;;;;;;;;[20171, 20172];;4795-31-7;3.89000010490417;;;;;;pKa
14512;O=P(O)(Oc1ccccc1Cl)Oc1ccccc1Cl;3.65000009536743;;valid;;;;;;;;;;;;;;;;[21154, 21155];;36400-49-4;3.65000009536743;;;;;;pKa
14513;O=P(O)(c1ccccc1)c1ccc2c(c1)OCCOCCOCCOCCO2;2.0;;valid;;;;;;;;;;;;;;;;26748;;134988-53-7;2.0;;;;;;pKa
14514;O=P([O-])(O)C(Cl)Cl;4.96999979019165;;valid;;;;;;;;;;;;;;;;15638;;No CAS number;4.96999979019165;;;;;;pKa
14515;O=P([O-])(Oc1ccc2ncccc2c1)Oc1ccc2ncccc2c1;4.13000011444091;;valid;;;;;;;;;;;;;;;;19232;;141784-80-7;4.13000011444091;;;;;;pKa
14516;O=P([O-])(Oc1cccc2cccnc12)Oc1cccc2cccnc12;3.16000008583068;;valid;;;;;;;;;;;;;;;;23232;;141784-79-4;3.16000008583068;;;;;;pKa
14517;O=P([O-])([O-])c1cn2c(n1)[C@H](O)[C@@H](O)[C@H](O)[C@H]2CO;7.69000005722045;;valid;;;;;;;;;;;;;;;;9904;;No CAS number;7.69000005722045;;;;;;pKa
14518;O=P1(O)CSC(c2ccccc2)SC1;2.55999994277954;;valid;;;;;;;;;;;;;;;;25244;;33472-23-0;2.55999994277954;;;;;;pKa
14519;O=P1(O)NCCCO1;4.09999990463256;;valid;;;;;;;;;;;;;;;;[19363, 19364];;45633-04-3;4.09999990463256;;;;;;pKa
14520;O=P1(O)OCCCCO1;1.58000004291534;;valid;;;;;;;;;;;;;;;;[27611, 27612];;51374-71-1;1.58000004291534;;;;;;pKa
14521;O=S(=O)(/C=C/c1ccc(O)cc1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;7.63999986648559;;valid;;;;;;;;;;;;;;;;10005;;No CAS number;7.63999986648559;;;;;;pKa
14522;O=S(=O)(CCS)CCS;7.90000009536743;;valid;;;;;;;;;;;;;;;;[9386, 9387];;145626-87-5;7.90000009536743;;;;;;pKa
14523;O=S(=O)(CS(=O)(=O)c1ccccc1)c1ccccc1;11.2100000381469;;valid;;;;;;;;;;;;;;;;1542;;3406-02-08 00:00:00;11.2100000381469;;;;;;pKa
14524;O=S(=O)(Cc1cc[n+](Cc2ccc(Br)cc2)cc1)c1ccccc1;10.5699996948242;;valid;;;;;;;;;;;;;;;;2480;;No CAS number;10.5699996948242;;;;;;pKa
14525;O=S(=O)(Cc1cc[n+](Cc2cccc(F)c2)cc1)c1ccccc1;10.4700002670288;;valid;;;;;;;;;;;;;;;;2636;;No CAS number;10.4700002670288;;;;;;pKa
14526;O=S(=O)(Cc1cc[n+](Cc2ccccc2)cc1)c1ccccc1;10.6999998092651;;valid;;;;;;;;;;;;;;;;2239;;No CAS number;10.6999998092651;;;;;;pKa
14527;O=S(=O)(Cc1ccc(Cl)cc1)NCCCCc1c[nH]cn1;7.44999980926513;;valid;;;;;;;;;;;;;;;;10350;;No CAS number;7.44999980926513;;;;;;pKa
14528;O=S(=O)(Cc1ccc(S(=O)(=NS(=O)(=O)C(F)(F)F)C(F)(F)F)cc1)C(F)(F)F;9.69999980926513;;valid;;;;;;;;;;;;;;;;4358;;No CAS number;9.69999980926513;;;;;;pKa
14529;O=S(=O)(Cc1cccc[n+]1Cc1ccccc1)c1ccccc1;9.30000019073486;;valid;;;;;;;;;;;;;;;;5518;;No CAS number;9.30000019073486;;;;;;pKa
14530;O=S(=O)(NC1CCCCC1)NC1CCCCC1;12.3000001907348;;valid;;;;;;;;;;;;;;;;737;;14041-87-3;12.3000001907348;;;;;;pKa
14531;O=S(=O)(NCCc1nc2ccccc2[nH]1)c1ccccc1;12.5500001907348;;valid;;;;;;;;;;;;;;;;602;;54220-74-5;12.5500001907348;;;;;;pKa
14532;O=S(=O)(NCc1nc2ccccc2[nH]1)c1ccccc1;11.6000003814697;;valid;;;;;;;;;;;;;;;;1190;;40788-59-8;11.6000003814697;;;;;;pKa
14533;O=S(=O)(Nc1ccccc1CN1CCOCCOCCN(Cc2ccccc2NS(=O)(=O)C(F)(F)F)CCOCCOCC1)C(F)(F)F;5.40000009536743;;valid;;;;;;;;;;;;;;;;14555;;No CAS number;5.40000009536743;;;;;;pKa
14534;O=S(=O)(Nc1ccccn1)Nc1ccccn1;8.0;;valid;;;;;;;;;;;;;;;;9124;;54767-80-5;8.0;;;;;;pKa
14535;O=S(=O)(O)CC(O)CN(CCO)CCO;7.569999933242791;;valid;;;;;;;;;;;;;;;;[10059, 10165];;68399-80-4;7.569999933242791;;;;;;pKa
14536;O=S(=O)(O)CC(O)CN1CCN(CCO)CC1;7.845000028610225;;valid;;;;;;;;;;;;;;;;[9376, 9684];;68399-78-0;7.845000028610225;;;;;;pKa
14537;O=S(=O)(O)CC(O)CNC(CO)(CO)CO;7.649999936421707;;valid;;;;;;;;;;;;;;;;[9865, 10060, 9974];;68399-81-5;7.649999936421707;;;;;;pKa
14538;O=S(=O)(O)CC(O)CNC1CCCCC1;9.624999999999996;;valid;;;;;;;;;;;;;;;;[4594, 4479];;73463-39-5;9.624999999999996;;;;;;pKa
14539;O=S(=O)(O)CCCCN1CCOCC1;6.82000017166137;;valid;;;;;;;;;;;;;;;;11623;;No CAS number;6.82000017166137;;;;;;pKa
14540;O=S(=O)(O)CCCN(CCO)CCO;7.57000017166137;;valid;;;;;;;;;;;;;;;;10123;;58431-91-7;7.57000017166137;;;;;;pKa
14541;O=S(=O)(O)CCCN1CCN(CCO)CC1;7.94000005722045;;valid;;;;;;;;;;;;;;;;[9275, 9276];;16052-06-5;7.94000005722045;;;;;;pKa
14542;O=S(=O)(O)CCCN1CCOCC1;7.146666685740151;;valid;;;;;;;;;;;;;;;;[11183, 10899, 10967, 10968, 10969, 10844];[nan, nan, nan, nan, nan, nan];1132-61-2;7.146666685740151;;;;;;pKa
14543;O=S(=O)(O)CCCNC(CO)(CO)CO;8.721111085679793;;valid;;;;;;;;;;;;;;;;[7171, 6499, 7172, 7142, 6851, 7303, 7407, 7345, 7474];[nan, nan, nan, nan, nan, nan, nan, nan, nan];29915-38-6;8.721111085679793;;;;;;pKa
14544;O=S(=O)(O)CCCNC1CCCCC1;10.54000009809217;;valid;;;;;;;;;;;;;;;;[2500, 2185, 2186, 2698, 2415, 2803, 2676];[nan, nan, nan, nan, nan, nan, nan];1135-40-6;10.54000009809217;;;;;;pKa
14545;O=S(=O)(O)CCN(CCO)CCO;7.193750023841853;;valid;;;;;;;;;;;;;;;;[10720, 10721, 10887, 10798, 11153, 11059, 10839, 10751];[nan, nan, nan, nan, nan, nan, nan, nan];10191-18-1;7.193750023841853;;;;;;pKa
14546;O=S(=O)(O)CCN1CCOCC1;5.9949999451637215;;valid;;;;;;;;;;;;;;;;[13319, 12972, 13391, 13272, 13273, 13020, 13407, 13247];[nan, nan, nan, nan, nan, nan, nan, nan];4432-31-9;5.9949999451637215;;;;;;pKa
14547;O=S(=O)(O)CCN=C(c1ccccc1)c1ccccc1O;4.19999980926513;;valid;;;;;;;;;;;;;;;;18897;;No CAS number;4.19999980926513;;;;;;pKa
14548;O=S(=O)(O)CCN=Cc1ccc[nH]1;7.905000209808345;;valid;;;;;;;;;;;;;;;;[7421, 10925];;71691-06-0;7.905000209808345;;;;;;pKa
14549;O=S(=O)(O)CCNC(CO)(CO)CO;7.765714372907359;;valid;;;;;;;;;;;;;;;;[9440, 9731, 9571, 9892, 9893, 9673, 9784];[nan, nan, nan, nan, nan, nan, nan];7365-44-8;7.765714372907359;;;;;;pKa
14550;O=S(=O)(O)CCNC1CCCCC1;9.465000152587884;;valid;;;;;;;;;;;;;;;;[5273, 4730];;No CAS number;9.465000152587884;;;;;;pKa
14551;O=S(=O)(O)CCNCc1ccccc1;8.46000003814697;;valid;;;;;;;;;;;;;;;;7938;;39775-17-2;8.46000003814697;;;;;;pKa
14552;O=S(=O)(O)CCNc1ccccc1;3.80499994754791;;valid;;;;;;;;;;;;;;;;[20508, 20598];;58928-14-6;3.80499994754791;;;;;;pKa
14553;O=S(=O)(O)CCS;9.440000057220455;;valid;;;;;;;;;;;;;;;;[4083, 6164];;3375-50-6;9.440000057220455;;;;;;pKa
14554;O=S(=O)(O)CNC1CCCCC1;6.55000019073486;;valid;;;;;;;;;;;;;;;;12156;;89855-85-6;6.55000019073486;;;;;;pKa
14555;O=S(=O)(O)CNC[C@H]1CCCC[C@@H]1O;6.03000020980835;;valid;;;;;;;;;;;;;;;;13167;;No CAS number;6.03000020980835;;;;;;pKa
14556;O=S(=O)(O)CN[C@H]1CCCC[C@@H]1O;5.44999980926513;;valid;;;;;;;;;;;;;;;;14403;;89855-96-9;5.44999980926513;;;;;;pKa
14557;O=S(=O)(O)CN[C@H]1CCCC[C@H]1Cl;5.01999998092651;;valid;;;;;;;;;;;;;;;;15491;;89796-69-0;5.01999998092651;;;;;;pKa
14558;O=S(=O)(O)CNc1ccc(Br)cc1;0.239999994635581;;valid;;;;;;;;;;;;;;;;28885;;74142-03-3;0.239999994635581;;;;;;pKa
14559;O=S(=O)(O)CNc1ccc(Cl)cc1;0.259999990463256;;valid;;;;;;;;;;;;;;;;28876;;56354-87-1;0.259999990463256;;;;;;pKa
14560;O=S(=O)(O)CNc1ccccc1;0.9200000166893;;valid;;;;;;;;;;;;;;;;28512;;103-06-0;0.9200000166893;;;;;;pKa
14561;O=S(=O)(O)NC1CCCCC1;1.784999966621395;;valid;;;;;;;;;;;;;;;;[27136, 27232];;100-88-9;1.784999966621395;;;;;;pKa
14562;O=S(=O)(O)[C]1C=CC(c2c3nc(c(-c4ccc(S(=O)(=O)O)cc4)c4ccc([nH]4)c(-c4ccc(S(=O)(=O)O)cc4)c4nc(c(-c5ccc(S(=O)(=O)O)cc5)c5ccc2[nH]5)C=C4)C=C3)=C[CH-]1;9.5;;valid;;;;;;;;;;;;;;;;4901;;No CAS number;9.5;;;;;;pKa
14563;O=S(=O)(O)c1c(O)ccc2[nH]ncc12;10.5500001907348;;valid;;;;;;;;;;;;;;;;2505;;No CAS number;10.5500001907348;;;;;;pKa
14564;O=S(=O)(O)c1c(O)ccc2ccccc12;10.9600000381469;;valid;;;;;;;;;;;;;;;;1822;;567-47-5;10.9600000381469;;;;;;pKa
14565;O=S(=O)(O)c1c(O)ccc2cn[nH]c12;9.44999980926513;;valid;;;;;;;;;;;;;;;;5038;;102236-30-6;9.44999980926513;;;;;;pKa
14566;O=S(=O)(O)c1cc(/N=N\c2ccccn2)c(O)c2ccccc12;2.89000010490417;;valid;;;;;;;;;;;;;;;;24333;;10558-11-9;2.89000010490417;;;;;;pKa
14567;O=S(=O)(O)c1cc(CNCCN(CCNCc2cc(S(=O)(=O)O)cc(-c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3O)c2O)CCNCc2cc(S(=O)(=O)O)cc(-c3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c3O)c2O)c(O)c(-c2cc(S(=O)(=O)O)cc(S(=O)(=O)O)c2O)c1;3.90000009536743;;valid;;;;;;;;;;;;;;;;20134;;No CAS number;3.90000009536743;;;;;;pKa
14568;O=S(=O)(O)c1cc(N=NO)cc2c(S(=O)(=O)O)cccc12;4.11999988555908;;valid;;;;;;;;;;;;;;;;19274;;79603-01-3;4.11999988555908;;;;;;pKa
14569;O=S(=O)(O)c1cc(N=Nc2ccccn2)c(O)c2ccccc12;8.0;;valid;;;;;;;;;;;;;;;;9105;;10558-11-9;8.0;;;;;;pKa
