ID_all;SMILES;ID_Livertox;orig_ID_Livertox;yorig_Livertox;CAS_Livertox;NAME_Livertox;units_Livertox;smilessource_Livertox;SMILES_Livertox;desired_units_Livertox;y_Livertox;y_consensus;valid/outlier
562;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)O[C@@H](C(C)C)C4)CO2;562;562;0;;;classOATP1B1inh;SMILES;COc1cc2c(cc1OC)-c1c(oc3c4c(ccc3c1=O)O[C@@H](C(C)C)C4)CO2;classOATP1B1inh;0;0;valid
563;C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1;563;563;0;;;classOATP1B1inh;SMILES;C=C(C)[C@H]1Cc2c(ccc3c(=O)c4c(oc23)COc2cc(OC)c(OC)cc2-4)O1;classOATP1B1inh;0;0;valid
564;COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12;564;564;0;;;classOATP1B1inh;SMILES;COc1ccc2c(c1)OCc1c-2oc2cc(OC)ccc12;classOATP1B1inh;0;0;valid
565;CCN1C[C@]2(C)CC[C@@H](OC)[C@@]34[C@H]1[C@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@@]3(O)[C@@H]5[C@H]1O)[C@H](O)[C@H]24;565;565;0;;;classOATP1B1inh;SMILES;CCN1C[C@]2(C)CC[C@@H](OC)[C@@]34[C@H]1[C@]1(OCO[C@@]15C[C@H](OC)[C@H]1C[C@@]3(O)[C@@H]5[C@H]1O)[C@H](O)[C@H]24;classOATP1B1inh;0;0;valid
566;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12;566;566;0;;;classOATP1B1inh;SMILES;CN(C)[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@H](O)[C@H]3C[C@@H]12;classOATP1B1inh;0;0;valid
567;Nc1ncnc2c1ncn2[C@@H]1C[C@H](O)[C@@H](CO)O1;567;567;0;;;classOATP1B1inh;SMILES;Nc1ncnc2c1ncn2[C@@H]1C[C@H](O)[C@@H](CO)O1;classOATP1B1inh;0;0;valid
568;CC1(C)[C@H]2CC(=O)O[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@H]3[C@]2(C)C=C[C@H]1O;568;568;1;;;classOATP1B1inh;SMILES;CC1(C)[C@H]2CC(=O)O[C@@]3(C)C4=CC(=O)O[C@@H](c5ccoc5)[C@]4(C)CC[C@H]3[C@]2(C)C=C[C@H]1O;classOATP1B1inh;1;1;valid
569;C=C1C2=CC(=O)O[C@@H](c3ccoc3)[C@@]2(C)CC[C@@H]1[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1CC(=O)OC;569;569;1;;;classOATP1B1inh;SMILES;C=C1C2=CC(=O)O[C@@H](c3ccoc3)[C@@]2(C)CC[C@@H]1[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1CC(=O)OC;classOATP1B1inh;1;1;valid
570;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C;570;570;0;;;classOATP1B1inh;SMILES;C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@@]21C;classOATP1B1inh;0;0;valid
571;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C;571;571;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)C=C[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C;classOATP1B1inh;1;1;valid
572;CC(=O)O[C@@H]1C=C[C@]2(C)[C@@H](C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]32)C1(C)C;572;572;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1C=C[C@]2(C)[C@@H](C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]32)C1(C)C;classOATP1B1inh;1;1;valid
573;Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1;573;573;0;;;classOATP1B1inh;SMILES;Nc1nc2c(ncn2[C@@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1;classOATP1B1inh;0;0;valid
574;CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@]12C;574;574;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@H]1C[C@@H](OC(C)=O)C(C)(C)[C@@H]2C[C@@H](OC(C)=O)[C@]3(C)C4=CC(=O)O[C@H](c5ccoc5)[C@@]4(C)CC[C@@H]3[C@]12C;classOATP1B1inh;0;0;valid
575;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC(C)=O)c1)C2=O;575;575;0;;;classOATP1B1inh;SMILES;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC(C)=O)c1)C2=O;classOATP1B1inh;0;0;valid
576;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC)c1)C2=O;576;576;0;;;classOATP1B1inh;SMILES;COc1ccc2c(c1)OC[C@H](Cc1ccc(OC)c(OC)c1)C2=O;classOATP1B1inh;0;0;valid
577;COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F;577;577;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F;classOATP1B1inh;0;0;valid
578;CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O;578;578;0;;;classOATP1B1inh;SMILES;CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3)OCO4)c(=O)c2c1O;classOATP1B1inh;0;0;valid
579;COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1;579;579;0;;;classOATP1B1inh;SMILES;COc1cc(OC)c2c(OC)c(-c3ccc4c(c3)OCO4)c(=O)oc2c1;classOATP1B1inh;0;0;valid
580;COc1cc(OC)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1;580;580;0;;;classOATP1B1inh;SMILES;COc1cc(OC)c2c(=O)c(-c3ccc4c(c3)OCO4)coc2c1;classOATP1B1inh;0;0;valid
581;c1ccc2c(c1)CN1CCCC1=N2;581;581;0;;;classOATP1B1inh;SMILES;c1ccc2c(c1)CN1CCCC1=N2;classOATP1B1inh;0;0;valid
582;CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;582;582;0;;;classOATP1B1inh;SMILES;CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C;classOATP1B1inh;0;0;valid
583;C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O;583;583;0;;;classOATP1B1inh;SMILES;C[C@@H]1C[C@@H]2[C@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O;classOATP1B1inh;0;0;valid
584;CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;584;584;0;;;classOATP1B1inh;SMILES;CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O;classOATP1B1inh;0;0;valid
585;C=CCSCC=C;585;585;0;;;classOATP1B1inh;SMILES;C=CCSCC=C;classOATP1B1inh;0;0;valid
586;CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1;586;586;0;;;classOATP1B1inh;SMILES;CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1;classOATP1B1inh;0;0;valid
587;NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1;587;587;0;;;classOATP1B1inh;SMILES;NC[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O1;classOATP1B1inh;0;0;valid
588;c1ccc2c(c1)sc1ccccc12;588;588;0;;;classOATP1B1inh;SMILES;c1ccc2c(c1)sc1ccccc12;classOATP1B1inh;0;0;valid
589;O=C(CC(=O)c1ccccc1)c1ccccc1;589;589;0;;;classOATP1B1inh;SMILES;O=C(CC(=O)c1ccccc1)c1ccccc1;classOATP1B1inh;0;0;valid
590;CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1;590;590;0;;;classOATP1B1inh;SMILES;CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1;classOATP1B1inh;0;0;valid
591;CCCCOC(=O)c1ccccc1C(=O)OCCCC;591;591;0;;;classOATP1B1inh;SMILES;CCCCOC(=O)c1ccccc1C(=O)OCCCC;classOATP1B1inh;0;0;valid
592;COc1c(Cl)ccc(Cl)c1C(=O)O;592;592;0;;;classOATP1B1inh;SMILES;COc1c(Cl)ccc(Cl)c1C(=O)O;classOATP1B1inh;0;0;valid
593;N#Cc1c(Cl)cccc1Cl;593;593;0;;;classOATP1B1inh;SMILES;N#Cc1c(Cl)cccc1Cl;classOATP1B1inh;0;0;valid
594;ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1;594;594;0;;;classOATP1B1inh;SMILES;ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1;classOATP1B1inh;0;0;valid
595;Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;595;595;0;;;classOATP1B1inh;SMILES;Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1;classOATP1B1inh;0;0;valid
596;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12;596;596;1;;;classOATP1B1inh;SMILES;Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12;classOATP1B1inh;1;1;valid
597;COc1c2ccccc2nc2occc12;597;597;0;;;classOATP1B1inh;SMILES;COc1c2ccccc2nc2occc12;classOATP1B1inh;0;0;valid
598;O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O;598;598;1;;;classOATP1B1inh;SMILES;O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O;classOATP1B1inh;1;1;valid
599;CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1;599;599;0;;;classOATP1B1inh;SMILES;CCN(CC)CCOC(=O)C1(C2CCCCC2)CCCCC1;classOATP1B1inh;0;0;valid
600;C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1;600;600;1;;;classOATP1B1inh;SMILES;C/C=C(C(=C/C)/c1ccc(O)cc1)\c1ccc(O)cc1;classOATP1B1inh;1;1;valid
601;CCN(CC)C(=O)N1CCN(C)CC1;601;601;0;;;classOATP1B1inh;SMILES;CCN(CC)C(=O)N1CCN(C)CC1;classOATP1B1inh;0;0;valid
602;CCN(CC)C(=O)c1cccc(C)c1;602;602;0;;;classOATP1B1inh;SMILES;CCN(CC)C(=O)c1cccc(C)c1;classOATP1B1inh;0;0;valid
603;O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O;603;603;0;;;classOATP1B1inh;SMILES;O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O;classOATP1B1inh;0;0;valid
604;COc1cc(OC)c(-c2c(OC)cc(OC)cc2OC)c(OC)c1;604;604;0;;;classOATP1B1inh;SMILES;COc1cc(OC)c(-c2c(OC)cc(OC)cc2OC)c(OC)c1;classOATP1B1inh;0;0;valid
605;C[C@H]1[C@H]2[C@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C;605;605;0;;;classOATP1B1inh;SMILES;C[C@H]1[C@H]2[C@H](O[C@]13CC[C@@H](C)CO3)[C@@H](O)[C@H]1[C@@H]3CC[C@H]4C[C@H](O[C@@H]5O[C@H](CO)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O[C@@H]7OC[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)C[C@]4(C)[C@H]3CC[C@@]12C;classOATP1B1inh;0;0;valid
606;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@H]6[C@H]5CC[C@@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;606;606;0;;;classOATP1B1inh;SMILES;C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H](CC[C@H]6[C@H]5CC[C@@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O;classOATP1B1inh;0;0;valid
607;CC1(C)C(=O)CC[C@]2(C)[C@H]1C[C@@H](O)[C@]1(C)C3=CC(=O)O[C@H](c4ccoc4)[C@@]3(C)CC[C@H]21;607;607;0;;;classOATP1B1inh;SMILES;CC1(C)C(=O)CC[C@]2(C)[C@H]1C[C@@H](O)[C@]1(C)C3=CC(=O)O[C@H](c4ccoc4)[C@@]3(C)CC[C@H]21;classOATP1B1inh;0;0;valid
608;CC(C)[C@@H]1COc2cc3oc(=O)ccc3cc2O1;608;608;0;;;classOATP1B1inh;SMILES;CC(C)[C@@H]1COc2cc3oc(=O)ccc3cc2O1;classOATP1B1inh;0;0;valid
609;COc1c(C(=O)O)ccc2c1CCC(C)(C)O2;609;609;0;;;classOATP1B1inh;SMILES;COc1c(C(=O)O)ccc2c1CCC(C)(C)O2;classOATP1B1inh;0;0;valid
610;C=C1CCC(=O)[C@@H](C)CC[C@H]2[C@H]1CC2(C)C;610;610;1;;;classOATP1B1inh;SMILES;C=C1CCC(=O)[C@@H](C)CC[C@H]2[C@H]1CC2(C)C;classOATP1B1inh;1;1;valid
611;Cc1c(O)c(O)cc2c1CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;611;611;0;;;classOATP1B1inh;SMILES;Cc1c(O)c(O)cc2c1CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;classOATP1B1inh;0;0;valid
612;CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;612;612;1;;;classOATP1B1inh;SMILES;CC(=O)Oc1cc2c(c(C)c1OC(C)=O)CC=C1[C@]2(C)CC[C@]2(C)[C@H]3C[C@](C)(C(=O)O)CC[C@]3(C)CC[C@@]12C;classOATP1B1inh;1;1;valid
613;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C;613;613;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1C[C@H]2C(C)(C)C(=O)CC[C@@]2(C)[C@H]2CC[C@@]3(C)C(=CC(=O)O[C@@H]3c3ccoc3)[C@@]12C;classOATP1B1inh;1;1;valid
614;CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21;614;614;1;;;classOATP1B1inh;SMILES;CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21;classOATP1B1inh;1;1;valid
615;COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2C[C@@H]3[C@H](CC[C@]4(C)[C@H](c5ccoc5)OC(=O)C[C@H]34)[C@@]1(C)C2=O;615;615;0;;;classOATP1B1inh;SMILES;COC(=O)C[C@H]1C(C)(C)[C@@H](OC(C)=O)[C@@H]2C[C@@H]3[C@H](CC[C@]4(C)[C@H](c5ccoc5)OC(=O)C[C@H]34)[C@@]1(C)C2=O;classOATP1B1inh;0;0;valid
616;CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@@]12C(=C[C@H]4C[C@@H]1C(C)(C)O[C@]2(C/C=C(/C)C(=O)O)[C@H]4O)C3=O;616;616;1;;;classOATP1B1inh;SMILES;CC(C)=CCC[C@@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@@]12C(=C[C@H]4C[C@@H]1C(C)(C)O[C@]2(C/C=C(/C)C(=O)O)[C@H]4O)C3=O;classOATP1B1inh;1;1;valid
617;COC(=O)[C@H]1OC(=O)[C@H]2O[C@@]23[C@]1(C)CC[C@H]1[C@@]2(C)CCC(=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@@]13C;617;617;1;;;classOATP1B1inh;SMILES;COC(=O)[C@H]1OC(=O)[C@H]2O[C@@]23[C@]1(C)CC[C@H]1[C@@]2(C)CCC(=O)C(C)(C)C2C[C@@H](OC(C)=O)[C@@]13C;classOATP1B1inh;1;1;valid
618;CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C;618;618;1;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1CC2C(C)(C)C(=O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C;classOATP1B1inh;1;1;valid
619;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)OC;619;619;0;;;classOATP1B1inh;SMILES;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)OC;classOATP1B1inh;0;0;valid
620;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)O;620;620;0;;;classOATP1B1inh;SMILES;CCCCC[C@@H]1C(=O)CC[C@H]1CC(=O)O;classOATP1B1inh;0;0;valid
621;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)[C@H](O)C3)ccc2c1C=CC(C)(C)O2;621;621;1;;;classOATP1B1inh;SMILES;COc1c(CC(=O)c2cc3c(cc2O)OC(C)(C)[C@H](O)C3)ccc2c1C=CC(C)(C)O2;classOATP1B1inh;1;1;valid
622;Cc1cc(=O)c2c(O)c3c(cc2o1)OC[C@H](C)CC3;622;622;0;;;classOATP1B1inh;SMILES;Cc1cc(=O)c2c(O)c3c(cc2o1)OC[C@H](C)CC3;classOATP1B1inh;0;0;valid
623;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1;623;623;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2c(O)c3c(OC)c4c(cc3oc2=O)OC(C)(C)CC4)cc1;classOATP1B1inh;0;0;valid
624;COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4;624;624;0;;;classOATP1B1inh;SMILES;COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4;classOATP1B1inh;0;0;valid
625;CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C;625;625;0;;;classOATP1B1inh;SMILES;CC(=O)O[C@@H]1c2c(ccc3ccc(=O)oc23)OC(C)(C)[C@@H]1OC(=O)CC(C)C;classOATP1B1inh;0;0;valid
626;Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)CC3;626;626;0;;;classOATP1B1inh;SMILES;Cc1cc(=O)c2c(O)c3c(cc2o1)OC(C)(C)CC3;classOATP1B1inh;0;0;valid
627;CN[C@@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O;627;627;0;;;classOATP1B1inh;SMILES;CN[C@@H]1[C@H](O[C@@H]2[C@H](O[C@@H]3[C@@H](NC(=N)N)[C@H](O)[C@@H](NC(=N)N)[C@H](O)[C@H]3O)O[C@H](C)[C@]2(O)CO)O[C@H](CO)[C@@H](O)[C@@H]1O;classOATP1B1inh;0;0;valid
628;Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1;628;628;0;;;classOATP1B1inh;SMILES;Cc1cccc2c3c(ccc12)C1=C(C(=O)C3=O)[C@@H](C)CO1;classOATP1B1inh;0;0;valid
629;CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]21C;629;629;0;;;classOATP1B1inh;SMILES;CC(=O)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]21C;classOATP1B1inh;0;0;valid
630;CN(C)CCOC(c1ccccc1)c1ccccc1;630;630;0;;;classOATP1B1inh;SMILES;CN(C)CCOC(c1ccccc1)c1ccccc1;classOATP1B1inh;0;0;valid
631;CNC(=O)CSP(=S)(OC)OC;631;631;0;;;classOATP1B1inh;SMILES;CNC(=O)CSP(=S)(OC)OC;classOATP1B1inh;0;0;valid
632;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;632;632;0;;;classOATP1B1inh;SMILES;COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC;classOATP1B1inh;0;0;valid
633;COC(=O)/C(C)=C\C[C@]12OC(C)(C)[C@H]3C[C@H](C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5O[C@@]431)O[C@@](C)(CCC=C(C)C)C=C6)C2=O;633;633;1;;;classOATP1B1inh;SMILES;COC(=O)/C(C)=C\C[C@]12OC(C)(C)[C@H]3C[C@H](C=C4C(=O)c5c(OC)c6c(c(CC=C(C)C)c5O[C@@]431)O[C@@](C)(CCC=C(C)C)C=C6)C2=O;classOATP1B1inh;1;1;valid
634;COc1ccc(/C=C/C(=O)O)cc1OC;634;634;0;;;classOATP1B1inh;SMILES;COc1ccc(/C=C/C(=O)O)cc1OC;classOATP1B1inh;0;0;valid
635;CS(C)(=O)=O;635;635;0;;;classOATP1B1inh;SMILES;CS(C)(=O)=O;classOATP1B1inh;0;0;valid
636;Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-];636;636;0;;;classOATP1B1inh;SMILES;Cc1c(C(N)=O)cc([N+](=O)[O-])cc1[N+](=O)[O-];classOATP1B1inh;0;0;valid
637;C[C@H]1[C@H]2[C@@H](C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2;637;637;0;;;classOATP1B1inh;SMILES;C[C@H]1[C@H]2[C@@H](C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@@]32C)O[C@]12CC[C@@H](C)CO2;classOATP1B1inh;0;0;valid
638;COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;638;638;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc1O;classOATP1B1inh;0;0;valid
639;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;639;639;0;;;classOATP1B1inh;SMILES;COc1ccc(-c2cc(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@H]5O[C@H](C)[C@@H](O)[C@H](O)[C@@H]5O)[C@@H](O)[C@H](O)[C@H]4O)cc3o2)cc1O;classOATP1B1inh;0;0;valid
640;COc1ccc(C(=O)c2ccccc2O)c(O)c1;640;640;0;;;classOATP1B1inh;SMILES;COc1ccc(C(=O)c2ccccc2O)c(O)c1;classOATP1B1inh;0;0;valid
641;CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;641;641;0;;;classOATP1B1inh;SMILES;CN1CCC(OC(c2ccccc2)c2ccccc2)CC1;classOATP1B1inh;0;0;valid
642;O=C(Nc1ccccc1)Nc1ccccc1;642;642;0;;;classOATP1B1inh;SMILES;O=C(Nc1ccccc1)Nc1ccccc1;classOATP1B1inh;0;0;valid
643;COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2;643;643;0;;;classOATP1B1inh;SMILES;COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(C)c(Cl)c(OC)c(Cl)c1O2;classOATP1B1inh;0;0;valid
644;CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;644;644;0;;;classOATP1B1inh;SMILES;CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O;classOATP1B1inh;0;0;valid
645;CC[C@H](C)[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)CC;645;645;0;;;classOATP1B1inh;SMILES;CC[C@H](C)[C@H]([NH3+])C(=O)N1CCC[C@H]1C(=O)N[C@H](C(=O)[O-])[C@@H](C)CC;classOATP1B1inh;0;0;valid
646;CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-];646;646;0;;;classOATP1B1inh;SMILES;CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]([NH3+])C(C)C)C(=O)[O-];classOATP1B1inh;0;0;valid
