ID_all;SMILES;ID_ChEMBL;orig_ID_ChEMBL;yorig_ChEMBL;CAS_ChEMBL;NAME_ChEMBL;units_ChEMBL;smilessource_ChEMBL;SMILES_ChEMBL;desired_units_ChEMBL;y_ChEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_ChEMBL_CtoxPred;onlyequal_ChEMBL_CtoxPred;y_CtoxPred_nonambiguous;y_ChEMBL_nonambiguous;y_consensus;valid/outlier
461;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3;;;;;;;;;;;269.0;UNCWLZOGXZCOJG-UHFFFAOYSA-N;0.0;;CHEMBL253386;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCC3;classCavinh;0.0;0;0.0;0.0;;0.0;valid
462;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3;;;;;;;;;;;457.0;VRUOVISKRCYPCS-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1)CCCCCC3;classCavinh;1.0;1;1.0;1.0;;1.0;valid
463;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1OC)CCCCC3;;;;;;;;;;;260.0;HNAVIKSKUJRFAB-UHFFFAOYSA-N;0.0;;CHEMBL2234539;classCavinh;SMILES;CCOC(=O)c1c(C)nc2nc3c(c(N)c2c1-c1ccccc1OC)CCCCC3;classCavinh;0.0;0;0.0;0.0;;0.0;valid
464;CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;;;;;;;;;;;58.0;JGAPWJRMEQDHGG-JOCHJYFZSA-N;1.0;;CHEMBL2069501;classCavinh;SMILES;CCOCC1(COCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;classCavinh;1.0;1;1.0;1.0;;1.0;valid
465;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;;;;;;;;;;;794.0;HWRFYUDZFUBTQR-UHFFFAOYSA-N;1.0;;CHEMBL2063649;classCavinh;SMILES;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
466;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1OC;;;;;;;;;;;690.0;MUXRQEBELKFHHI-UHFFFAOYSA-N;1.0;;CHEMBL2063823;classCavinh;SMILES;CCOc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1OC;classCavinh;1.0;1;1.0;1.0;;1.0;valid
467;CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1;;;;;;;;;;;339.0;YIQFFQJVNKNCNB-FSRHSHDFSA-N;1.0;;;classCavinh;SMILES;CCOc1ccccc1C[C@H](c1ccccc1)N1CCNCC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
468;CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2;;;;;;;;;;;504.0;GEWSELRSYBADTB-RPVQJOFSSA-N;0.0;;;classCavinh;SMILES;CCS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2;classCavinh;0.0;0;0.0;0.0;;0.0;valid
469;CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccccc1)CCC2;;;;;;;;;;;41.0;ODLRLBPCVCWBFC-LTGZKZEYSA-N;0.0;;CHEMBL217133;classCavinh;SMILES;CCc1c(C)[nH]c2c1/C(=N/NC(=O)Nc1ccccc1)CCC2;classCavinh;0.0;0;0.0;0.0;;0.0;valid
470;CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2;;;;;;;;;;;463.0;NATLTWZVCBHRJN-LTGZKZEYSA-N;0.0;;;classCavinh;SMILES;CCc1c(C)[nH]c2c1/C(=N/OC(=O)Nc1ccccc1)CCC2;classCavinh;0.0;0;0.0;0.0;;0.0;valid
471;CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1;;;;;;;;;;;17.0;IPBYCCUTXNVVAE-CJLVFECKSA-N;0.0;;CHEMBL216281;classCavinh;SMILES;CCc1c2c(n(C)c1CC)CCC/C2=N\OC(=O)Nc1ccccc1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
472;CCc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;;;;;;;;;;;797.0;XOYBHGRMHXZOMH-UHFFFAOYSA-N;1.0;;CHEMBL2063822;classCavinh;SMILES;CCc1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
473;CCc1ccc(NC(=O)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;;;;;;;;;;;515.0;IFSMGIMMUCBFTK-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CCc1ccc(NC(=O)N2N=C(c3ccc(Br)cc3)CC2c2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
474;CCc1ccc2nc(N3CCC(N[C@H]4CCCC[C@@H]4O)CC3)c(-c3nc(C)no3)cc2c1;;;;;;;;;;;581.0;UPIGINOFGWONOH-GOTSBHOMSA-N;1.0;;CHEMBL4576339;classCavinh;SMILES;CCc1ccc2nc(N3CCC(N[C@H]4CCCC[C@@H]4O)CC3)c(-c3nc(C)no3)cc2c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
475;CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1;;;;;;;;;;;401.0;ZWJKOWFFHJCZRL-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CCc1ccccc1-n1nc(OC2CCN(C(=O)OC(C)(C)C)CC2)cc1-c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
476;CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1;;;;;;;;;;;292.0;RTFHWULQHQDWPK-UHFFFAOYSA-N;1.0;;CHEMBL3953031;classCavinh;SMILES;CCc1ccccc1-n1nc(OC2CCN(S(C)(=O)=O)CC2)cc1-c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
477;CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21;;;;;;;;;;;142.0;YYXYTTPRFNUTKT-DEOSSOPVSA-N;0.0;;CHEMBL4750385;classCavinh;SMILES;CCn1c(-c2cnc(C)nc2)nc2c(-c3cnc4c(c3)[C@](C)(NCC(C)(C)F)C(=O)N4)ncnc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
478;CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1;;;;;;;;;;;120.0;RETOYYSEVCBIRN-JIPXPUAJSA-N;0.0;;CHEMBL3582336;classCavinh;SMILES;CCn1cc([C@@]2(c3nn(C)c(=O)o3)N[C@@H](c3nc(-c4ccc(F)cn4)c[nH]3)Cc3c2[nH]c2ccccc32)cn1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
479;CN(C)CCC=C1c2ccccc2CCc2ccccc21;;;;;;;;;;;85.0;KRMDCWKBEZIMAB-UHFFFAOYSA-N;0.0;;CHEMBL629;classCavinh;SMILES;CN(C)CCC=C1c2ccccc2CCc2ccccc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
480;CN(C)CCCN1c2ccccc2CCc2ccccc21;;;;;;;;;;;7.0;BCGWQEUPMDMJNV-UHFFFAOYSA-N;1.0;;CHEMBL11;classCavinh;SMILES;CN(C)CCCN1c2ccccc2CCc2ccccc21;classCavinh;1.0;1;1.0;1.0;;1.0;valid
481;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;;;;;;;;;;;373.0;ZPEIMTDSQAKGNT-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21;classCavinh;1.0;1;1.0;1.0;;1.0;valid
482;CN(C)CCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;;;;;;;;;;;130.0;OVMAUAKWDNZBTI-UHFFFAOYSA-N;1.0;;CHEMBL3938181;classCavinh;SMILES;CN(C)CCOc1ccc(C2(CCO)CC(c3ccccc3)=NN2C(=O)Nc2ccc(F)cc2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
483;CN(C)Cc1cn(CCCCN2CCCCC2)c2ccc(Br)cc12;;;;;;;;;;;637.0;LXNBYSGDVOCNCF-UHFFFAOYSA-N;0.0;;CHEMBL4578824;classCavinh;SMILES;CN(C)Cc1cn(CCCCN2CCCCC2)c2ccc(Br)cc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
484;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Br)cc12;;;;;;;;;;;659.0;OTLNXWZADBQJMI-UHFFFAOYSA-N;0.0;;CHEMBL4553858;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Br)cc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
485;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Cl)cc12;;;;;;;;;;;641.0;KHHGWOOIUNVDOZ-UHFFFAOYSA-N;0.0;;CHEMBL4286119;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccc(Cl)cc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
486;CN(C)Cc1cn(Cc2ccccc2)c2ccccc12;;;;;;;;;;;657.0;HQGXTZKYVCVNDU-UHFFFAOYSA-N;0.0;;CHEMBL4284776;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ccccc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
487;CN(C)Cc1cn(Cc2ccccc2)c2ncc(Br)cc12;;;;;;;;;;;635.0;WXQQUVXSGPCXRV-UHFFFAOYSA-N;0.0;;CHEMBL4294500;classCavinh;SMILES;CN(C)Cc1cn(Cc2ccccc2)c2ncc(Br)cc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
488;CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1;;;;;;;;;;;747.0;JJRQLEQTWXNCLT-UHFFFAOYSA-N;1.0;;CHEMBL4176034;classCavinh;SMILES;CN(C)c1ccc(C2NC(=S)Nc3nc4c(c(N)c32)CCCC4)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
489;CN(C)c1cccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c1;;;;;;;;;;;571.0;GYBZUPQPAFWYHB-UHFFFAOYSA-N;1.0;;CHEMBL2180898;classCavinh;SMILES;CN(C)c1cccc(C(=O)N2CCC(N(C3CC3)S(=O)(=O)c3cccc(C(F)(F)F)c3)CC2)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
490;CN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21;;;;;;;;;;;517.0;HVYXYPWZDRWKCC-OFNKIYASSA-N;0.0;;;classCavinh;SMILES;CN(C[C@H]1Cc2c(cccc2N2CCNCC2)CN1)[C@H]1CCCc2cccnc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
491;CN1C(=O)CC[C@H]1c1cccnc1;;;;;;;;;;;715.0;UIKROCXWUNQSPJ-VIFPVBQESA-N;1.0;;CHEMBL578211;classCavinh;SMILES;CN1C(=O)CC[C@H]1c1cccnc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
492;CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21;;;;;;;;;;;586.0;IVVSBEQDCAZLFY-SFHVURJKSA-N;0.0;;CHEMBL4097778;classCavinh;SMILES;CN1C(=O)[C@@H](N2CCc3cn(CC4CCS(=O)(=O)CC4)nc3C2=O)COc2ccccc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
493;CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21;;;;;;;;;;;610.0;MAHFVAHPQSLLJF-IBGZPJMESA-N;0.0;;CHEMBL4088216;classCavinh;SMILES;CN1C(=O)[C@@H](N2CCc3cn(Cc4ccccc4)nc3C2=O)COc2ccccc21;classCavinh;0.0;0;0.0;0.0;;0.0;valid
494;CN1CCC(C(c2ccc(Cl)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;349.0;QUDJCWKOPXBSPH-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CN1CCC(C(c2ccc(Cl)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
495;CN1CCC(C(c2ccc(F)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;259.0;GTSIUFNWVXFHJS-UHFFFAOYSA-N;0.0;;CHEMBL597783;classCavinh;SMILES;CN1CCC(C(c2ccc(F)cc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
496;CN1CCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;476.0;KGQXWNGARPKIIX-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;CN1CCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
497;CN1CCC(CN2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;;;;;;;;;;;257.0;SNLUJUXVFVOODX-UHFFFAOYSA-N;0.0;;CHEMBL608740;classCavinh;SMILES;CN1CCC(CN2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)CC1;classCavinh;0.0;0;0.0;0.0;;0.0;valid
498;CN1CCCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)C1;;;;;;;;;;;357.0;KGKFKQGQYIUQAL-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CN1CCCC(C(c2ccccc2)N2CCN(C(=O)CC(c3ccccc3)c3ccccc3)CC2)C1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
499;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;;;;;;;;;;;49.0;QZUDBNBUXVUHMW-UHFFFAOYSA-N;1.0;;CHEMBL42;classCavinh;SMILES;CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
500;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CN4)cc12;;;;;;;;;;;526.0;MGKCTMFWUSMCJX-UHFFFAOYSA-N;0.0;;;classCavinh;SMILES;CNC(=O)c1c(-c2ccc(F)cc2)oc2cc(N(C)S(C)(=O)=O)c(-c3ccc4c(n3)-c3cc5c(F)cccc5n3CN4)cc12;classCavinh;0.0;0;0.0;0.0;;0.0;valid
501;CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1;;;;;;;;;;;482.0;PVTFEAGMCGMRRS-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;CNc1nc(C)nc(N2CCC(C(=O)NCc3ccc(Br)cc3OC(F)(F)F)CC2)n1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
502;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;;;;;;;;;;;39.0;ICJDZRKVAKAOCS-KNTRCKAVSA-N;1.0;;CHEMBL318521;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
503;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(F)cc1;;;;;;;;;;;40.0;IMZDPHIRNMFYEE-KNTRCKAVSA-N;1.0;;CHEMBL319033;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccc(F)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
504;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C#N)c1;;;;;;;;;;;31.0;UHFNTHXCIOXLFJ-LVZFUZTISA-N;1.0;;CHEMBL317044;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C#N)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
505;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C(F)(F)F)c1;;;;;;;;;;;37.0;RDJPOCSFSZJJMV-KNTRCKAVSA-N;1.0;;CHEMBL321999;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(C(F)(F)F)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
506;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(OC)c1;;;;;;;;;;;12.0;SLHXCJDHRACRDL-LVZFUZTISA-N;1.0;;CHEMBL102498;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc(OC)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
507;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;59.0;DRKKFEDPIHQMQP-KNTRCKAVSA-N;1.0;;CHEMBL102907;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
508;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1;;;;;;;;;;;44.0;YGODTRTXGSNAQE-KNTRCKAVSA-N;1.0;;CHEMBL105444;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
509;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1C(F)(F)F;;;;;;;;;;;3.0;DCZKYOPFILCJIP-KNTRCKAVSA-N;1.0;;CHEMBL103806;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1C(F)(F)F;classCavinh;1.0;1;1.0;1.0;;1.0;valid
510;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];;;;;;;;;;;8.0;OSCYLUQUDCIHGJ-KNTRCKAVSA-N;1.0;;CHEMBL441428;classCavinh;SMILES;CO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-];classCavinh;1.0;1;1.0;1.0;;1.0;valid
511;COC(=O)C(C)(C)c1ccc2c(c1)cc(-c1cc(C)cc(C)c1)n2CC(C)O;;;;;;;;;;;608.0;MOZIKIPMNMVIHR-UHFFFAOYSA-N;1.0;;CHEMBL1643716;classCavinh;SMILES;COC(=O)C(C)(C)c1ccc2c(c1)cc(-c1cc(C)cc(C)c1)n2CC(C)O;classCavinh;1.0;1;1.0;1.0;;1.0;valid
512;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;;;;;;;;;;;724.0;SMFNNFXLPNEQAU-UHFFFAOYSA-N;1.0;;CHEMBL2063829;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
513;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1;;;;;;;;;;;751.0;PNRGSPPYQYPAGN-UHFFFAOYSA-N;1.0;;CHEMBL2063803;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccc(Cl)c([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
514;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl;;;;;;;;;;;766.0;RULGOQXXACBJJQ-UHFFFAOYSA-N;1.0;;CHEMBL2063804;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl;classCavinh;1.0;1;1.0;1.0;;1.0;valid
515;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccccc1Cl;;;;;;;;;;;723.0;XGZAZKYFGKCTPL-UHFFFAOYSA-N;1.0;;CHEMBL2063828;classCavinh;SMILES;COC(=O)C1=C(C)N(C)C(C)=C(C(=O)OC)C1c1ccccc1Cl;classCavinh;1.0;1;1.0;1.0;;1.0;valid
516;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1/C=C/c1ccccc1;;;;;;;;;;;780.0;SKCGRONYIUHFHF-UKRGKPDNSA-N;1.0;;CHEMBL2007120;classCavinh;SMILES;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1/C=C/c1ccccc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
517;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1c(C)noc1C;;;;;;;;;;;89.0;PTQTUHGWGGIJET-NTCAYCPXSA-N;1.0;;CHEMBL73647;classCavinh;SMILES;COC(=O)C1=C(C)N=C(C)/C(=C(/O)OC)C1c1c(C)noc1C;classCavinh;1.0;1;1.0;1.0;;1.0;valid
518;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(C)noc1C;;;;;;;;;;;557.0;YVJFZLQDGVKDKH-UHFFFAOYSA-N;1.0;;;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1c(C)noc1C;classCavinh;1.0;1;1.0;1.0;;1.0;valid
519;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cccc(Cl)c2Cl)o1;;;;;;;;;;;760.0;FBYPVBGLURAFHW-UHFFFAOYSA-N;1.0;;CHEMBL2063955;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(-c2cccc(Cl)c2Cl)o1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
520;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)(C)C)cc1;;;;;;;;;;;767.0;RPAKOPLFCWVSOQ-UHFFFAOYSA-N;1.0;;CHEMBL2063838;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)(C)C)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
521;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)C)cc1;;;;;;;;;;;785.0;KIDDUMMFQDUTSG-UHFFFAOYSA-N;1.0;;CHEMBL2063650;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(C(C)C)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
522;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;;;;;;;;;;;789.0;GHXKAZQKSPCRGO-UHFFFAOYSA-N;1.0;;CHEMBL2063820;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)c(Cl)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
523;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1;;;;;;;;;;;672.0;XBDJVUHXRNRICA-UHFFFAOYSA-N;1.0;;CHEMBL2063641;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(Cl)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
524;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(I)cc1;;;;;;;;;;;792.0;XFBNZVZYSNHUFG-UHFFFAOYSA-N;1.0;;CHEMBL2063954;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(I)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
525;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(N(C)C)cc1;;;;;;;;;;;779.0;ZICRODGSLHHXHP-UHFFFAOYSA-N;1.0;;CHEMBL2063809;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(N(C)C)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
526;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OC)cc1;;;;;;;;;;;783.0;IAXDEFZXLVTHLU-UHFFFAOYSA-N;1.0;;CHEMBL2063647;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OC)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
527;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OCc2ccccc2)cc1;;;;;;;;;;;684.0;APWYDWRFWROZIT-UHFFFAOYSA-N;1.0;;CHEMBL2063959;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc(OCc2ccccc2)cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
528;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1;;;;;;;;;;;711.0;VFQXEYKTWNRSQE-UHFFFAOYSA-N;1.0;;CHEMBL1098881;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc([N+](=O)[O-])cc1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
529;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc2c(c1)OCO2;;;;;;;;;;;703.0;MPQJJXRGOXYEOP-UHFFFAOYSA-N;1.0;;CHEMBL2063653;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccc2c(c1)OCO2;classCavinh;1.0;1;1.0;1.0;;1.0;valid
530;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Br)c1;;;;;;;;;;;796.0;JPWHOMRZIVPQOM-UHFFFAOYSA-N;1.0;;CHEMBL2063819;classCavinh;SMILES;COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Br)c1;classCavinh;1.0;1;1.0;1.0;;1.0;valid
