ID_all;SMILES;ID_chEMBL;orig_ID_chEMBL;yorig_chEMBL;CAS_chEMBL;NAME_chEMBL;units_chEMBL;smilessource_chEMBL;SMILES_chEMBL;desired_units_chEMBL;y_chEMBL;ID_CtoxPred;orig_ID_CtoxPred;yorig_CtoxPred;CAS_CtoxPred;NAME_CtoxPred;units_CtoxPred;smilessource_CtoxPred;SMILES_CtoxPred;desired_units_CtoxPred;y_CtoxPred;comparison_chEMBL_CtoxPred;onlyequal_chEMBL_CtoxPred;y_chEMBL_nonambiguous;y_CtoxPred_nonambiguous;y_consensus;valid/outlier
232;CC1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CC1;;;;;;;;;;;446.0;;0.0;;;classCavinh;SMILES;CC1(C(=O)O)CCC(C)(c2nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c3c(N)nccn23)CC1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
233;CC1(C)CCOc2c(Cl)cc(CN3CCC4(CC3)CC(=O)N(c3ccc(C(=O)O)cc3)C4)cc21;;;;;;;;;;;113.0;;1.0;;;classCavinh;SMILES;CC1(C)CCOc2c(Cl)cc(CN3CCC4(CC3)CC(=O)N(c3ccc(C(=O)O)cc3)C4)cc21;classCavinh;1.0;1;1.0;;1.0;1.0;valid
234;CC1=C(C(=O)OC(C)C)C(c2ccc(C)cc2)C(C(=O)OC(C)C)=C(C)N1;;;;;;;;;;;721.0;;1.0;;;classCavinh;SMILES;CC1=C(C(=O)OC(C)C)C(c2ccc(C)cc2)C(C(=O)OC(C)C)=C(C)N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
235;CC1=C(C(=O)OC(C)C)C(c2ccc(Cl)cc2)C(C(=O)OC(C)C)=C(C)N1;;;;;;;;;;;683.0;;1.0;;;classCavinh;SMILES;CC1=C(C(=O)OC(C)C)C(c2ccc(Cl)cc2)C(C(=O)OC(C)C)=C(C)N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
236;CC1=C(C(=O)OC(C)C)C(c2ccc(F)cc2)C(C(=O)OC(C)C)=C(C)N1;;;;;;;;;;;790.0;;1.0;;;classCavinh;SMILES;CC1=C(C(=O)OC(C)C)C(c2ccc(F)cc2)C(C(=O)OC(C)C)=C(C)N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
237;CC1=C(C(=O)OCc2ccccc2)C(c2ccc(Cl)cc2)C(C(=O)OCc2ccccc2)=C(C)N1;;;;;;;;;;;696.0;;1.0;;;classCavinh;SMILES;CC1=C(C(=O)OCc2ccccc2)C(c2ccc(Cl)cc2)C(C(=O)OCc2ccccc2)=C(C)N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
238;CC1=C(C(=O)OCc2ccccc2)C(c2ccc(O)cc2)C(C(=O)OCc2ccccc2)=C(C)N1;;;;;;;;;;;765.0;;1.0;;;classCavinh;SMILES;CC1=C(C(=O)OCc2ccccc2)C(c2ccc(O)cc2)C(C(=O)OCc2ccccc2)=C(C)N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
239;CC1=C(c2ncnn2C2CCC(C(F)(F)F)CC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C(F)(F)F)cc2N1;;;;;;;;;;;368.0;;1.0;;;classCavinh;SMILES;CC1=C(c2ncnn2C2CCC(C(F)(F)F)CC2)[C@@H](c2ccc(Cl)c(Cl)c2)n2nc(C(F)(F)F)cc2N1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
240;CCC(=N\O)/C(C)=C/c1ccc(F)cc1;;;;;;;;;;;799.0;;1.0;;;classCavinh;SMILES;CCC(=N\O)/C(C)=C/c1ccc(F)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
241;CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1;;;;;;;;;;;385.0;;0.0;;;classCavinh;SMILES;CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
242;CCC(C)OC(=O)C1=C(C)NC(SC)=NC1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;542.0;;1.0;;;classCavinh;SMILES;CCC(C)OC(=O)C1=C(C)NC(SC)=NC1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
243;CCC1=CC2C(C1)C[C@@]2(CN)Cc1nn[nH]n1;;;;;;;;;;;568.0;;1.0;;;classCavinh;SMILES;CCC1=CC2C(C1)C[C@@]2(CN)Cc1nn[nH]n1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
244;CCC1=CC2C(C1)C[C@]2(CN)Cc1nn[nH]n1;;;;;;;;;;;800.0;;1.0;;;classCavinh;SMILES;CCC1=CC2C(C1)C[C@]2(CN)Cc1nn[nH]n1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
245;CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)Cc1nn[nH]n1;;;;;;;;;;;801.0;;1.0;;;classCavinh;SMILES;CCC1=C[C@@H]2[C@H](C1)C[C@]2(CN)Cc1nn[nH]n1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
246;CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O;;;;;;;;;;;490.0;;0.0;;;classCavinh;SMILES;CCC1C2CC3C4N(C)c5ccccc5C45CC(C2[C@H]5O)N3C1O;classCavinh;0.0;0;0.0;;0.0;0.0;valid
247;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O;;;;;;;;;;;488.0;;0.0;;;classCavinh;SMILES;CCCC(C)C1(CC)C(=O)NC(=O)NC1=O;classCavinh;0.0;0;0.0;;0.0;0.0;valid
248;CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;;;;;;;;;;;32.0;;1.0;;;classCavinh;SMILES;CCCCC1(CCCC)N[C@@H](c2nc(-c3ccccc3)c[nH]2)Cc2c1[nH]c1ccccc21;classCavinh;1.0;1;1.0;;1.0;1.0;valid
249;CCCCCCCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;20.0;;1.0;;;classCavinh;SMILES;CCCCCCCCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
250;CCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;303.0;;1.0;;;classCavinh;SMILES;CCCCCCCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
251;CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1;;;;;;;;;;;80.0;;0.0;;;classCavinh;SMILES;CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
252;CCCCCc1onc(-c2ccccc2)c1C1C(C(=O)OCC)=C(C)N=C(C)/C1=C(/O)OCC;;;;;;;;;;;90.0;;1.0;;;classCavinh;SMILES;CCCCCc1onc(-c2ccccc2)c1C1C(C(=O)OCC)=C(C)N=C(C)/C1=C(/O)OCC;classCavinh;1.0;1;1.0;;1.0;1.0;valid
253;CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC;;;;;;;;;;;705.0;;1.0;;;classCavinh;SMILES;CCCCN(CCCC)C(=O)CN1C[C@H](c2cc(OC)c3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1CC(C)(C)CCC;classCavinh;1.0;1;1.0;;1.0;1.0;valid
254;CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12;;;;;;;;;;;55.0;;1.0;;;classCavinh;SMILES;CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12;classCavinh;1.0;1;1.0;;1.0;1.0;valid
255;CCCCOc1ccc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OCC)cc1;;;;;;;;;;;734.0;;1.0;;;classCavinh;SMILES;CCCCOc1ccc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OCC)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
256;CCCCSc1ccccc1C1N=C(SC)N=C2COC(O)=C21;;;;;;;;;;;243.0;;0.0;;;classCavinh;SMILES;CCCCSc1ccccc1C1N=C(SC)N=C2COC(O)=C21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
257;CCCCSc1ccccc1C1N=C(SC)NC2=C1C(=O)OC2;;;;;;;;;;;545.0;;0.0;;;classCavinh;SMILES;CCCCSc1ccccc1C1N=C(SC)NC2=C1C(=O)OC2;classCavinh;0.0;0;0.0;;0.0;0.0;valid
258;CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1;;;;;;;;;;;374.0;;1.0;;;classCavinh;SMILES;CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
259;CCCCn1cc(CN(C)C)c2cc(Br)ccc21;;;;;;;;;;;646.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN(C)C)c2cc(Br)ccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
260;CCCCn1cc(CN(C)C)c2cc(Cl)ccc21;;;;;;;;;;;631.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN(C)C)c2cc(Cl)ccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
261;CCCCn1cc(CN2CCCCC2)c2cc(Br)ccc21;;;;;;;;;;;655.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN2CCCCC2)c2cc(Br)ccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
262;CCCCn1cc(CN2CCCCC2)c2cc(C)ccc21;;;;;;;;;;;648.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN2CCCCC2)c2cc(C)ccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
263;CCCCn1cc(CN2CCCCC2)c2cc(Cl)ccc21;;;;;;;;;;;653.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN2CCCCC2)c2cc(Cl)ccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
264;CCCCn1cc(CN2CCCCC2)c2ccccc21;;;;;;;;;;;634.0;;0.0;;;classCavinh;SMILES;CCCCn1cc(CN2CCCCC2)c2ccccc21;classCavinh;0.0;0;0.0;;0.0;0.0;valid
265;CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)C[C@H](O)CO;;;;;;;;;;;153.0;;0.0;;;classCavinh;SMILES;CCCN(CCC)[C@H](c1ccccn1)[C@@H](c1ccccn1)N(CCC)C[C@H](O)CO;classCavinh;0.0;0;0.0;;0.0;0.0;valid
266;CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1;;;;;;;;;;;599.0;;1.0;;;classCavinh;SMILES;CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
267;CCCN[C@@H](C)c1c(-c2cc(C)cc(C)c2)[nH]c2ccc(C(C)(C)C(=O)N3C4CCC3CC4)cc12;;;;;;;;;;;602.0;;1.0;;;classCavinh;SMILES;CCCN[C@@H](C)c1c(-c2cc(C)cc(C)c2)[nH]c2ccc(C(C)(C)C(=O)N3C4CCC3CC4)cc12;classCavinh;1.0;1;1.0;;1.0;1.0;valid
268;CCN(C)C1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1;;;;;;;;;;;531.0;;0.0;;;classCavinh;SMILES;CCN(C)C1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
269;CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1;;;;;;;;;;;687.0;;1.0;;;classCavinh;SMILES;CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
270;CCN(CC)CCNC(=O)c1ccc(N)cc1;;;;;;;;;;;487.0;;0.0;;;classCavinh;SMILES;CCN(CC)CCNC(=O)c1ccc(N)cc1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
271;CCN(CC)c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;;;;;;;;;;;707.0;;1.0;;;classCavinh;SMILES;CCN(CC)c1ccc(C2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OC)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
272;CCN=C1N[C@H]2[C@H](O[C@H](C)[C@@H](O)[C@@H]2O)S1;;;;;;;;;;;529.0;;0.0;;;classCavinh;SMILES;CCN=C1N[C@H]2[C@H](O[C@H](C)[C@@H](O)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
273;CCNC1=N[C@@H]2C[C@H](O)[C@@H](CO)O[C@@H]2S1;;;;;;;;;;;96.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@@H]2C[C@H](O)[C@@H](CO)O[C@@H]2S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
274;CCNC1=N[C@@H]2[C@@H](O)C[C@@H](CO)O[C@@H]2S1;;;;;;;;;;;532.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@@H]2[C@@H](O)C[C@@H](CO)O[C@@H]2S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
275;CCNC1=N[C@H]2[C@H](O[C@H](C(F)F)[C@@H](O)[C@@H]2O)S1;;;;;;;;;;;587.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](C(F)F)[C@@H](O)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
276;CCNC1=N[C@H]2[C@H](O[C@H](CF)[C@@H](O)[C@@H]2O)S1;;;;;;;;;;;533.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](CF)[C@@H](O)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
277;CCNC1=N[C@H]2[C@H](O[C@H](CO)C(F)[C@@H]2O)S1;;;;;;;;;;;534.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](CO)C(F)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
278;CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2F)S1;;;;;;;;;;;530.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2F)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
279;CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2OC)S1;;;;;;;;;;;97.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2OC)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
280;CCNC1=N[C@H]2[C@H](O[C@H](COC)[C@@H](O)[C@@H]2O)S1;;;;;;;;;;;112.0;;0.0;;;classCavinh;SMILES;CCNC1=N[C@H]2[C@H](O[C@H](COC)[C@@H](O)[C@@H]2O)S1;classCavinh;0.0;0;0.0;;0.0;0.0;valid
281;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)N(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;52.0;;1.0;;;classCavinh;SMILES;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)N(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
282;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;51.0;;1.0;;;classCavinh;SMILES;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
283;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;71.0;;1.0;;;classCavinh;SMILES;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)OC)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
284;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)c2ccc(OC)cc2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;63.0;;1.0;;;classCavinh;SMILES;CCO/C(O)=C1\C(C)=NC(=S)N(C(=O)c2ccc(OC)cc2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
285;CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCCO/C(O)=C2\C(C)=NC(C)=C(C(=O)OC(C)C)C2c2cccc([N+](=O)[O-])c2)C1c1ccc([N+](=O)[O-])cc1;;;;;;;;;;;42.0;;1.0;;;classCavinh;SMILES;CCO/C(O)=C1\C(C)=NC(C)=C(C(=O)OCCO/C(O)=C2\C(C)=NC(C)=C(C(=O)OC(C)C)C2c2cccc([N+](=O)[O-])c2)C1c1ccc([N+](=O)[O-])cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
286;CCOC(=O)C(C)(C)c1ccc2c(c1)c([C@H](C)CO)c(-c1cc(C)cc(C)c1)n2C(=O)OC(C)(C)C;;;;;;;;;;;601.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C(C)(C)c1ccc2c(c1)c([C@H](C)CO)c(-c1cc(C)cc(C)c1)n2C(=O)OC(C)(C)C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
287;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1/C=C/c1ccccc1;;;;;;;;;;;795.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1/C=C/c1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
288;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1/C=C/c1ccccc1OC;;;;;;;;;;;691.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1/C=C/c1ccccc1OC;classCavinh;1.0;1;1.0;;1.0;1.0;valid
289;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1C;;;;;;;;;;;95.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
290;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1C(C)C;;;;;;;;;;;92.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1C(C)C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
291;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1cccc(Br)c1;;;;;;;;;;;222.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1cccc(Br)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
292;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1cccc(OC)c1;;;;;;;;;;;228.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1cccc(OC)c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
293;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1ccccc1;;;;;;;;;;;235.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(-c2ccccc2)noc1CCc1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
294;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1C;;;;;;;;;;;91.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1C;classCavinh;1.0;1;1.0;;1.0;1.0;valid
295;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CC;;;;;;;;;;;93.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CC;classCavinh;1.0;1;1.0;;1.0;1.0;valid
296;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccc(-c2ccccc2)cc1;;;;;;;;;;;223.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccc(-c2ccccc2)cc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
297;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccc2ccccc2c1;;;;;;;;;;;225.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccc2ccccc2c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
298;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1cccc2ccccc12;;;;;;;;;;;229.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1cccc2ccccc12;classCavinh;1.0;1;1.0;;1.0;1.0;valid
299;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccccc1;;;;;;;;;;;231.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
300;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccccc1-c1ccccc1;;;;;;;;;;;238.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCC)C1c1c(C)noc1CCc1ccccc1-c1ccccc1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
301;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;13.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
302;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;28.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
303;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;70.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
304;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;47.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
305;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;14.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
306;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;6.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)N=C(C)/C(=C(/O)OCCOC(=O)C2=C(C)N=C(C)/C(=C(/O)OCC)C2c2cccc([N+](=O)[O-])c2)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
307;CCOC(=O)C1=C(C)NC(=O)N(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;331.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)NC(=O)N(C(=O)OCC)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
308;CCOC(=O)C1=C(C)NC(=S)N(C(=O)N(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;299.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)NC(=S)N(C(=O)N(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
309;CCOC(=O)C1=C(C)NC(=S)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;;;;;;;;;;;326.0;;1.0;;;classCavinh;SMILES;CCOC(=O)C1=C(C)NC(=S)N(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1;classCavinh;1.0;1;1.0;;1.0;1.0;valid
