ID_all;SMILES;y_consensus;y_consensus_sd;valid/outlier;ID_DeepPK;NAME_DeepPK;CAS_DeepPK;y_DeepPK_nointraoutliers_nointeroutliers;ID_DSSTOX;NAME_DSSTOX;CAS_DSSTOX;y_DSSTOX_nointraoutliers_nointeroutliers;units
590;O=C(O)c1[nH]n(-c2ccc(S(=O)(=O)O)cc2)c(=O)c1N=Nc1ccc(S(=O)(=O)O)cc1;0.8750612634;;valid;590.0;;;0.8750612634;;;;;logmg/kg/day
591;Cc1ccc(C(=O)Oc2ccc(C(O)CNC(C)(C)C)cc2OC(=O)c2ccc(C)cc2)cc1;-1.4317982759165027;2.333801131564965e-11;valid;591.0;;;-1.4317982759;143.0;35330.0;;-1.431798275933005;logmg/kg/day
592;C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21;-0.47755576649684006;4.468836408389615e-12;valid;592.0;;;-0.4775557665;934.0;40391.0;;-0.4775557664936801;logmg/kg/day
593;c1ccc(CC2=NCCN2)cc1;0.3010299956819906;2.5469137061634704e-11;valid;593.0;;;0.3010299957;1142.0;5504.0;;0.3010299956639812;logmg/kg/day
594;CCC(C)C(C)(COC(N)=O)COC(N)=O;1.3010299956819906;2.546909780929299e-11;valid;594.0;;;1.3010299957;698.0;6151.0;;1.3010299956639813;logmg/kg/day
595;Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1;0.5224442335031599;4.468797155905761e-12;valid;595.0;;;0.5224442335;1149.0;41781.0;;0.5224442335063199;logmg/kg/day
596;O=C1N=C(c2ccccc2Cl)c2cc(Cl)ccc2NC1O;-0.7772835289;;valid;596.0;;;-0.7772835289;;;;;logmg/kg/day
597;CCN(CC)C(=O)N1CCN(C)CC1;0.7781512503918219;1.1565772078402292e-11;valid;597.0;;;0.7781512504000001;388.0;3052.0;;0.7781512503836436;logmg/kg/day
598;CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1;0.5224442335031599;4.468797155905761e-12;valid;598.0;;;0.5224442335;299.0;2794.0;;0.5224442335063199;logmg/kg/day
599;CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1;-0.8239087409221594;3.133810341985294e-11;valid;599.0;;;-0.8239087409;104.0;9330.0;;-0.8239087409443188;logmg/kg/day
600;CNC1(c2ccccc2Cl)CCCCC1=O;0.3010299956819906;2.5469137061634704e-11;valid;600.0;;;0.3010299957;646.0;3821.0;;0.3010299956639812;logmg/kg/day
601;CC(=O)NS(=O)(=O)c1cc(N)ccc1S(=O)(=O)c1ccc(N)cc1;1.8241258339;;valid;601.0;;;1.8241258339;;;;;logmg/kg/day
602;CC(C)NCC(O)c1ccc(O)c(O)c1;-0.7772835288762083;3.3646453352609824e-11;valid;602.0;;;-0.7772835289;634.0;3779.0;;-0.7772835288524167;logmg/kg/day
603;CCC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(OC(=O)CC)CCC12;-0.3010299957;;valid;603.0;;;-0.3010299957;;;;;logmg/kg/day
604;CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O;-0.6020599913139812;1.977240984622943e-11;valid;604.0;;;-0.6020599913;162.0;3914.0;;-0.6020599913279624;logmg/kg/day
605;COc1cccc(C2(O)CCCCC2CN(C)C)c1;0.8241258339;;valid;605.0;;;0.8241258339;;;;;logmg/kg/day
606;COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5;-1.8239087409;;valid;606.0;;;-1.8239087409;;;;;logmg/kg/day
607;NS(=O)(=O)c1ccc(N2CCCCS2(=O)=O)cc1;1.0;0.0;valid;607.0;;;1.0;1085.0;5356.0;;1.0;logmg/kg/day
608;CS(=O)(=O)c1ccc(C(O)C(COC(=O)CN)NC(=O)C(Cl)Cl)cc1;1.6989700043;;valid;608.0;;;1.6989700043;;;;;logmg/kg/day
609;O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1-c1c2cc(I)c(=O)c(I)c-2oc2c(I)c(O)c(I)cc12;0.3010299957;;valid;609.0;;;0.3010299957;;;;;logmg/kg/day
610;CNC(=O)c1c(I)c(NC(=O)CCCCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NC)c2I)c(I)c(C(=O)O)c1I;2.0;0.0;valid;610.0;;;2.0;607.0;25229.0;;2.0;logmg/kg/day
611;CCOC(=O)CCCCCCCCC(C)c1cccc(I)c1;2.0969100130040284;5.696609467251412e-12;valid;611.0;;;2.096910013;619.0;5284576.0;;2.0969100130080562;logmg/kg/day
612;CC1(C)C(C=CC=CC=CC=C2Cc3c(ccc4ccccc34)N2CCCCS(=O)(=O)O)=[N+](CCCCS(=O)(=O)O)c2ccc3ccccc3c21;-0.3010299957;;valid;612.0;;;-0.3010299957;;;;;logmg/kg/day
613;O=C(O)c1cccnc1;1.0969100130040284;5.696766470006016e-12;valid;613.0;;;1.096910013;825.0;938.0;;1.0969100130080565;logmg/kg/day
614;CC(C)(C)NCC(O)COc1ccccc1C#N;-0.17587416609172551;1.1701899094570175e-11;valid;614.0;;;-0.1758741661;161.0;2473.0;;-0.17587416608345102;logmg/kg/day
615;CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C;1.0;0.0;valid;615.0;;;1.0;1166.0;5573.0;;1.0;logmg/kg/day
616;CC(C)NCC(O)COc1ccc(O)cc1;-0.47755576649684006;4.468836408389615e-12;valid;616.0;;;-0.4775557665;966.0;182336.0;;-0.4775557664936801;logmg/kg/day
617;CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C;0.5224442335;;valid;617.0;;;0.5224442335;;;;;logmg/kg/day
618;COc1cc2c(cc1OC)C(Cc1cc(OC)c(OC)c(OC)c1)C[N+](C)(CCCOC(=O)CCC=CCCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3C1Cc1cc(OC)c(OC)c(OC)c1)C2;-0.6020599913;;valid;618.0;;;-0.6020599913;;;;;logmg/kg/day
619;CC(C)(C)NCC(O)COc1cccc2c1CC(O)C(O)C2;1.0293837777;;valid;619.0;;;1.0293837777;;;;;logmg/kg/day
620;CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl;0.22271647112379162;3.3646433726459816e-11;valid;620.0;;;0.2227164711;249.0;2795.0;;0.22271647114758325;logmg/kg/day
621;CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1;-0.47755576649684006;4.468836408389615e-12;valid;621.0;;;-0.4775557665;528.0;3388.0;;-0.4775557664936801;logmg/kg/day
622;O=P(O)(O)OCC(O)CO;1.8241258339082744;1.1701899094570175e-11;valid;622.0;;;1.8241258339;564.0;754.0;;1.824125833916549;logmg/kg/day
623;CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1;-0.17587416609172551;1.1701899094570175e-11;valid;623.0;;;-0.1758741661;134.0;2369.0;;-0.17587416608345102;logmg/kg/day
624;CC(Cc1ccccc1)N(C)Cc1ccccc1;0.3979400086999999;;valid;624.0;;;0.3979400086999999;;;;;logmg/kg/day
625;COc1ccc2c3c1OC1C(O)C=CC4C(C2)N(C)CCC341;0.7781512504000001;;valid;625.0;;;0.7781512504000001;;;;;logmg/kg/day
626;COc1ccccc1OCCNCC(O)COc1cccc2[nH]c3ccccc3c12;-0.37986394501312126;1.8556255479930112e-11;valid;626.0;;;-0.379863945;207.0;2585.0;;-0.3798639450262425;logmg/kg/day
627;NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl;1.0;0.0;valid;627.0;;;1.0;542.0;3440.0;;1.0;logmg/kg/day
628;O=C(Oc1ccccc1C(=O)O)c1ccccc1O;1.8241258339082744;1.1701899094570175e-11;valid;628.0;;;1.8241258339;1031.0;5161.0;;1.824125833916549;logmg/kg/day
629;NCC1OC(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)C(N)CC1O;0.9542425094;;valid;629.0;;;0.9542425094;;;;;logmg/kg/day
630;CC1OC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(C5=CC(=O)OC5)CCC43O)C2)CC(O)C1OC1CC(O)C(OC2CC(O)C(OC3OC(CO)C(O)C(O)C3O)C(C)O2)C(C)O1;;;outlier;630.0;;;;;;;;logmg/kg/day
631;C1CNCCN1;1.8241258339082744;1.1701899094570175e-11;valid;631.0;;;1.8241258339;942.0;4837.0;;1.824125833916549;logmg/kg/day
632;COC1CC(OC2C(C)C(=O)OC(C)C(C)C(OC(C)=O)C(C)C(=O)C3(CO3)CC(C)C(OC3OC(C)CC(N(C)C)C3OC(C)=O)C2C)OC(C)C1OC(C)=O;1.5224442335;;valid;632.0;;;1.5224442335;;;;;logmg/kg/day
633;COC1CC(=C(c2cccs2)c2cccs2)C[N+](C)(C)C1;0.17609125907784062;3.133810341985294e-11;valid;633.0;;;0.1760912591;1131.0;160243.0;;0.17609125905568124;logmg/kg/day
634;CNS(=O)(=O)CCc1ccc2[nH]cc(C3CCN(C)CC3)c2c1;-1.0793549985966062;4.799458627704564e-12;valid;634.0;;;-1.0793549986;813.0;4440.0;;-1.0793549985932125;logmg/kg/day
635;CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1;-1.47755576649684;4.468954167909758e-12;valid;635.0;;;-1.4775557665;649.0;3827.0;;-1.47755576649368;logmg/kg/day
636;BrC(Br)Br;1.3979400086860188;1.9772331342074043e-11;valid;636.0;;;1.3979400087;149.0;5558.0;;1.3979400086720377;logmg/kg/day
637;CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O;1.2227164711;;valid;637.0;;;1.2227164711;;;;;logmg/kg/day
638;O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccccc21;0.33645973382426475;3.431554825387792e-11;valid;638.0;;;0.3364597338;916.0;4764.0;;0.3364597338485295;logmg/kg/day
639;CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1;0.3010299956819906;2.5469137061634704e-11;valid;639.0;;;0.3010299957;194.0;2562.0;;0.3010299956639812;logmg/kg/day
640;C#CCN(C)C(C)Cc1ccccc1;-0.7772835289;;valid;640.0;;;-0.7772835289;;;;;logmg/kg/day
641;CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1;0.8241258339;;valid;641.0;;;0.8241258339;;;;;logmg/kg/day
642;COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C;1.3010299957;;valid;642.0;;;1.3010299957;;;;;logmg/kg/day
643;NCC1CCC(N)C(OC2C(N)CC(N)C(OC3OC(CO)C(O)C(N)C3O)C2O)O1;0.4771212547;;valid;643.0;;;0.4771212547;;;;;logmg/kg/day
644;CN(C)CCCOC1(Cc2ccccc2)CCCCCC1;1.0;0.0;valid;644.0;;;1.0;106.0;2312.0;;1.0;logmg/kg/day
645;O=C1c2ccccc2C(=O)C1c1ccccc1;0.5224442335031599;4.468797155905761e-12;valid;645.0;;;0.5224442335;912.0;4760.0;;0.5224442335063199;logmg/kg/day
646;CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C;-2.7772835289;;valid;646.0;;;-2.7772835289;;;;;logmg/kg/day
647;Nc1cc(-c2ccncc2)c[nH]c1=O;-0.12493873660414997;5.868946732092751e-12;valid;647.0;;;-0.1249387366;63.0;3698.0;;-0.12493873660829995;logmg/kg/day
648;Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(O)c3ccccc3)C2SC1;2.0;;valid;648.0;;;2.0;;;;;logmg/kg/day
649;OCC1(O)OCC(O)C(O)C1O;2.620136055;;valid;649.0;;;2.620136055;;;;;logmg/kg/day
650;CC1(C)N=C(N)N=C(N)N1c1ccc(Cl)cc1;-0.47755576649684006;4.468836408389615e-12;valid;650.0;;;-0.4775557665;327.0;9049.0;;-0.4775557664936801;logmg/kg/day
651;CCCNC1CCc2nc(N)sc2C1;-1.0;;valid;651.0;;;-1.0;;;;;logmg/kg/day
652;OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1;0.6989700043180095;2.546909780929299e-11;valid;652.0;;;0.6989700043000001;410.0;3055.0;;0.6989700043360189;logmg/kg/day
653;CC(C)NCC(O)COc1ccc(CC(N)=O)cc1;0.5224442335031599;4.468797155905761e-12;valid;653.0;;;0.5224442335;88.0;2249.0;;0.5224442335063199;logmg/kg/day
654;CC12CCC3c4ccc(OC(=O)Cc5ccc(N(CCCl)CCCl)cc5)cc4CCC3C1CCC2OC(=O)Cc1ccc(N(CCCl)CCCl)cc1;1.2219355998;;valid;654.0;;;1.2219355998;;;;;logmg/kg/day
655;CC(=O)Oc1ccccc1C(=O)O;1.8241258339082744;1.1701899094570175e-11;valid;655.0;;;1.8241258339;82.0;2244.0;;1.824125833916549;logmg/kg/day
656;CC(=O)OC1(C(C)=O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C;0.6989700043000001;;valid;656.0;;;0.6989700043000001;;;;;logmg/kg/day
657;O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O;;;outlier;657.0;;;;893.0;3053.0;;;logmg/kg/day
658;COC(=O)C(c1ccccc1)C1CCCCN1;0.0;0.0;valid;658.0;;;0.0;758.0;4158.0;;0.0;logmg/kg/day
659;N=c1ccn2c(n1)OC1OC(CO)C(O)C12;1.3010299957;;valid;659.0;;;1.3010299957;;;;;logmg/kg/day
660;CC(CN(C)C)CN1c2ccccc2CCc2ccccc21;0.5224442335031599;4.468797155905761e-12;valid;660.0;;;0.5224442335;1174.0;5584.0;;0.5224442335063199;logmg/kg/day
661;CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;-0.8239087409;;valid;661.0;;;-0.8239087409;;;;;logmg/kg/day
662;Cc1ncc([N+](=O)[O-])n1CCO;1.5224442335031598;4.468797155905761e-12;valid;662.0;;;1.5224442335;771.0;4173.0;;1.5224442335063197;logmg/kg/day
663;CCN(CC)CCOC(=O)c1ccc(N)cc1Cl;0.9206450014033938;4.799537132969536e-12;valid;663.0;;;0.9206450014;259.0;8612.0;;0.9206450014067876;logmg/kg/day
664;COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=NNC(=O)c2ccccc2)CC1OC1CC(N)C(O)C(C)O1)C3=O;0.84509804;;valid;664.0;;;0.84509804;;;;;logmg/kg/day
665;CC1CC=CC=CC=CC=CC(OC2OC(C)C(O)C(N)C2O)CC2OC(O)(CC(O)CC3OC3C=CC(=O)O1)CC(O)C2C(=O)O;-0.5606673061999999;;valid;665.0;;;-0.5606673061999999;;;;;logmg/kg/day
666;CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C;-1.7772835289;;valid;666.0;;;-1.7772835289;;;;;logmg/kg/day
667;O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1;0.0;0.0;valid;667.0;;;0.0;958.0;4890.0;;0.0;logmg/kg/day
668;CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1;0.8241258339082744;1.1701820590210576e-11;valid;668.0;;;0.8241258339;258.0;2717.0;;0.8241258339165489;logmg/kg/day
669;CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O;1.3010299957;;valid;669.0;;;1.3010299957;;;;;logmg/kg/day
670;CC(=O)NC1C(N=C(N)N)C=C(C(=O)O)OC1C(O)C(O)CO;-0.4775557665;;valid;670.0;;;-0.4775557665;;;;;logmg/kg/day
671;CC(C)COC(=O)c1ccc(N)cc1;0.8241258339082744;1.1701820590210576e-11;valid;671.0;;;0.8241258339;629.0;7176.0;;0.8241258339165489;logmg/kg/day
672;COCCc1ccc(OCC(O)CNC(C)C)cc1;0.8241258339082744;1.1701820590210576e-11;valid;672.0;;;0.8241258339;768.0;4171.0;;0.8241258339165489;logmg/kg/day
673;CCOc1c(N2CCOCC2)cnn(C)c1=O;0.5224442335031599;4.468797155905761e-12;valid;673.0;;;0.5224442335;440.0;3221.0;;0.5224442335063199;logmg/kg/day
674;CCC1C(=O)OCC1Cc1cncn1C;-0.3010299957;;valid;674.0;;;-0.3010299957;;;;;logmg/kg/day
675;OCC(O)CN1CCN(c2ccccc2)CC1;0.4771212547;;valid;675.0;;;0.4771212547;;;;;logmg/kg/day
676;CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl;-0.7772835289;;valid;676.0;;;-0.7772835289;;;;;logmg/kg/day
677;COc1ccc2[nH]cc(CCNC(C)=O)c2c1;-1.0793549985966062;4.799458627704564e-12;valid;677.0;;;-1.0793549986;704.0;896.0;;-1.0793549985932125;logmg/kg/day
678;CCCC(C)(COC(N)=O)COC(N)=O;1.6020599913139812;1.9772331342074043e-11;valid;678.0;;;1.6020599913;720.0;4064.0;;1.6020599913279623;logmg/kg/day
679;CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C;0.2227164711;;valid;679.0;;;0.2227164711;;;;;logmg/kg/day
680;CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC12)c1csc(N)n1;1.8241258339;;valid;680.0;;;1.8241258339;;;;;logmg/kg/day
681;COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O;2.3010299957;;valid;681.0;;;2.3010299957;;;;;logmg/kg/day
682;CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21;-0.4775557665;;valid;682.0;;;-0.4775557665;;;;;logmg/kg/day
683;O=C(O)C(S)C(S)C(=O)O;1.0;0.0;valid;683.0;;;1.0;1060.0;9354.0;;1.0;logmg/kg/day
684;C=CCC1(CC=C)C(=O)NC(=O)NC1=O;0.5224442335031599;4.468797155905761e-12;valid;684.0;;;0.5224442335;32.0;5842.0;;0.5224442335063199;logmg/kg/day
685;CCC(CO)NC(=O)C1C=C2c3cccc4c3c(cn4C)CC2N(C)C1;-1.0;;valid;685.0;;;-1.0;;;;;logmg/kg/day
686;Nc1[nH]c(=O)ncc1F;2.1760912590778405;3.133810342142623e-11;valid;686.0;;;2.1760912591;518.0;3366.0;;2.1760912590556813;logmg/kg/day
687;NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O;0.5224442335;;valid;687.0;;;0.5224442335;;;;;logmg/kg/day
688;CCC(=O)N(c1ccccc1)C1(COC)CCN(CCn2nnn(CC)c2=O)CC1;-0.6108339156177338;2.507932235654761e-11;valid;688.0;;;-0.6108339156;30.0;51263.0;;-0.6108339156354675;logmg/kg/day
689;CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21;-0.6020599913139812;1.977240984622943e-11;valid;689.0;;;-0.6020599913;1096.0;5391.0;;-0.6020599913279624;logmg/kg/day
690;CCCCc1c(O)[nH]n(-c2ccccc2)c1=O;0.6989700043000001;;valid;690.0;;;0.6989700043000001;;;;;logmg/kg/day
691;c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1;0.6989700043180095;2.546909780929299e-11;valid;691.0;;;0.6989700043000001;73.0;2200.0;;0.6989700043360189;logmg/kg/day
692;O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1;-0.5606673061848686;2.1398868624168106e-11;valid;692.0;;;-0.5606673061999999;432.0;3168.0;;-0.5606673061697374;logmg/kg/day
693;CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1;1.3979400086860188;1.9772331342074043e-11;valid;693.0;;;1.3979400087;5.0;1989.0;;1.3979400086720377;logmg/kg/day
694;CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1;0.0;;valid;694.0;;;0.0;;;;;logmg/kg/day
695;CC1C2CN(CC3CC3)CCC1(C)c1cc(O)ccc12;-1.1758741661;;valid;695.0;;;-1.1758741661;;;;;logmg/kg/day
696;COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314;-0.1249387366;;valid;696.0;;;-0.1249387366;;;;;logmg/kg/day
697;CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl;-1.1758741660917256;1.1701899094570175e-11;valid;697.0;;;-1.1758741661;489.0;3307.0;;-1.175874166083451;logmg/kg/day
698;NCCNCCNCCN;1.5224442335031598;4.468797155905761e-12;valid;698.0;;;1.5224442335;1161.0;5565.0;;1.5224442335063197;logmg/kg/day
699;CN1CCCN=C1C=Cc1cccs1;1.3010299957;;valid;699.0;;;1.3010299957;;;;;logmg/kg/day
700;NC(=O)N1c2ccccc2C=Cc2ccccc21;1.4265112613822875;2.5049098077087152e-11;valid;700.0;;;1.4265112614;191.0;2554.0;;1.4265112613645752;logmg/kg/day
701;O=c1[nH]cc(F)c(=O)[nH]1;1.0791812460238126;3.367581408195323e-11;valid;701.0;;;1.079181246;525.0;3385.0;;1.0791812460476249;logmg/kg/day
702;CN1CCN2c3ccccc3Cc3ccccc3C2C1;0.17609125907784062;3.133810341985294e-11;valid;702.0;;;0.1760912591;776.0;4184.0;;0.17609125905568124;logmg/kg/day
703;CCC(C)(C)N=C(N)NC#N;1.0170333392993902;8.626087968008661e-13;valid;703.0;;;1.0170333393000002;574.0;14211.0;;1.0170333392987803;logmg/kg/day
704;CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12;0.6989700043180095;2.546909780929299e-11;valid;704.0;;;0.6989700043000001;87.0;237.0;;0.6989700043360189;logmg/kg/day
705;NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1;-2.0793549986;;valid;705.0;;;-2.0793549986;;;;;logmg/kg/day
706;CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1;-0.9706162223147904;;valid;706.0;;;;508.0;3345.0;;-0.9706162223147904;logmg/kg/day
707;CCC1(c2ccccc2)CCC(=O)NC1=O;0.9206450014033938;4.799537132969536e-12;valid;707.0;;;0.9206450014;561.0;3487.0;;0.9206450014067876;logmg/kg/day
708;CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1;-1.0;;valid;708.0;;;-1.0;;;;;logmg/kg/day
709;Nc1nc(O)c(-c2ccccc2)o1;0.2741578493;;valid;709.0;;;0.2741578493;;;;;logmg/kg/day
710;COc1cccc2c(O)c3c(c(O)c12)C(=O)C1=C(CC(O)(C(C)=O)CC1OC1CC(N)C(O)C(C)O1)C3=O;0.0334237555;;valid;710.0;;;0.0334237555;;;;;logmg/kg/day
711;CCOc1ccccc1C(N)=O;1.8241258339082744;1.1701899094570175e-11;valid;711.0;;;1.8241258339;471.0;3282.0;;1.824125833916549;logmg/kg/day
712;COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C;0.3979400086999999;;valid;712.0;;;0.3979400086999999;;;;;logmg/kg/day
713;CC12C=CC(=O)C=C1C(Cl)=CC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO;-0.681936665;;valid;713.0;;;-0.681936665;;;;;logmg/kg/day
714;O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;-0.7772835288762083;3.3646453352609824e-11;valid;714.0;;;-0.7772835289;933.0;16362.0;;-0.7772835288524167;logmg/kg/day
715;CC(=O)Nc1ccccc1;0.6989700043180095;2.546909780929299e-11;valid;715.0;;;0.6989700043000001;3.0;904.0;;0.6989700043360189;logmg/kg/day
716;NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12;1.5224442335;;valid;716.0;;;1.5224442335;;;;;logmg/kg/day
717;CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1;0.9030899869959718;5.696766467842341e-12;valid;717.0;;;0.903089987;534.0;3407.0;;0.9030899869919435;logmg/kg/day
718;CCOC(=O)C1(c2ccccc2)CCN(C)CC1;1.1760912590778405;3.133794641100039e-11;valid;718.0;;;1.1760912591;712.0;4058.0;;1.1760912590556813;logmg/kg/day
719;CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O;-0.3010299957;;valid;719.0;;;-0.3010299957;;;;;logmg/kg/day
720;C#CC1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3CCC21C;0.2227164711;;valid;720.0;;;0.2227164711;;;;;logmg/kg/day
721;N=C(N)N1CCc2ccccc2C1;0.6989700043180095;2.546909780929299e-11;valid;721.0;;;0.6989700043000001;345.0;2966.0;;0.6989700043360189;logmg/kg/day
722;CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O;1.2227164711237917;3.3646453352609824e-11;valid;722.0;;;1.2227164711;1065.0;5322.0;;1.2227164711475833;logmg/kg/day
723;CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1;1.2227164711237917;3.3646453352609824e-11;valid;723.0;;;1.2227164711;970.0;4911.0;;1.2227164711475833;logmg/kg/day
724;CCCCCCCCCCCC(CC1OC(=O)C1CCCCCC)OC(=O)C(CC(C)C)NC=O;0.7781512504000001;;valid;724.0;;;0.7781512504000001;;;;;logmg/kg/day
725;CN1c2cc(O)c(N=NC(N)=O)cc2CC1S(=O)(=O)O;0.4771212547;;valid;725.0;;;0.4771212547;;;;;logmg/kg/day
726;CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I;2.0;0.0;valid;726.0;;;2.0;609.0;3723.0;;2.0;logmg/kg/day
727;CC(C)N1CCC(N(C(=O)Cc2ccccc2)c2ccc(Cl)cc2)CC1;0.8241258339082744;1.1701820590210576e-11;valid;727.0;;;0.8241258339;685.0;42884.0;;0.8241258339165489;logmg/kg/day
728;CCC(=O)OCC(=O)C1(OC(=O)CC)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C;-0.8239087409;;valid;728.0;;;-0.8239087409;;;;;logmg/kg/day
729;CN=C(NC#N)NCCSCc1[nH]cnc1C;1.6020599913;;valid;729.0;;;1.6020599913;;;;;logmg/kg/day
730;CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2;-0.7772835288762083;3.3646453352609824e-11;valid;730.0;;;-0.7772835289;206.0;2583.0;;-0.7772835288524167;logmg/kg/day
731;CCOC(=O)C1=C(C)N=C(C)C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1;-0.4775557665;;valid;731.0;;;-0.4775557665;;;;;logmg/kg/day
732;N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1;-1.3798639450131214;1.8556137723618448e-11;valid;732.0;;;-1.379863945;661.0;3902.0;;-1.3798639450262424;logmg/kg/day
733;CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C;0.09691001300402821;5.6967468416866076e-12;valid;733.0;;;0.096910013;978.0;9279.0;;0.09691001300805642;logmg/kg/day
734;CNNCc1ccc(C(=O)NC(C)C)cc1;0.7781512503918219;1.1565772078402292e-11;valid;734.0;;;0.7781512504000001;972.0;4915.0;;0.7781512503836436;logmg/kg/day
