ID_all;SMILES;y_consensus;valid/outlier;ID_Bocci;NAME_Bocci;CAS_Bocci;y_Bocci_nonambiguous;ID_Metrabase;NAME_Metrabase;CAS_Metrabase;y_Metrabase_nonambiguous;ID_Sedykh;NAME_Sedykh;CAS_Sedykh;y_Sedykh_nonambiguous;ID_Livertox;NAME_Livertox;CAS_Livertox;y_Livertox_nonambiguous
452;Cc1cc(=O)oc2cc(OC3OC(O)[C@@H](O)C(O)[C@H]3O)ccc12;1.0;valid;;;;;157.0;4-MUG;;1.0;;;;;;;;
453;CCNCCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C;1.0;valid;;;;;161.0;N-desethyl sunitinib;;1.0;;;;;1244.0;mol_0461;;1.0
454;COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1;0.0;valid;;;;;164.0;VX710;;0.0;;;;;;;;
455;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOC(C)(C)C;1.0;valid;;;;;166.0;Gimatecan;;1.0;;;;;;;;
456;CCCCCCCCCCCCCC=C[C@@H](O)[C@@H](N)COP(=O)(O)O;1.0;valid;;;;;167.0;Sphingosine 1-phosphate;;1.0;;;;;;;;
457;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1;1.0;valid;;;;;171.0;daunorubicin;;1.0;;;;;;;;
458;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3cccc(NC(=O)c4ccccc4)c3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C;0.0;valid;;;;;173.0;tRA99018;;0.0;;;;;;;;
459;CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O;0.0;valid;;;;;174.0;pentoxifylline;;0.0;;;;;1405.0;mol_0059;;0.0
460;CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1;1.0;valid;;;;;177.0;Cephalothin;;1.0;;;;;;;;
461;O=C(O)c1[nH]c2cc(Cl)cc(Cl)c2c1C=C1CCN(c2ccccc2)C1=O;1.0;valid;;;;;178.0;GV 196771;;1.0;;;;;;;;
462;COC(=Cc1ccc(O)cc1)C(=O)O;0.0;valid;;;;;180.0;(2Z)-3-(4-hydroxyphenyl)-2-methoxy-2-propenoic acid;;0.0;;;;;;;;
463;O=S(=O)(O)Oc1ccc2c(c1)OCC(c1ccc(O)cc1)C2;1.0;valid;;;;;181.0;equol-7-sulfate;;1.0;;;;;1536.0;mol_0477;;1.0
464;CCOc1ccc(-c2nc3ccc(-c4nc5cc(N6CCN(C)CC6)ccc5[nH]4)cc3[nH]2)cc1;1.0;valid;;;;;182.0;Hoechst 33342;;1.0;;;;;1290.0;mol_0211;;1.0
465;CC1=NN(c2ccc(C)c(C)c2)C(=O)C1=NNc1cccc(-c2cccc(C(=O)O)c2)c1O;1.0;valid;;;;;183.0;Eltrombopag;;1.0;;;;;;;;
466;CCC1(CO)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1;1.0;valid;;;;;185.0;Homocamptothecin;;1.0;;;;;1366.0;mol_0349;;1.0
467;Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2;0.0;valid;;;;;188.0;alpha-Vitamin E;;0.0;;;;;;;;
468;C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)O)[C@@H]3C;1.0;valid;;;;;190.0;Pheophorbide a;;1.0;;;;;;;;
469;C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O;0.0;valid;;;;;192.0;Tenofovir;;0.0;145.0;Tenofovir;147127206.0;0.0;;;;
470;CCN(CC)c1ccc(C(=O)c2ccc(C=CC(=O)O[C@H]3C[C@H]4OC[C@@]4(OC(C)=O)[C@H]4[C@H](OC(=O)c5ccccc5)[C@]5(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]34C)C5(C)C)cc2)cc1;0.0;valid;;;;;193.0;tRA9-1a;;0.0;;;;;;;;
471;CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@@H]([C@H]2C)[C@]1(C)O;1.0;valid;;;;;199.0;Dirithromycin;;1.0;;;;;;;;
472;O=S(=O)(O)Oc1cccc(C[C@H](CO)C(CO)Cc2cccc(O)c2)c1;1.0;valid;;;;;200.0;enterodiol-sulfate;;1.0;;;;;;;;
473;O=[N+]([O-])c1ccc(OS(=O)(=O)O)cc1;1.0;valid;;;;;202.0;4-Nitrophenyl sulfate;;1.0;;;;;1540.0;mol_0426;;1.0
474;CCOc1ccc(C(=O)c2ccc(C=CC(=O)O[C@H]3C[C@H]4OC[C@@]4(OC(C)=O)[C@H]4[C@H](OC(=O)c5ccccc5)[C@]5(O)C[C@H](OC(C)=O)C(C)=C([C@@H](OC(C)=O)C(=O)[C@]34C)C5(C)C)cc2)cc1;0.0;valid;;;;;203.0;tRA9-2a;;0.0;;;;;;;;
475;COc1ccc(C=CC(=O)c2cc(OC)c(OC)c(OC)c2)cc1O;1.0;valid;;;;;209.0;(2E)-3-(3-hydroxy-4-methoxyphenyl)-1-(3,4,5-trimethoxyphenyl)prop-2-en-1-one;;1.0;;;;;;;;
476;c1ccc2c(c1)cc1ccc3cccc4ccc2c1c34;1.0;valid;;;;;210.0;Benzo(a)pyrene;;1.0;;;;;1573.0;mol_0204;;1.0
477;COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cc(OC)c(OC)cc3NC(=O)c3cnc4ccccc4c3)cc1)CC2;0.0;valid;;;;;214.0;Tariquidar;;0.0;;;;;1275.0;mol_0032;;0.0
478;COC(=O)c1ccccc1-c1c2ccc(=N)cc-2oc2cc(N)ccc12;1.0;valid;;;;;218.0;Benzoic acid, 2-(6-amino-3-imino-3H-xanthen-9-yl)-, methyl ester;;1.0;86.0;Rhodamine 123;62669709.0;1.0;1330.0;mol_0256;;1.0
479;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C;1.0;valid;;;;;219.0;Belotecan;;1.0;147.0;Belotecan;256411322.0;1.0;1372.0;mol_0404;;1.0
480;O=C1O[C@H]([C@@H](O)CO)C(O)=C1O;0.0;valid;;;;;221.0;L-Ascorbic acid;;0.0;;;;;;;;
481;COc1cc(Nc2c3ccccc3nc3ccccc23)ccc1NS(C)(=O)=O;0.0;valid;;;;;223.0;o-amsacrine;;0.0;;;;;1507.0;mol_0055;;0.0
482;CC(NC(C)(C)CO)C(=O)c1cccc(Cl)c1;0.0;valid;;;;;226.0;Hydroxybupropion;;0.0;;;;;1214.0;mol_0145;;0.0
483;C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)O)[C@@H](CCC(=O)O)[C@@H]3C;1.0;valid;;;;;228.0;Chlorin e6;;1.0;;;;;;;;
484;CCc1c2c(nc3cc(O)ccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1.0;valid;;;;;229.0;SN 355;;1.0;95.0;SN-355;124623047.0;1.0;1371.0;mol_0368;;1.0
485;CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12;1.0;valid;;;;;230.0;Quinacrine;;1.0;;;;;1218.0;mol_0320;;1.0
486;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)c3ccc(C(=O)c4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C;0.0;valid;;;;;231.0;tRA99021;;0.0;;;;;;;;
487;COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1O;1.0;valid;;;;;232.0;2-(3,4-Dihydroxy-5-methoxyphenyl)-3,5,7-trihydroxychromenium;;1.0;;;;;;;;
488;C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)C4)[C@@H](CCC(=O)OC)[C@@H]3C;1.0;valid;;;;;236.0;Pyropheophorbide a methyl ester;;1.0;;;;;;;;
489;OCC1OC(Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)C(O)C(O)C1O;1.0;valid;;;;;239.0;cyanidin-3-hexoside;;1.0;;;;;;;;
490;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C;0.0;valid;;;;;240.0;tRA99011;;0.0;;;;;;;;
491;Cc1nccc2c1[nH]c1cc(OS(=O)(=O)O)ccc12;1.0;valid;;;;;241.0;Harmol sulfate;;1.0;;;;;1537.0;mol_0456;;1.0
492;COc1cc(C(=O)c2n[nH]c3c(C#CCO)c(OC)ccc23)cc(OC)c1OC;1.0;valid;;;;;242.0;TH-337;;1.0;;;;;1272.0;mol_0394;;1.0
493;O=c1[nH]cc(F)c(=O)[nH]1;;outlier;;;;;243.0;Fluorouracil;;;;;;;1144.0;19893;;
494;COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1O;1.0;valid;;;;;244.0;malvidin-3-hexoside;;1.0;;;;;;;;
495;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc4ccccc4c3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;245.0;tRA95069;;0.0;;;;;;;;
496;C[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOCc1ccc(N)cc1;1.0;valid;;;;;247.0;ST 1976;;1.0;;;;;;;;
497;CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1;0.0;valid;;;;;248.0;Bisoprolol;;0.0;;;;;1289.0;mol_0016;;0.0
498;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)c4ccccc4)cc3)CC3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C=C1C2(C)C;0.0;valid;;;;;253.0;TRA96023;;0.0;;;;;;;;
499;CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1;1.0;valid;;;;;254.0;Tamoxifen;;1.0;105.0;Tamoxifen;10540291.0;1.0;;;;
500;Cc1c(C)c2c(c(C)c1OS(=O)(=O)O)CCC(C)(COc1ccc(Cc3sc(=O)[nH]c3O)cc1)O2;1.0;valid;;;;;257.0;Troglitazone sulfate;;1.0;;;;;1546.0;mol_0222;;1.0
501;O=C(O)C1OC(Oc2cc(O)c3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)C(O)[C@@H]1O;1.0;valid;;;;;259.0;Genistein glucuronide;;1.0;;;;;;;;
502;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)CC3O[C@H]1C[C@H](N)[C@H](O[C@@H]2CCCCO2)[C@H](C)O1;1.0;valid;;;;;261.0;Pirarubicin;;1.0;;;;;;;;
503;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C;0.0;valid;;;;;262.0;tRA99031;;0.0;;;;;;;;
504;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)c4ccc(F)cc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;267.0;tRA97045;;0.0;;;;;;;;
505;CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H]1C[C@@H](O)CC(=O)O1;1.0;valid;;;;;270.0;Atorvastatin lactone;;1.0;12.0;Atorvastatin lactone;125995031.0;1.0;;;;
506;COc1ccc(-c2coc3cc(OS(=O)(=O)O)ccc3c2=O)cc1;1.0;valid;;;;;271.0;formononetin-sulfate;;1.0;;;;;1534.0;mol_0480;;1.0
507;CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC;0.0;valid;;;;;272.0;Octyl phthalate;;0.0;;;;;1265.0;mol_0078;;0.0
508;O=C1CC(O)C[C@@H](C=Cc2c(C3CC3)nc3ccccc3c2-c2ccc(F)cc2)O1;0.0;valid;;;;;273.0;Pitavastatin Lactone;;0.0;;;;;;;;
509;Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1;1.0;valid;;;;;274.0;Grepafloxacin;;1.0;;;;;1237.0;mol_0225;;1.0
510;O=c1c(-c2ccc(OS(=O)(=O)O)cc2)coc2cc(O)cc(O)c12;1.0;valid;;;;;275.0;genistein-4'-O-sulfate;;1.0;;;;;1541.0;mol_0474;;1.0
511;CCc1c2c(nc3ccc(Cl)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1.0;valid;;;;;276.0;SN 349;;1.0;;;;;1217.0;mol_0364;;1.0
512;CN(C)CCNc1ccc2ncn3c4ccc(O)cc4c(=O)c1c23;;outlier;;;;;277.0;C 1584;;;;;;;273.0;645808;;
513;CCc1c2c(nc3cc(F)c(F)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1.0;valid;;;;;280.0;SN 444;;1.0;;;;;1246.0;mol_0374;;1.0
514;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc4c(c3)-c3ccccc3C4=O)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;285.0;tRA98005;;0.0;;;;;;;;
515;CN1[C@@H](CC(=O)c2ccccc2)CCC[C@H]1C[C@H](O)c1ccccc1;0.0;valid;;;;;289.0;Lobeline;;0.0;;;;;;;;
516;O=c1c(-c2ccc(O)cc2)coc2cc(OS(=O)(=O)O)cc(O)c12;1.0;valid;;;;;290.0;genistein-7-O-sulfate;;1.0;;;;;1527.0;mol_0473;;1.0
517;CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2C=NOCCN1CCOCC1;1.0;valid;;;;;292.0;ST1600;;1.0;;;;;;;;
518;CCN(CC)CCCNc1ccc2nc(C)n3c4ccc(O)cc4c(=O)c1c23;;outlier;;;;;293.0;C 1336;;;;;;;510.0;647751;;
519;COc1cc(C=Cc2cc(OC)c(OC)c(OC)c2)ccc1O;1.0;valid;;;;;294.0;Combretastatin A-4;;1.0;;;;;;;;
520;C[C@@H]1Cc2c(Cl)cc(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)c(O)c2C(=O)O1;1.0;valid;;;;;295.0;Ochratoxin A;;1.0;;;;;;;;
521;CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1;1.0;valid;;;;;297.0;Nifurtimox;;1.0;;;;;1545.0;mol_0306;;1.0
522;CCc1c2c(nc3cc(F)c(OC)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1.0;valid;;;;;300.0;SN 397;;1.0;100.0;SN-397;124622997.0;1.0;1249.0;mol_0371;;1.0
523;COc1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)[C@@H](O)C(O)[C@H]4O)c3cc2OC2OC(CO)[C@@H](O)C(O)[C@H]2O)cc(OC)c1O;1.0;valid;;;;;304.0;malvidin-3,5-diglucoside;;1.0;;;;;;;;
524;CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1;1.0;valid;;;;;306.0;rosiglitazone;;1.0;;;;;1547.0;mol_0313;;1.0
525;COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1;1.0;valid;;;;;307.0;Epirubicin (no stereo);;1.0;34.0;Doxorubicin;23214928.0;1.0;;;;
526;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)c3ccc(C(=O)c4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;308.0;tRA99020;;0.0;;;;;;;;
527;CC(=O)Nc1ccc(OS(=O)(=O)O)cc1;1.0;valid;;;;;310.0;Acetaminophen sulfate;;1.0;;;;;1539.0;mol_0427;;1.0
528;COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)ccc1O;1.0;valid;;;;;314.0;peonidin-3- glucoside;;1.0;;;;;;;;
529;O=C(C=C(O)C=Cc1ccc(O)cc1)CCc1ccc(O)cc1;0.0;valid;;;;;315.0;Curcumin III;;0.0;;;;;;;;
530;CCc1c2c(nc3cc(Br)ccc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC;1.0;valid;;;;;318.0;SN 351;;1.0;;;;;1194.0;mol_0365;;1.0
531;O=C(O)[C@H]1O[C@@H](Oc2c(-c3ccc(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O;1.0;valid;;;;;320.0;Quercetin-3-Glucuronide;;1.0;;;;;;;;
532;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(Oc4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;321.0;tRA99010;;0.0;;;;;;;;
533;C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O;1.0;valid;;;;;322.0;Estradiol-3-sulfate;;1.0;38.0;Estradiol-3-sulfate;481969.0;1.0;;;;
534;COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(OC)c1O;1.0;valid;;;;;324.0;Malvidin;;1.0;;;;;;;;
535;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)c4ccccc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]23OC(=O)O[C@H]2[C@H](OC(C)=O)C(C)=C1C3(C)C;0.0;valid;;;;;327.0;tRA97013;;0.0;;;;;;;;
536;COc1c(C)c2c(c(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c1CC=C(C)CCC(=O)O)C(=O)OC2;1.0;valid;;;;;329.0;Mycophenolic acid glucuronide;;1.0;;;;;;;;
537;CCC1(C)CC(=O)NC1=O;0.0;valid;;;;;330.0;Ethosuximide;;0.0;;;;;1422.0;mol_0074;;0.0
538;COc1ccc(C[C@H](N)C(=O)N[C@H]2[C@@H](O)[C@H](n3cnc4c(N(C)C)ncnc43)O[C@@H]2CO)cc1;1.0;valid;;;;;334.0;Puromycin;;1.0;;;;;;;;
539;CCCCCCCCCCSCC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O;1.0;valid;;;;;335.0;(E)-N-(1-decylsulfanyl-3-hydroxypropan-2-yl)-3-(6-methyl-2,4-dioxo-1H-pyrimidin-5-yl)prop-2-enamide;;1.0;;;;;;;;
540;COC(=O)Nc1nc2ccc(S(=O)c3ccccc3)cc2[nH]1;1.0;valid;;;;;336.0;Oxfendazole;;1.0;;;;;1513.0;mol_0324;;1.0
541;CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@@H]4O;1.0;valid;;;;;339.0;UCN-01;;1.0;;;;;;;;
542;COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC;1.0;valid;;;;;342.0;Pantoprazole;;1.0;;;;;;;;
543;Cc1nc(=O)c2cc(CN(C)c3ccc(N(C=O)[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1;1.0;valid;;;;;344.0;Raltitrexed;;1.0;;;;;;;;
544;O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2SC1c1ccc(O)cc1;0.0;valid;;;;;345.0;Raloxifene-6-beta-glucuronide;;0.0;;;;;;;;
545;CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CCO;0.0;valid;;;;;349.0;Vitamin A;;0.0;;;;;;;;
546;C=Cc1c(C)c2cc3nc(c4c5[nH]c(cc6nc(cc1[nH]2)C(C)=C6CC)c(C)c5C(=O)[C@@H]4C(=O)OC)[C@@H](CCC(=O)OC)[C@@H]3C;1.0;valid;;;;;351.0;Pheophorbide a methyl ester;;1.0;;;;;;;;
547;C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;1.0;valid;;;;;354.0;Glycocholate;;1.0;;;;;;;;
548;CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C;0.0;valid;;;;;355.0;valsartan;;0.0;;;;;;;;
549;CC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC(=O)C=Cc3ccc(C(=O)c4ccc(N(C)C)cc4)cc3)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(C)=O)C(C)=C1C2(C)C;0.0;valid;;;;;356.0;tRA98006;;0.0;;;;;;;;
550;Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c1;0.0;valid;;;;;357.0;meso-tetra(3-hydroxyphenyl)chlorin;;0.0;;;;;1478.0;mol_0096;;0.0
551;CN1C[C@@H]2C[C@H]1CN2c1cc2c(cc1F)c(=O)c(C(=O)O)cn2C1CC1;1.0;valid;;;;;362.0;Danofloxacin;;1.0;;;;;;;;
552;CCCCCc1cc(C=c2[nH]c(=C3C=CC=N3)cc2OC)[nH]c1C;0.0;valid;;;;;364.0;Prodigiosin;;0.0;;;;;;;;
553;CN=C(NC#N)NCCSCc1nc[nH]c1C;1.0;valid;;;;;366.0;Cimetidine;;1.0;;;;;;;;
554;Cc1ncc(CO)c(CO)c1O;0.0;valid;;;;;367.0;Bezatin;;0.0;;;;;1472.0;mol_0061;;0.0
555;CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1;1.0;valid;;;;;370.0;Olmesartan medoxomil;;1.0;;;;;1324.0;mol_0328;;1.0
556;C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O;1.0;valid;;;;;373.0;estradiol;;1.0;;;;;;;;
557;C[C@H](CCC(=O)NCCS(=O)(=O)O)C1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C;1.0;valid;;;;;375.0;Taurodeoxycholate;;1.0;;;;;;;;
558;COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC;1.0;valid;;;;;376.0;alfuzosin;;1.0;;;;;1376.0;mol_0323;;1.0
559;O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O)cc2SC1c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1;0.0;valid;;;;;377.0;Raloxifene-4'-beta-glucuronide;;0.0;;;;;;;;
560;O=C(c1ccc(OCCN2CCCCC2)cc1)C1c2ccc(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cc2SC1c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1;0.0;valid;;;;;378.0;Raloxifene-6,4'-diglucuronide;;0.0;;;;;;;;
561;Cc1c(Cc2cccnc2)c2c(c(C)c1OC1OC(O)[C@@H](O)C(O)[C@H]1O)SCN2;1.0;valid;;;;;383.0;E3040G;;1.0;;;;;;;;
562;CC[C@@]1(C)C(=O)OCc2c1cc1n(c2=O)Cc2c-1cc1ccccc1c2C=NOCCN;1.0;valid;;;;;384.0;ST 1587;;1.0;;;;;;;;
563;c1ccc2c(c1)[nH]c1c2ccc2[nH]c3ccccc3c21;1.0;valid;;;;;386.0;Indolocarbazole;;1.0;;;;;1566.0;mol_0378;;1.0
564;COc1cc(C=CC(=O)CC(=O)C=Cc2ccc(O)c(OC)c2)ccc1O;0.0;valid;;;;;388.0;Curcumin;;0.0;;;;;1277.0;mol_0002;;0.0
565;CC(CCC(=O)NCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C;1.0;valid;;;;;389.0;Chenodeoxycholylglycine;;1.0;;;;;;;;
566;COCC(=O)NCC=Cc1ccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c2c1;1.0;valid;;;;;390.0;CP-724714;;1.0;;;;;;;;
567;O=c1c(-c2ccc(OS(=O)(=O)O)cc2)coc2cc(O)ccc12;1.0;valid;;;;;393.0;Daidzein-4'-sulfate;;1.0;;;;;1542.0;mol_0437;;1.0
568;COCc1c(C(C)C)nc(C(C)C)c(C=C[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1;1.0;valid;;;;;400.0;Cerivastatin;;1.0;;;;;;;;
569;Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1;1.0;valid;;;;;401.0;pemetrexed;;1.0;;;;;;;;
570;C[C@@H]1O[C@@H](OC2C[C@](O)([C@H](C)O)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O;1.0;valid;;;;;402.0;Idarubicinol;;1.0;;;;;;;;
