ID_all;SMILES;y_consensus;valid/outlier;ID_ChEMBL;NAME_ChEMBL;CAS_ChEMBL;y_ChEMBL_nonambiguous;ID_CtoxPred;NAME_CtoxPred;CAS_CtoxPred;y_CtoxPred_nonambiguous
793;O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2cccc(=O)n21;0.0;valid;;;;;500.0;;;0.0
794;O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3ccccc3)N2)cc1)[C@@H]1CCc2nccc(=O)n21;0.0;valid;;;;;201.0;CHEMBL2107826;;0.0
795;O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2ccnn21;0.0;valid;;;;;200.0;CHEMBL3128188;;0.0
796;O=C(Nc1ccc(C[C@@H]2CC[C@H]([C@H](O)c3cccnc3)N2)cc1)[C@@H]1CCc2scnc21;0.0;valid;;;;;499.0;;;0.0
797;O=C(Nc1ccc(F)cc1)N1N=C(c2cc[n+]([O-])cc2)CC1c1ccc(F)cc1;1.0;valid;;;;;111.0;CHEMBL3893662;;1.0
798;O=C(Nc1ccc(F)cc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1;1.0;valid;;;;;514.0;;;1.0
799;O=C(Nc1ccc(F)cc1)N1N=C(c2ccccc2)CC1c1ccc(F)cc1;1.0;valid;;;;;157.0;CHEMBL3981633;;1.0
800;O=C(Nc1cccc(F)c1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1;1.0;valid;;;;;160.0;CHEMBL3966141;;1.0
801;O=C(Nc1ccccc1F)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1;1.0;valid;;;;;193.0;CHEMBL3905702;;1.0
802;O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1;0.0;valid;;;;;727.0;CHEMBL1651534;;0.0
803;O=C(O)C1CN(C(c2ccccc2)c2ccccc2)CCN1C(=O)CC(c1ccccc1)c1ccccc1;0.0;valid;;;;;255.0;CHEMBL3982680;;0.0
804;O=C(O)CCCOc1ccc(-c2cc(OC(F)(F)F)ccc2Cl)cc1;0.0;valid;;;;;133.0;CHEMBL3968947;;0.0
805;O=C(O)CNC(=O)c1c(O)c2c(n(Cc3ccc(C(F)(F)F)cc3)c1=O)COC2;0.0;valid;;;;;527.0;;;0.0
806;O=C(O)C[C@]1(CC(F)(F)F)CCc2cc(-c3cnc(NC(=O)Nc4ccc(F)c(F)c4)cn3)ccc2C1=O;1.0;valid;;;;;518.0;;;1.0
807;O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1;1.0;valid;;;;;334.0;;;1.0
808;O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1;1.0;valid;;;;;34.0;CHEMBL20896;;1.0
809;O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(C(F)(F)F)cn34)CC2)[C@@H](c2cccc(F)c2)C1;1.0;valid;;;;;33.0;CHEMBL435886;;1.0
810;O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccc(Cl)cn34)CC2)[C@@H](c2cccc(F)c2)C1;1.0;valid;;;;;462.0;;;1.0
811;O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4ccccn34)CC2)[C@@H](c2cccc(F)c2)C1;1.0;valid;;;;;65.0;CHEMBL2113086;;1.0
812;O=C(O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1;0.0;valid;;;;;466.0;;;0.0
813;O=C(O)c1ccc(N2CC3(CCN(Cc4cc(C(F)(F)F)ccc4C4CC4)CC3)OC2=O)cc1;1.0;valid;;;;;185.0;CHEMBL4289325;;1.0
814;O=C(O)c1ccc(N2CC3(CCN(Cc4cc(Cl)c(-c5ccc(F)cc5F)c(C5CC5)c4)CC3)OC2=O)cc1;1.0;valid;;;;;525.0;;;1.0
815;O=C(OCCc1ccc(F)cc1)N1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;1.0;valid;;;;;319.0;;;1.0
816;O=C(c1ccc(OC(F)(F)F)cc1)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;612.0;CHEMBL2180896;;1.0
817;O=C(c1cccc(OC(F)(F)F)c1)N1CCC(N(C2CC2)S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1;1.0;valid;;;;;607.0;CHEMBL2180895;;1.0
818;O=C(c1ccccc1)N1N=C(c2ccc(Br)cc2)CC1c1ccc(F)cc1;1.0;valid;;;;;173.0;CHEMBL3951427;;1.0
819;O=C1CC2(CCN(C(=O)N[C@H]3C[C@@H]3c3ccccc3)CC2)Oc2cccnc21;0.0;valid;;;;;110.0;CHEMBL495993;;0.0
820;O=C1Cc2cc(S(=O)(=O)NNc3ccc(Br)cc3)ccc2N1;1.0;valid;;;;;730.0;CHEMBL3763166;;1.0
821;O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1;1.0;valid;;;;;45.0;CHEMBL12713;;1.0
822;O=C1OCc2cc(CCN3CCN(C(=O)Cc4ccc(-n5cnnn5)cc4)CC3)ccc21;0.0;valid;;;;;217.0;CHEMBL2441437;;0.0
823;O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21;0.0;valid;;;;;384.0;;;0.0
824;O=C1c2cc(-c3ccc(OC(F)(F)F)cc3)ccc2OCCN1Cc1ncccn1;1.0;valid;;;;;569.0;CHEMBL3707392;;1.0
825;O=c1[nH]c2ccccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1;1.0;valid;;;;;2.0;CHEMBL1423;;1.0
826;O[C@]12C=C(c3nccc4c3[nH]c3ccccc34)[C@@H]3CCN(CCCC/C=C\CC1)C[C@@]31C[C@@H]3/C=C\CCCCN3[C@@H]21;0.0;valid;;;;;649.0;CHEMBL403233;;0.0
827;Oc1cccc2c1[nH]c1c(C3=C[C@@]4(O)CC/C=C\CCCCN5CC[C@@H]3[C@]3(CC6/C=C\CCCCN6[C@@H]43)C5)nccc12;0.0;valid;;;;;651.0;CHEMBL612054;;0.0
828;[2H]C1(c2c(C)noc2C)C(C(=O)OCC)=C(C)NC(C)=C1C(=O)OCC;1.0;valid;;;;;94.0;CHEMBL2114104;;1.0
829;c1cc(C/N=C2\C3C4CC5C6C4C2C6C2(OCCO2)C53)ccc1C/N=C1/C2C3CC4C5C3C1C5C1(OCCO1)C42;1.0;valid;;;;;769.0;CHEMBL4436402;;1.0
830;c1ccc(-c2cnc([C@H]3Cc4c([nH]c5ccccc45)C(C4CCCCC4)N3)[nH]2)cc1;1.0;valid;;;;;366.0;;;1.0
831;c1ccc(-c2cnc([C@H]3Cc4c([nH]c5ccccc45)[C@@H](C4CCOCC4)N3)[nH]2)cc1;1.0;valid;;;;;365.0;;;1.0
832;c1ccc(C2(c3ccccc3)CC2C2=NCCN2)cc1;0.0;valid;;;;;386.0;;;0.0
833;c1ccc(CNC23OC4C5C6CC(C7C6C4C72)C53)cc1;1.0;valid;;;;;756.0;CHEMBL391409;;1.0
834;c1ccc(Cn2cc(CN3CCCCC3)c3ccccc32)cc1;0.0;valid;;;;;658.0;CHEMBL4285098;;0.0
835;c1ccc(N2CCN(Cc3nc4ccccc4[nH]3)CC2)nc1;0.0;valid;;;;;770.0;CHEMBL440687;;0.0
836;c1ccc([C@]2(CCNCc3cccs3)CCOC3(CCCC3)C2)nc1;0.0;valid;;;;;481.0;;;0.0
