feature;importance;normalized_importance;cumulative_importance
BELse-1;0.9999999999999999;0.0005066369439659539;0.9769480190495491
C-006;0.9999999999999999;0.0005066369439659539;0.977454655993515
MATS8s;0.9000000000000001;0.00045597324956935865;0.9779106292430844
F03[C-N];0.9000000000000001;0.00045597324956935865;0.9783666024926537
AATS4Z;0.9;0.0004559732495693586;0.9788225757422231
JGI4;0.9;0.0004559732495693586;0.9792785489917925
nR_3_True_False_None_False;0.8999999999999999;0.0004559732495693585;0.9797345222413618
PEOE_VSA5;0.8999999999999999;0.0004559732495693585;0.9801904954909312
AATSC1v;0.8999999999999999;0.0004559732495693585;0.9806464687405005
nAl_OH;0.8;0.0004053095551727632;0.9810517782956734
ATSC1v;0.8;0.0004053095551727632;0.9814570878508462
AATS6Z;0.8;0.0004053095551727632;0.981862397406019
MATS1v;0.7999999999999999;0.00040530955517276314;0.9822677069611918
F07[C-S];0.7999999999999999;0.00040530955517276314;0.9826730165163646
BELc0;0.7999999999999999;0.00040530955517276314;0.9830783260715374
F06[C-Cl];0.7999999999999999;0.00040530955517276314;0.9834836356267103
BELZ-1;0.7999999999999999;0.00040530955517276314;0.9838889451818831
C-008;0.7000000000000001;0.0003546458607761678;0.9842435910426592
nNH0;0.7000000000000001;0.0003546458607761678;0.9845982369034354
X5A;0.7;0.00035464586077616774;0.9849528827642116
AATS7se;0.7;0.00035464586077616774;0.9853075286249877
RBN;0.7;0.00035464586077616774;0.9856621744857639
RBF;0.7;0.00035464586077616774;0.98601682034654
AATSC5c;0.7;0.00035464586077616774;0.9863714662073162
B09[N-O];0.7;0.00035464586077616774;0.9867261120680924
H-051;0.6;0.00030398216637957234;0.987030094234472
SLogP_VSA10;0.6;0.00030398216637957234;0.9873340764008516
AATSC1d;0.6;0.00030398216637957234;0.9876380585672312
F08[C-Cl];0.6;0.00030398216637957234;0.9879420407336108
BELi-1;0.6;0.00030398216637957234;0.9882460228999904
BELse0;0.6;0.00030398216637957234;0.98855000506637
nR_3_True_True_False_None;0.5;0.000253318471982977;0.988803323538353
B06[N-O];0.5;0.000253318471982977;0.9890566420103359
BELs0;0.5;0.000253318471982977;0.9893099604823189
SRW05;0.5;0.000253318471982977;0.9895632789543019
O-060;0.5;0.000253318471982977;0.9898165974262848
AATSC7p;0.5;0.000253318471982977;0.9900699158982678
NssCH2;0.5;0.000253318471982977;0.9903232343702507
B08[C-Cl];0.4;0.0002026547775863816;0.9905258891478371
MATS4p;0.4;0.0002026547775863816;0.9907285439254235
C-005;0.4;0.0002026547775863816;0.9909311987030099
AATS2Z;0.4;0.0002026547775863816;0.9911338534805963
ATSC1s;0.4;0.0002026547775863816;0.9913365082581828
F05[N-N];0.4;0.0002026547775863816;0.9915391630357692
AATSC8c;0.4;0.0002026547775863816;0.9917418178133556
F05[N-O];0.4;0.0002026547775863816;0.991944472590942
H-049;0.4;0.0002026547775863816;0.9921471273685284
SMR_VSA4;0.4;0.0002026547775863816;0.9923497821461148
nR_3_True_False_False_True;0.4;0.0002026547775863816;0.9925524369237012
nHal;0.4;0.0002026547775863816;0.9927550917012876
F05[C-S];0.30000000000000004;0.0001519910831897862;0.9929070827844774
H-053;0.30000000000000004;0.0001519910831897862;0.9930590738676671
H-048;0.30000000000000004;0.0001519910831897862;0.9932110649508569
B02[N-N];0.30000000000000004;0.0001519910831897862;0.9933630560340466
B09[C-Cl];0.30000000000000004;0.0001519910831897862;0.9935150471172364
B04[N-O];0.30000000000000004;0.0001519910831897862;0.9936670382004261
F09[O-O];0.30000000000000004;0.0001519910831897862;0.9938190292836159
F04[C-S];0.30000000000000004;0.0001519910831897862;0.9939710203668056
nR_11_True_True_False_None;0.30000000000000004;0.0001519910831897862;0.9941230114499954
O-059;0.30000000000000004;0.0001519910831897862;0.9942750025331851
O-057;0.30000000000000004;0.0001519910831897862;0.9944269936163749
nR_3_True_True_None_None;0.30000000000000004;0.0001519910831897862;0.9945789846995646
C-011;0.30000000000000004;0.0001519910831897862;0.9947309757827544
nR_6_True_False_None_True;0.30000000000000004;0.0001519910831897862;0.9948829668659441
N-079;0.30000000000000004;0.0001519910831897862;0.9950349579491339
C-019;0.30000000000000004;0.0001519910831897862;0.9951869490323236
NsssN;0.30000000000000004;0.0001519910831897862;0.9953389401155134
nR_3_True_False_None_True;0.30000000000000004;0.0001519910831897862;0.9954909311987031
B09[C-C];0.3;0.00015199108318978617;0.9956429222818929
O-056;0.2;0.0001013273887931908;0.9957442496706861
PEOE_VSA4;0.2;0.0001013273887931908;0.9958455770594793
nR_5_False_False_False_True;0.2;0.0001013273887931908;0.9959469044482725
H-050;0.2;0.0001013273887931908;0.9960482318370657
VSA_EState9;0.2;0.0001013273887931908;0.9961495592258589
F02[N-O];0.2;0.0001013273887931908;0.9962508866146521
nR_3_True_True_None_True;0.2;0.0001013273887931908;0.9963522140034453
nR_3_True_True_False_True;0.2;0.0001013273887931908;0.9964535413922385
nAr_N;0.2;0.0001013273887931908;0.9965548687810317
B03[N-O];0.2;0.0001013273887931908;0.9966561961698249
BELv-1;0.2;0.0001013273887931908;0.9967575235586181
B10[O-O];0.2;0.0001013273887931908;0.9968588509474113
F10[O-O];0.2;0.0001013273887931908;0.9969601783362045
B10[N-N];0.2;0.0001013273887931908;0.9970615057249977
nR_5_False_False_True_True;0.2;0.0001013273887931908;0.997162833113791
B09[C-N];0.2;0.0001013273887931908;0.9972641605025842
B03[O-O];0.2;0.0001013273887931908;0.9973654878913774
F04[N-O];0.2;0.0001013273887931908;0.9974668152801706
F03[O-O];0.2;0.0001013273887931908;0.9975681426689638
nR_10_False_True_False_True;0.2;0.0001013273887931908;0.997669470057757
nR_10_False_True_True_True;0.2;0.0001013273887931908;0.9977707974465502
B07[C-N];0.2;0.0001013273887931908;0.9978721248353434
F06[C-S];0.2;0.0001013273887931908;0.9979734522241366
F08[C-S];0.2;0.0001013273887931908;0.9980747796129298
F10[C-F];0.2;0.0001013273887931908;0.998176107001723
C-004;0.1;5.06636943965954e-05;0.9982267706961195
C-034;0.1;5.06636943965954e-05;0.9982774343905161
F07[C-F];0.1;5.06636943965954e-05;0.9983280980849126
F09[C-Cl];0.1;5.06636943965954e-05;0.9983787617793092
