SMILES	GATS2Z	ATSC0c	SLogP_VSA2	F02(O-O)	GATS2v	GATS1se	ATSC1se	ATSC7c	GATS2se	ATSC1dv	MINssCH2	VSA_EState2	AATS4s	EState_VSA5	ZMIC1	observed	predicted
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1	1.56667	0.95294	0.66961	0.09362	-0.21828	0.11482	-0.66913	-0.73483	-0.29853	-0.00808	0.24792	1.62395	1.3132	0.87426	-0.70434	0	0
CCC1(CCC(C)C)C(=O)NC(=O)NC1=O	-1.00912	-0.51562	-0.85783	-0.5653	0.63133	-0.96512	0.2325	-0.59941	-1.65801	0.37531	0.19237	0.95279	0.91224	-0.921	-0.55686	1	1
O=P1(N(CCCl)CCCl)NCCCO1	0.75232	-0.88669	-0.01363	0.09362	0.49948	0.68685	-0.85926	0.14794	0.11393	-1.72891	0.22327	-1.12022	-0.28081	-0.921	-0.61915	1	1
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1	-0.93968	-0.86696	-1.13988	-0.5653	-1.38183	-0.77639	0.36832	0.32499	0.87181	-0.7993	0.29366	-0.87374	-0.7909	-0.921	0.56566	0	0
CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12	-0.32741	-0.55172	-0.52209	0.09362	0.06288	-1.44715	0.58829	-0.25062	-1.01971	0.88021	0.48427	1.06577	-1.07489	0.32644	0.31658	0	0
CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1	1.22958	-0.33315	-0.21702	-0.5653	1.09483	0.13383	0.27725	0.6062	0.61048	-0.25159	-0.2999	-0.36757	-0.40684	-0.921	0.24985	0	0
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	0.30696	-0.08637	0.20781	0.75254	-0.02802	-0.62324	0.45957	0.8207	-0.00907	0.17689	0.76102	0.48331	-0.07781	-0.40937	-0.24505	1	1
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2	-0.22127	-0.54465	-0.13025	-0.5653	0.07915	-1.348	1.18487	0.09262	-0.40779	1.43791	0.88145	0.08372	-0.39051	-0.04792	-0.08255	1	1
O=C1C(O)=C(O)OC1C(O)CO	-0.4726	0.97063	0.06637	0.09362	0.94121	1.90591	-2.09525	-0.59342	0.46222	-1.36725	-2.03563	-0.46886	2.83008	-0.921	-1.21172	1	1
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2	-0.03922	-0.49537	0.90243	0.09362	-0.58395	-0.93148	1.21206	-0.17343	0.17172	-0.72172	-0.03997	-0.67438	-0.64363	0.66518	0.76807	0	0
Nc1ncnc2c1ncn2CCOCP(=O)(O)O	1.75568	0.35052	-0.0276	1.41146	-0.41626	2.19026	-2.38817	-0.4823	0.1906	-1.32032	-1.86588	0.62707	-0.10557	-0.01036	-0.89454	0	0
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC12)c1ccco1	1.39385	1.86366	0.932	0.75254	-0.24852	0.21001	-1.10567	2.64365	-0.08829	0.26342	-1.34747	2.07707	1.17127	1.32426	-0.46008	1	0
COC(=O)C1C2CC3C4=Nc5c(OC)cccc5C4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC	0.27103	2.14073	1.81843	0.75254	-1.23173	-0.03232	0.09655	0.04473	1.1092	2.30898	0.49493	0.95566	-0.33368	1.52586	1.55854	1	0
CCc1cccc2cc(C(O)CNC(C)(C)C)oc12	-0.19303	-0.63431	-0.88011	-0.5653	-0.18467	0.91719	0.33252	-0.20475	0.38867	0.3472	0.36278	-1.12022	-0.89604	-0.52065	-0.61911	1	1
Cc1nnc(SCC2=C(C(=O)OCc3oc(=O)oc3C)N3C(=O)C(NC(=O)C(OC(=O)C(C)N)c4ccccc4)C3SC2)s1	0.35558	2.18822	0.84132	2.7293	-0.24542	-0.22847	-0.72275	-2.88846	-0.55781	1.83424	-1.43462	2.80096	0.33944	2.93667	0.79939	1	0
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	0.67094	0.56603	1.48623	-0.5653	0.47444	0.18126	-0.02451	-0.95535	0.11412	0.61887	-0.1682	1.0338	-0.70623	-0.921	1.78798	1	0
c1ccc(C2CN3CCSC3=N2)cc1	1.341	-1.16676	-0.48159	-0.5653	0.0282	0.25985	0.63153	0.08785	1.25689	-0.73958	1.55725	-0.69304	-1.0015	0.73616	-0.76749	1	0
CCCC(CCC)C(=O)O	0.63445	-0.81366	-1.08803	0.09362	2.40612	-0.23476	0.3457	0.26028	-1.59059	-0.68678	1.04027	-0.49123	-0.46731	-0.921	-1.21702	1	1
COc1ccc2c(c1OC)C(=O)OC2C1c2c(cc3c(c2OC)OCO3)CCN1C	-0.16796	1.52447	0.32344	0.75254	-2.58928	0.20493	-0.10369	0.34577	1.28556	1.39686	-0.31278	-0.21677	-0.07821	-0.40937	0.76531	0	0
CC[N+](C)(C)C(C)CC(c1ccccc1)c1ccccc1	1.4349	-1.19113	-0.4049	-0.5653	-0.15093	2.44803	0.74718	-0.46337	4.4817	-0.17739	1.73781	-1.12022	-1.23662	0.34175	0.46402	0	0
S=c1nc[nH]c2nc[nH]c12	-1.63616	-0.84841	-0.78674	-0.5653	-1.72816	2.71202	-0.13715	0.1418	0.35146	-1.16384	0.33526	-0.30635	-0.06154	-0.46568	-1.13057	0	0
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C	-0.11196	1.47311	0.50756	4.04714	-1.55914	0.63317	-1.58254	-0.07351	0.14459	1.19689	-1.90324	1.04187	0.28424	-0.01036	0.43934	0	0
C=CCOc1ccccc1OCC(O)CNC(C)C	1.29938	-0.1042	-0.20612	-0.5653	0.95119	0.9411	0.24253	-0.07866	1.49527	-0.30888	-0.16924	-1.12022	-0.78005	-0.921	-0.68375	1	1
Cc1ccccc1C(OCCN(C)C)c1ccccc1	1.35768	-1.07434	-0.37151	-0.5653	-0.60004	0.52788	0.71592	0.30523	3.11084	-0.28013	0.8371	-0.99184	-0.93811	0.28005	0.26008	1	1
CC12COC(=O)CC1CCC1C2CCC2(C)C1CCC2(C)O	0.13664	-0.60347	-0.6729	0.09362	0.46851	-0.33258	0.42982	0.13927	-0.64152	0.27165	0.63166	-0.41894	-1.11261	0.92719	0.00402	1	1
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2	0.05475	-0.18507	-0.24701	-0.5653	0.37256	0.42388	0.0771	0.44275	0.20618	0.13517	-0.17067	-0.43704	-0.80603	-0.921	-0.74686	1	1
CC(=O)NO	-0.90978	-1.02474	-1.08672	-0.5653	0.82981	-0.10368	0.38749	0.1418	-0.29196	-0.97903	0.17113	-0.55293	0.44028	-0.02841	-1.93805	1	1
N=C(N)c1ccc(CNC(=O)C2CCN2C(=O)C(NCC(=O)O)C2CCCCC2)cc1	0.44765	0.83255	0.53478	0.09362	1.49181	0.00074	-0.44639	-0.14987	-0.90252	0.10391	-1.19099	1.18948	-0.32358	-0.921	0.27679	0	0
Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1	-0.24771	-0.58221	-0.83946	0.09362	-0.34017	-1.06001	0.65058	-1.33418	-1.07618	-1.22461	0.0968	-0.64425	1.16353	1.27109	-0.54714	1	1
CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1	1.902	-0.6165	0.04223	0.09362	1.60168	-0.89975	1.18136	-0.56445	-0.3192	-0.74364	0.81743	-0.97279	-0.89692	1.38924	0.40545	0	0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	-0.2887	-0.76916	0.19688	-0.5653	-1.37356	1.14213	0.58417	0.22982	1.72694	0.14623	1.47112	-0.45223	-0.93452	0.1902	-0.32601	1	1
CC1OC(OC2CC(O)C3(CO)C4C(O)CC5(C)C(C6=CC(=O)OC6)CCC5(O)C4CCC3(O)C2)C(O)C(O)C1O	0.05897	2.20208	2.62458	0.75254	0.78983	0.82067	-2.22558	0.09385	0.07178	0.15702	-1.90828	-0.41051	-0.0536	0.01447	2.10052	0	0
C=C1c2cccc(O)c2C(=O)C2=C(O)C3(O)C(=O)C(C(N)=O)=C(O)C(N(C)C)C3C(O)C12	-1.47293	1.96852	1.24716	-0.5653	-1.40741	0.58591	-1.84552	-1.22783	-0.37751	0.04755	0.08647	1.26328	1.86929	1.75553	-0.03765	1	1
COc1cccc(OC)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)O	0.19533	1.06373	0.71893	0.09362	-1.45652	-0.09464	-0.41646	2.06536	0.00377	0.63731	-0.77045	1.16766	0.62058	1.30125	-0.24575	0	0
CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O	-1.28032	2.4787	1.95703	-0.5653	-1.38208	0.343	-1.50821	-1.29193	-0.42026	2.23197	-0.75524	2.20028	0.59414	-0.5684	0.54975	0	0
Cc1c(C)c2c(c(C)c1O)CC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)CO2	-0.449	0.55371	-0.28413	-0.5653	-0.93579	-0.21747	0.06855	0.02615	-0.22752	1.00463	0.34155	0.26321	-0.28006	-0.921	0.38966	1	1
O=C(O)C(S)C(S)C(=O)O	0.83373	0.08589	-0.35435	0.75254	1.16398	1.12482	-0.88112	0.40709	-1.11262	-0.91646	-0.72408	0.08701	1.57974	-0.921	-0.61299	0	0
C=CCNc1nc(NCC=C)nc(N2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)n1	0.26301	-0.02437	0.54571	-0.5653	0.14994	-0.69638	0.15397	1.74263	-0.30039	0.63888	0.45673	-0.03996	-0.45841	0.82516	1.00782	1	1
N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1	0.82923	0.55018	0.18339	-0.5653	0.97815	0.63347	-0.40222	1.61499	0.35355	-0.58201	-0.50004	-0.41094	-0.11799	-0.921	0.11807	0	0
NCCC(O)(P(=O)(O)O)P(=O)(O)O	0.43098	0.61694	-0.23001	3.38822	1.62117	3.32246	-4.54072	0.77452	-0.87455	-3.00998	-2.42344	0.92454	5.26848	-0.921	-0.41101	0	0
CN(C)CCC=C1c2ccccc2CSc2ccccc21	1.48275	-1.30497	-0.59618	-0.5653	-0.84602	0.70709	0.68292	0.28631	3.3594	-0.26942	1.5124	-0.90235	-1.12096	1.03338	0.13547	0	0
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O	0.03897	0.59248	0.4779	0.75254	1.74196	-0.2434	-0.19249	-1.33402	-1.21102	0.34982	0.24241	1.1187	-0.30015	-0.5684	0.31531	0	0
CCCCC(C)(O)CC=CC1C(O)CC(=O)C1CCCCCCC(=O)OC	0.9424	-0.05253	-0.07793	0.09362	1.83735	-0.14885	0.15919	0.65475	-0.36383	0.05996	-0.16912	0.27978	-0.63571	-0.40937	0.47489	1	1
CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	-0.93755	-0.42565	-0.50981	-0.5653	-0.62776	0.42279	0.23471	0.05272	0.23157	0.20934	0.83743	-0.7221	-0.62926	-0.921	-0.05178	1	1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1	-0.67816	-1.10284	-1.13988	-0.5653	-0.31184	-0.82687	0.60973	0.03773	0.27173	-0.62847	0.64503	-0.86127	-0.55822	-0.921	1.29664	0	0
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1	-1.09319	-0.63735	0.16431	-0.5653	-0.87347	-0.74047	0.54799	0.16707	0.02815	-0.12999	0.29591	-0.13296	-0.9434	-0.19519	0.21828	1	1
CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1	-0.00591	-0.5824	0.01729	0.09362	-1.40131	-0.11648	0.63098	0.3516	-0.02078	0.56847	0.65016	-0.20238	-0.43263	-0.5684	-0.6747	1	1
CN(C)CCOC(C)(c1ccccc1)c1ccccn1	0.87831	-0.97389	-0.20204	-0.5653	-0.78171	0.42742	0.70206	0.22688	2.65979	0.02203	0.71164	-0.724	-0.7791	-0.921	-0.09009	0	0
CCC#CCC(C)C(O)C#CC1C(O)CC2CC(=CCOCC(=O)O)CC21	0.7675	0.22189	0.12372	0.09362	1.02824	0.42393	-0.17193	-0.31935	-0.0879	-0.30983	-1.23092	-0.49204	-0.65297	-0.51995	-0.17699	1	0
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1	-0.84433	-0.12934	0.01918	-0.5653	-0.0436	-0.45446	0.15566	0.14621	-0.6632	0.44418	0.78959	0.8574	-0.62376	-0.921	0.79557	0	0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	0.39118	3.17739	1.46726	2.07038	-0.89342	0.60646	-1.84133	1.13428	1.05193	0.3227	-0.59032	-0.26055	0.05685	0.91806	1.56919	1	1
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)C3C(O)CC12C	-0.74076	0.39397	0.33398	0.09362	-0.33193	-0.68853	0.2109	1.52478	-0.44104	1.35974	-1.33269	1.38317	-0.52851	-0.42276	0.00412	1	1
COc1cc2c(N)nc(N3CCN(C(=O)OCC(C)(C)O)CC3)nc2c(OC)c1OC	-0.46123	1.78506	1.4524	0.09362	-1.94796	0.73241	-0.68491	0.58896	0.85407	1.89406	-0.77851	0.37041	-0.09082	0.61388	0.27438	1	1
Nc1nc(NC2CC2)c2ncn(C3C=CC(CO)C3)c2n1	0.30753	-0.09405	-0.19716	-0.5653	0.80818	1.41278	-0.23379	0.28556	-0.13503	-0.12514	-0.28866	-0.3349	-0.31794	-0.921	-0.78358	1	1
C=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5	0.06596	-0.02544	0.09783	-0.5653	-0.00755	0.53791	0.15051	-0.87287	0.17239	0.27752	0.9043	-0.96672	-0.64092	0.40345	-0.44282	1	0
Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1	0.50513	-0.34359	-0.2613	-0.5653	0.31934	1.2169	0.17076	0.51932	0.97412	-0.04608	-0.0378	-0.92384	-0.86288	-0.921	-0.86283	1	1
CN(C)CCC(c1ccccc1)c1ccccn1	1.40182	-1.22295	-0.4267	-0.5653	-0.17858	0.63971	0.69193	-0.32134	2.81821	-0.47053	1.53656	-0.71591	-1.09829	-0.52065	-0.16842	1	0
CCC1(C)CC(=O)NC1=O	-1.40117	-0.99466	-1.06292	-0.5653	-0.0297	-1.22117	0.38848	0.1418	-1.45609	-0.26267	0.07419	0.18235	0.42422	-0.921	-1.34326	1	1
O=C(NCCO[N+](=O)[O-])c1cccnc1	-0.01667	-0.63445	-0.47412	1.41146	0.71914	-1.86435	1.73901	0.48073	-0.73797	-0.65776	-0.98204	0.61257	1.25882	-0.47507	-1.29577	1	1
Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O	-0.27778	-0.84125	-0.78792	-0.5653	-0.96183	-0.6644	0.61703	-0.08781	0.24711	0.48975	0.85014	-0.08259	-0.43722	-0.51126	-0.68906	1	1
CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1CC(C2CCCCC2)CC1C(=O)O)C(C)C	1.38945	0.7353	0.54341	2.07038	1.49296	-0.31043	-0.39405	1.3791	-0.82115	0.62646	-1.42088	1.23084	-0.2665	0.294	1.22162	1	0
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1	1.1726	0.38199	0.2696	0.09362	0.65405	-0.21672	-0.39369	-1.71038	-1.04459	-0.00285	0.41885	1.1172	0.14458	0.278	-0.47076	1	1
NC(=O)C(c1ccccc1)(c1ccccc1)C1CCN(CCc2ccc3c(c2)CCO3)C1	0.73438	-0.33158	-0.20485	-0.5653	0.15366	-0.12735	0.46215	0.04866	0.41838	0.10798	0.97866	-0.1791	-0.61245	-0.1203	1.47328	0	0
NC(=O)N1c2ccccc2C=Cc2ccccc21	-0.48862	-0.85076	-1.25957	-0.5653	-0.05595	-0.24363	0.31511	0.13473	-1.51888	-0.63838	-0.44629	-0.32197	0.01085	-0.921	0.19734	1	1
Cc1cccc(C)c1NC(=O)C1CCCCN1C	0.38932	-0.9598	-0.42951	-0.5653	-0.02161	-0.34392	0.55752	-0.07504	-0.08127	0.0811	1.33219	-0.25058	-0.69539	-0.45895	-0.78332	1	1
CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21	0.7714	0.20849	1.44137	0.75254	0.00089	0.89356	-0.3354	0.10062	1.33171	0.18928	-1.4236	-0.99543	-0.63772	-0.921	-0.13878	1	1
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C	-0.5005	-0.33899	0.06034	0.09362	-1.86196	0.06425	0.44227	0.59167	-0.18887	0.76053	1.58386	-0.15585	-0.72701	-0.11138	-0.83036	0	0
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1	0.59371	0.40137	0.06415	0.09362	0.52354	-0.17089	-0.67725	-1.7353	-0.8628	-0.60703	-0.08301	1.09496	0.59802	-0.07461	-0.24324	1	1
CCOC(Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(=O)O	0.73421	0.50784	0.06783	2.07038	0.44721	-0.72247	0.90478	0.43962	-0.07691	-0.38978	-0.03315	-0.45165	-0.13545	-0.921	0.3919	1	1
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	-0.3026	-0.25565	-0.5984	0.09362	-0.12483	-1.15979	0.78007	-0.86617	-1.05255	-0.60855	0.79325	-0.19249	1.13331	0.4074	-0.37632	1	1
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1	-0.61047	0.03951	0.74399	-0.5653	-0.4074	0.70726	0.2929	0.10972	1.1965	-0.04283	-0.23073	-0.99421	-1.06474	-0.921	-0.45956	1	1
Nc1ccn(CC(CO)OCP(=O)(O)O)c(=O)n1	1.70561	0.63119	0.01465	1.41146	0.96861	1.90837	-2.76422	-2.38661	-0.06525	-1.58463	-2.32249	0.8059	0.25205	-0.03853	-1.09649	0	0
NCC(=O)CCC(=O)O	-0.41321	-0.45328	-0.66882	0.09362	2.29794	0.23013	-0.26314	-0.58414	-0.96325	-0.94042	-0.8746	0.08949	0.90322	-0.921	-1.45755	1	1
O=C(OCCN1CCN(c2cccc(C(F)(F)F)c2)CC1)c1ccccc1Nc1ccnc2cc(C(F)(F)F)ccc12	-0.73706	0.75787	0.41185	0.09362	-0.29432	-1.29829	-0.23223	0.18664	-0.99021	0.7798	-0.42259	0.13804	0.45802	0.39801	2.35429	1	1
CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1	-1.56858	-0.76856	-0.93443	-0.5653	-0.62397	-0.58975	0.44274	0.25457	-0.02801	0.55011	0.51447	-0.52781	-0.58477	-0.921	2.02265	1	1
CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1	1.70663	0.67491	1.90591	-0.5653	1.32718	0.86329	-0.79141	-0.1209	0.39501	-0.05971	0.90328	-0.22838	-0.25558	0.42363	0.17457	0	0
NCCCC(O)(P(=O)(O)O)P(=O)(O)O	0.29504	0.62023	-0.23001	3.38822	1.91024	2.9979	-4.28761	-1.64999	-0.97033	-2.951	-2.17525	0.95101	4.33502	-0.921	-0.34052	0	0
CC1=NNC2=CN=C(c3ccccc3Cl)c3cc(Cl)ccc3N21	-1.92934	-0.98429	-1.072	-0.5653	-1.37301	-0.89598	0.6017	0.49137	-0.29822	-0.14104	0.68429	-0.72042	-0.32168	-0.921	0.14695	1	1
CC(S)C(=O)NCC(=O)O	-0.24528	-0.30146	-0.48608	0.09362	0.82415	0.22566	-0.25877	-0.39173	-1.01921	-0.65088	-1.34119	0.10921	0.68937	-0.921	-1.37599	1	1
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5	-0.09474	-0.03141	0.13204	-0.5653	-0.63542	0.61873	0.02464	-0.6897	0.30573	-0.21984	1.34622	-0.97416	-0.74739	-0.1203	-0.91995	0	0
CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C	-0.68489	-0.14925	0.16339	-0.5653	-0.66344	-0.78189	0.11201	0.16488	-0.50088	1.3574	0.51529	0.70892	-0.16369	-0.04792	0.12373	1	1
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2	0.35209	-0.70653	0.09142	-0.5653	0.05986	-0.64108	0.89957	0.39211	0.24371	0.5339	1.52313	-0.20446	-0.83062	0.46514	-0.138	1	1
COc1ccc2nc(S(=O)Cc3ncc(C)c(OC)c3C)[nH]c2c1	0.29438	-0.05818	-0.32957	-0.5653	-1.68071	-0.24834	0.54745	1.42409	0.94407	0.51377	-0.07352	-0.40586	-0.06794	-0.921	-0.43542	1	1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C=CC(=O)OC(C)(C)C	-0.90414	0.66306	-0.21591	1.41146	-0.71452	-0.4903	0.35327	-0.8014	-0.29725	2.2521	-0.24262	1.17246	0.11805	-0.48376	0.9412	0	0
COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)CN(C)CCC(c2ccccc2)c2ccccc2)C1c1cccc([N+](=O)[O-])c1	-0.39588	0.6272	0.39233	1.41146	-0.54305	-1.35935	1.80736	-1.75371	-0.41259	2.05969	0.28624	1.29036	-0.25405	1.70095	2.1642	0	0
Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	-0.6158	-0.58941	-0.83946	0.09362	-0.65511	-1.11363	0.73619	-1.39122	-1.18388	-0.83469	0.29344	-0.62878	0.89692	0.82516	-0.47177	1	1
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	0.4547	2.52654	3.12019	2.07038	0.9033	0.5448	-1.40041	2.25401	0.39511	1.7633	-0.48767	-0.40331	-0.5133	-0.921	3.88749	1	1
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21	2.50508	-1.08142	-0.06966	-0.5653	0.39388	1.35996	0.661	0.01041	1.86568	0.186	1.87194	-0.74294	-1.28354	3.00599	-0.68309	1	1
Oc1c(Cl)cc(Cl)c2cccnc12	-1.80914	-0.83992	-1.12153	-0.5653	-1.55968	-0.13824	0.06104	0.19961	-0.26599	-1.14037	0.95352	-0.88112	0.20858	-0.48446	-0.61905	1	1
OC(CNCC(O)C1CCc2cc(F)ccc2O1)C1CCc2cc(F)ccc2O1	0.24545	0.35366	0.15799	-0.5653	0.93028	-0.32651	-0.44443	-0.03851	0.11804	-0.10422	-0.11537	-1.12022	-0.31473	0.82516	0.45395	1	0
CCN(CC)CCNC(=O)c1ccc(N)cc1	0.81411	-0.60885	-0.20696	-0.5653	0.48178	0.49234	0.31134	-0.51299	0.19291	-0.2128	0.73174	-0.27926	-0.58054	-0.921	-0.613	1	1
CCOC(=O)C1(c2ccccc2)CCN(CCC(O)c2ccccc2)CC1	1.00503	-0.34841	-0.02909	0.09362	0.53944	-0.0578	0.41853	-0.26181	0.26581	-0.03248	0.18372	-0.21164	-0.42864	-0.921	0.74484	0	0
COc1ccc2cc(CCC(C)=O)ccc2c1	0.07608	-0.93065	-1.02624	-0.5653	-0.58725	-0.86408	0.58314	0.26879	0.53489	-0.19227	0.61174	-0.46312	-0.69345	-0.13305	-0.50987	1	1
CCOc1ccccc1OCC1CNCCO1	1.61711	-0.21957	-0.138	-0.5653	0.55498	0.61203	0.38784	0.60329	2.14886	-0.29372	0.48902	-1.12022	-0.73979	-0.921	-0.56992	1	1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O	-0.14596	0.0317	-0.24837	0.09362	-1.50928	-0.77592	0.28257	-0.16729	-0.63708	-1.28074	-0.50839	-0.1347	1.82515	0.46863	-0.59674	1	1
C=C1CC2C(CCC3(C)C(=O)CCC23)C2(C)C=CC(=O)C=C12	-0.3248	-1.15865	-1.07134	-0.5653	-0.19987	-1.93074	0.56009	0.42984	-1.07209	0.29135	0.90134	0.33188	-0.89112	-0.921	-0.44836	1	1
O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	-0.04509	-0.12909	0.8073	0.09362	-0.01377	-0.13763	0.24718	0.22293	0.61338	-0.54173	-1.10844	-0.20067	-1.05666	-0.1203	0.77688	1	1
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1	-1.68556	-1.23557	-0.4267	-0.5653	-0.94203	-0.18914	0.65039	-0.27671	1.77127	-0.45671	1.51057	-0.71551	-1.10003	-0.52065	-0.09502	1	1
COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1	0.90773	-0.47382	-0.18774	-0.5653	0.24684	-0.14243	0.57362	-0.76237	0.68615	0.26364	1.3622	-0.21761	-0.78695	1.33646	0.25734	0	0
CCCc1cc(=O)[nH]c(=S)[nH]1	-1.89989	-0.91055	-1.1257	-0.5653	0.50158	0.01424	0.23977	0.00858	-1.29894	-0.54853	1.13425	-0.14639	-0.53996	-0.921	-1.37901	1	1
O=C(O)CCCc1ccccc1	0.52734	-0.78558	-1.08803	0.09362	1.79581	-0.37795	0.3094	0.12406	-1.52727	-0.95207	-0.11107	-0.50862	-0.6673	-0.52065	-0.95221	1	1
O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12	-0.58379	-0.57562	0.29695	-0.5653	-0.30274	-0.74856	0.8305	0.4204	0.17915	0.295	0.68338	-0.09465	-0.7791	-0.51173	0.44839	1	1
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[nH]2)c1C	0.96669	-0.22541	-0.12201	-0.5653	-0.35839	-0.27478	0.60733	0.80632	1.17453	-0.00098	-0.04212	-0.40719	-0.229	-0.921	-0.38973	1	1
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1	-0.95587	-0.91583	-1.1257	-0.5653	-0.89853	-0.773	0.35177	-0.34894	-0.69101	-0.50022	0.74957	-0.04305	0.75973	-0.921	-1.12994	1	1
CC(OC1OCCN(Cc2nc(=O)[nH][nH]2)C1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	-1.03322	0.73279	-0.1207	0.09362	-0.30717	-1.03972	-0.68078	-1.19986	-0.80308	0.55826	-0.44084	-0.10079	0.47518	1.3234	1.22423	1	1
