SMILES	Mor12u	C-005	C-019	ATSC6p	AATSC8Z	MATS1c	MATS1se	BELpe-1	R1s	Vu	TDB04v	Mor09m	Mor13m	JGI1	B02[O-O]	B09[C-C]
O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O	-1.35	0	0	-1.9214174921673632	19.22485207100592	-0.6518311684010432	-0.5252320249724868	2.09	8.578	0.516	0.315	0.251	0.184	0.40625	1	0
NC(=O)N1c2ccccc2C=Cc2ccccc21	-0.732	0	0	-2.69343340576113	4.288366013071896	-0.8471342555640583	-0.08401218979950122	2.23	6.747	0.4	0.374	-1.488	-0.909	0.125	0	0
CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(=O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(O)oc3c2C)OC1(C)C	0.431	1	1	0.19765758837461483	1.169964114832536	-0.6070186153250823	-0.11773699843212304	2.21	7.45	0.371	0.124	-3.165	-2.624	0.2553191489361702	1	1
O=S(=O)(CCc1ccc2[nH]cc(CC3CCCN3)c2c1)c1ccccc1	-2.197	0	0	-1.6934815379338144	0.16844081632653066	-0.35838952969446525	0.10081030785447746	2.22	5.525	0.467	0.173	-1.391	-1.173	0.1896551724137931	1	1
Cc1ccccc1C	-0.387	0	0	1.1927991524136285		0.02923040225763496	1.4400560142221886e-15	2.24	3.579	0.346	0.247	-0.49	-0.375	0.1875	0	0
CCC(/C=C\C(C)C1CCC2C3C(=O)C=C4CC(O)CC[C@@]4(C)C3CC[C@@]12C)C(C)C	-2.196	0	0	5.587479937774611	0.07784413030959325	-0.38660873353486735	-0.025754263900175666	2.26	4.518	0.452	0.147	-0.112	-1.976	0.2647058823529412	0	1
C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C	-1.345	1	0	2.827717520627865	-0.1966354109211253	-0.40046870312296434	-0.022933618493607515	2.22	5.551	0.413	0.245	-0.474	-1.366	0.23076923076923078	0	1
CCC/C=C/C(=O)CC	-0.898	0	0	-0.64749219969515	0.7700063011972278	-0.4126143870139532	-0.002827107577419746	2.3	3.539	0.398	0.175	-0.296	-0.2	0.1875	0	0
OC[C@@H]1O[C@@H](OCCCCCCC2CCCCC2)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O	-2.624	0	0	-0.9401817721734878	-0.049335700943605336	-0.44753970303635277	-0.13499263236052306	2.34	6.822	0.503	0.094	-2.317	-2.617	0.16216216216216217	1	1
CC1(C)CC2C1CC[C@](C)(O)C1CC[C@@]21C	-1.213	0	0	0.05618232821530722	3.8117913832199557	-0.48580953029346674	-0.048820292445046334	2.29	4.178	0.443	0.24	-0.55	-1.171	0.3888888888888889	0	0
COc1ccc2[nH]c3c(c2c1)CCNC3	-0.873	1	0	-1.615773552500575	0.9525366627031309	-0.36235883113383666	-0.06317366897755823	2.22	4.273	0.311	0.28	-1.597	-0.859	0.14705882352941174	0	0
C=CCc1cc(OC)c2c(c1)OCO2	-0.64	1	0	-3.1625495609275145	-2.234467455621302	-0.3999428180834702	-0.0319906589504219	2.24	5.583	0.314	0.286	-1.475	-0.965	0.16666666666666666	1	0
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)C4=CC(=O)CC[C@@]4(C)C3CC[C@]21C	-2.419	0	0	3.852538277783986	0.3068144899285249	-0.42451685585429727	-0.02810734212384652	2.25	5.427	0.576	0.159	-0.907	-1.495	0.2727272727272727	0	1
COc1ccc([C@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@H]2OC(C)=O)cc1	-1.731	3	2	-4.437245413480278	-2.357142857142857	-0.4195523908102404	-0.011239966431393513	2.24	6.406	0.353	0.193	-0.995	-1.348	0.19354838709677413	1	1
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)SCF	-0.25	0	1	0.2138185906837924	0.5171532069038998	-0.4286372387091211	-0.04377271323160624	2.25	6.641	0.479	0.259	-1.337	-1.312	0.31818181818181823	0	1
CC(C)Cc1ccc(C(C)C(O)=NO)cc1	-1.791	0	1	-0.8282221557593212	-0.5999999999999999	-0.5243403136081336	0.07428458613021942	2.24	7.657	0.484	0.204	-1.053	-1.003	0.25	0	0
C=CCC(C)C(=O)OCCCCCC	-1.064	0	1	1.2148974363008334	-0.40663580246913583	-0.5671244910976971	0.018468244257336477	2.31	4.541	0.466	0.141	-0.439	-0.599	0.15384615384615385	1	1
CSCCC(N)C(=O)NC(CC(C)C)C(=O)O	-0.951	1	2	-1.2442126520418078	0.06476002629848823	-0.6971929220703404	-0.11350361725383414	2.35	5.994	0.466	0.167	-0.033	-0.469	0.28125	1	1
CN(C)CCCN1c2ccccc2Sc2ccccc21	-1.359	2	0	-1.286864904811249	-0.31000000000000033	-0.1822047399485415	0.11997061443507942	2.23	5.095	0.352	0.231	-1.264	-0.37	0.13636363636363635	0	1
COc1cc(/C=C/C(=O)OC[C@@]2(O)COC(OC3C(Oc4ccc(C5CC(=O)c6ccc(O)cc6O5)cc4)OC(CO)C(O)C3O)C2O)ccc1O	-2.473	1	1	-1.2388496064285992	0.26517090092847667	-0.4564453572892887	-0.15420842122186226	2.24	8.358	0.376	0.102	-3.917	-3.474	0.2280701754385965	1	1
COC(OC)[C@]1(C)Oc2ccc(N)cc2[C@@H](N(Cc2nnn(C)n2)c2ccc(Cl)cc2)[C@@H]1O	-0.194	3	0	3.692553235834083	-0.04888888888888914	-0.3973341637036827	-0.006541785623461224	2.24	7.323	0.412	0.177	-3.164	-1.851	0.23611111111111113	1	1
CC(=O)CO	-0.362	0	0	0.0		-0.4651623209340009	-0.14081295549984657	2.38	5.001	0.501	0.098	-0.216	-0.02	0.375	0	0
CC(C)C(NC(=O)Cc1c[nH]c2ccccc12)C(=O)O	-1.246	0	2	1.4620780671056055	-1.1280906945726887	-0.6353123280833168	-0.1001945186018556	2.23	6.371	0.398	0.207	-1.603	-0.801	0.2142857142857143	1	1
CCCCCCCC/C=C/CCCCCCCCCCO	-1.327	0	0	-0.00706378611047026	0.00316062449897441	-0.3391827698317448	-0.053159152089926116	2.3	4.35	0.466	0.086	-0.375	-0.865	0.025	0	1
COC(=O)[C@@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C	-0.903	2	2	2.8312401201317567	-0.10717405903993259	-0.47128153269960504	-0.012624737410609519	2.24	5.605	0.309	0.199	-1.335	-0.879	0.16666666666666666	1	1
CC(=O)O[C@]1(C)CC[C@]23CC1C(C)(C)C2CCC3C	-1.653	0	1	5.762614281666405	1.5533106192370916	-0.605564362852082	0.02369392040344427	2.31	4.449	0.398	0.242	-0.767	-1.053	0.38095238095238093	1	0
CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1	-0.967	2	0	-7.922794684385874	0.8970017636684304	-0.11283955526905733	0.05031400410331585	2.24	4.727	0.429	0.205	-0.769	-0.999	0.2750000000000001	0	0
CCCCN(CCCC)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2	-1.24	1	0	-7.247518047272607	-1.667340169687	-0.6605172505357696	0.0703245175650572	2.24	4.77	0.41	0.127	-1.054	-0.973	0.24074074074074073	1	1
CNC(=O)Oc1cc(C)c(SC)c(C)c1	0.147	2	0	4.901929001503106	-1.8571428571428572	-0.8825242488325972	-0.0356047204395045	2.23	5.036	0.37	0.26	-0.685	-0.562	0.26666666666666666	1	1
CN(C)C[C@@H]1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1	-0.715	2	2	-1.306241571698797	-1.2569355688403305	-0.37662180780958904	-0.019633104159380802	2.22	6.763	0.438	0.187	-3.572	-1.836	0.15000000000000002	0	1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	-1.872	0	2	-1.7214171355568082	-0.7887225896275669	-0.5405893419704435	-0.019025091875648343	2.25	5.399	0.409	0.138	-1.034	-1.946	0.2419354838709677	1	1
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2	0.394	1	1	-2.3695542983797657	-0.04923293455313055	-0.40012781262478264	-0.06115572824416983	2.21	6.837	0.384	0.326	-2.684	-1.091	0.14814814814814814	1	0
COc1ccc2c(C(=O)c3cc(OC)c(OC)c(OC)c3)c[nH]c2c1	0.402	4	0	-3.577366770933325	0.2761432506887053	-0.30714068034306	-0.05660973176047184	2.22	6.642	0.374	0.221	-1.953	-0.998	0.18518518518518512	0	1
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1	-0.834	2	0	-6.082002316544517	0.27847836989111224	-0.21161880350004778	0.06534555586354965	2.22	5.308	0.36	0.158	-1.776	-1.73	0.13333333333333333	0	1
CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)C=C(C)CC21	-1.406	0	0	0.6965706874619122	1.6237373737373741	-0.4718434950840125	-0.05614326530158742	2.23	5.134	0.413	0.186	-0.676	-1.396	0.25	0	1
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1	-0.667	0	1	-1.2598555760939596	0.4816326530612245	-0.6574732585629515	-0.2022555911241786	2.3	8.284	0.558	0.246	-1.319	-0.413	0.23529411764705882	0	0
CC1CCC(C(C)C)C(OC(=O)OCCO)C1	-1.252	0	0	-1.4290426621187633	0.19096580220910941	-0.7506343485762158	-0.03506128851712487	2.32	5.227	0.383	0.173	-1.129	-0.855	0.2352941176470588	1	0
C/C(=C/CCC(C=O)C1CC[C@@]2(C)C3=C(CC[C@@]12C)[C@@]1(C)CCC(O)C(C)(C)C1CC3)C(=O)O	-2.51	0	1	6.423150696536309	0.36302734375	-0.5678150753208095	-0.04449313513329346	2.25	5.853	0.592	0.16	-0.898	-2.515	0.29729729729729726	1	1
CC(=O)Oc1cc(C(C)C)ccc1C	-0.528	0	1	-1.6549055700930801	0.09396825396825428	-0.6625322798203674	0.00973636051698491	2.24	4.97	0.384	0.228	-0.572	-0.531	0.28571428571428564	1	0
C=CC(=C)CCC1C(=C)CCC2[C@](C)(C(=O)O)CCC[C@]12C	-0.765	0	1	10.164985362356319	-0.06335219963982477	-0.6343880929444284	-0.039064903250620765	2.27	5.682	0.45	0.215	-0.459	-1.505	0.3043478260869565	1	1
CCCCCCCCCCCCC/C=C/C(O)C(N)COC1OC(CO)C(O)C(O)C1O	-1.859	0	0	-0.24059838705768935	0.12550521949468194	-0.4746433283791584	-0.11254646626261747	2.3	6.001	0.46	0.078	-2.134	-2.518	0.140625	1	1
CCOC(=O)c1c(C)nn(-c2ccc(N)cc2)c1C	0.057	0	1	-4.000713196089625	1.0277777777777783	-0.4931340762435658	0.005718505568995588	2.25	5.585	0.313	0.225	-1.588	-0.817	0.2	1	1
C=C1C(=O)OC2C[C@]3(C)CC(=O)CC(C)C3=CC12	-0.517	0	1	3.4194640454885734	3.4789272030651337	-0.5325472623416478	0.00039663107488337304	2.26	5.94	0.56	0.287	-0.826	-1.0	0.30000000000000004	1	0
CCNCc1cc(=O)oc2cc(OC)ccc12	-0.209	1	1	-1.137144047340491	-4.022836538461538	-0.481162902359813	-0.04557895858730072	2.22	6.249	0.472	0.248	-1.561	-0.83	0.19444444444444442	1	1
C=C1OC(=O)/C(=C\CCCCCCCCCCCCC)C1O	-1.792	0	2	-0.18380388724925412	-0.041959170499475375	-0.5707965359144043	-0.020911844645549134	2.28	5.816	0.586	0.107	-1.097	-1.31	0.11363636363636365	1	1
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc([N+](=O)[O-])c1	-0.242	1	4	-6.592467779942558	-0.07748910309487753	-0.4478302243251218	0.08640768387112929	2.24	8.308	0.445	0.227	-2.251	-0.939	0.20370370370370366	1	1
COc1ccc(NC(C)=O)cc1	-0.252	1	1	-0.17749678884870795	-1.4598728303832273	-0.515026150295991	-0.05423621782821491	2.25	4.498	0.285	0.251	-1.027	-0.494	0.25	0	0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC1CC[C@@]2(C)C(=CCC3C2CC[C@]2(C)C(C(C)CCC(C)C(C)C)CCC32)C1	-3.968	0	1	7.009673009174373	-0.17386620929831245	-0.4322205490083528	0.03354331688472056	2.27	4.362	0.44	0.075	-1.176	-2.853	0.1862745098039216	1	1
CC1(C)C=C[C@]2(C)CC[C@]3(C)C(=CCC4[C@]3(C)CCC3[C@@](C)(CO)C(O)CC[C@@]34C)C2C1	-2.894	0	0	-0.5528391580515573	0.16836206896551711	-0.4202133677036388	-0.05306814720814616	2.25	4.835	0.477	0.174	0.602	-2.124	0.36111111111111105	0	1
BrCCBr	-0.083	0	0	0.0		-0.00805078692142474	-0.0036780932764453726	2.43	1.849	0.66	0.0	1.602	0.481	0.16666666666666666	0	0
C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3C(=C)CC21C	-0.617	0	0	0.30114590496602056	-0.6150053757356271	-0.47935711256046454	-0.04330055550577897	2.22	6.272	0.56	0.268	-0.292	-1.749	0.25	0	1
COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC	-0.474	2	0	-4.140243521177149	-1.3602235064162485	-0.3623276006117556	-0.06954718693506562	2.24	7.08	0.491	0.226	-2.03	-0.35	0.21428571428571425	0	1
COc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)c(CO)c2)cc1	-0.998	1	0	0.8391070412511635	-1.1153682418050235	-0.46638570550749825	-0.027589741172936052	2.24	8.518	0.605	0.231	-2.497	-0.98	0.29032258064516125	1	1
CC(=O)N[C@H]1[C@H](O)C[C@H](P(=O)(O)O)O[C@H]1[C@H](O)[C@@H](O)CO	-1.618	0	1	-1.5509832681110023	-0.7271782669046201	-0.6038963881830097	-0.31986372459052065	2.11	8.601	0.54	0.21	-0.407	-0.773	0.33333333333333337	1	0
NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CS[C@H]12	-1.376	0	5	1.8906728919572238	1.2681032939491588	-0.6259264009165202	-0.08846382784371415	2.24	9.504	0.467	0.179	-1.891	-1.217	0.18421052631578944	1	1
Cc1ncc(-c2ccnc(Nc3ccc(N4CCN(C(=O)CO)CC4)cc3)n2)n1C(C)C	-1.717	0	1	6.775525101351976	-0.8320267209275537	-0.5441688101606651	-0.06505815833286321	2.25	6.648	0.471	0.151	-3.103	-1.655	0.18571428571428572	0	1
CC(=O)OCCC(C)CCC=C(C)C	-1.261	0	1	0.8042203815271666	1.9704066811909944	-0.5501474823883922	0.018468244257336484	2.28	4.531	0.379	0.149	-0.511	-0.549	0.2692307692307692	1	1
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)C(C(=O)O)C(C)C	-1.442	0	2	-0.34610869991954196	0.43396339096419695	-0.6136680945939463	0.08387348181878267	2.22	7.711	0.44	0.157	-2.927	-1.69	0.16176470588235292	1	1
CC1=C(/C=C/C(C)=C\C=C\C(C)=C\C=C\C=C(\C)CO)C(C)(C)CC(O)C1	-2.104	0	0	9.257555261770655	0.9973162980843474	-0.39856382306705085	-0.07545806020250205	2.24	5.167	0.366	0.125	-0.975	-1.285	0.27777777777777773	0	1
CN(C)N/N=C1\N=CN=C1C(N)=O	-0.026	2	2	0.5118881930460363	-4.06461591338718	-0.4600562518412761	-0.0797257431229041	2.35	6.882	0.281	0.213	-1.55	-0.489	0.23076923076923078	0	0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12	-2.697	1	3	-6.304566293530064	0.7050696408332594	-0.6450190310234778	-0.05338110649755186	2.21	5.678	0.435	0.148	-2.963	-2.981	0.2346938775510204	1	1
CSCCC(NC(=O)CCC(=O)O)C(=O)O	-0.327	1	3	-0.7115203163886331	-0.5384593750878873	-0.7159406218235586	-0.14610017288558982	2.36	7.462	0.433	0.208	-0.62	-0.464	0.26666666666666666	1	1
COC(=O)/C(C)=C\C=C\C(C)=C\C=C\C=C(C)/C=C/C=C(\C)C(=O)OC1OC(CO)C(O)C(O)C1O	-0.661	1	2	4.655506322320499	-0.6723484848484849	-0.5444315440569929	-0.09676193410882557	2.25	7.42	0.473	0.102	-0.184	-0.088	0.2222222222222222	1	1
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2	-0.896	2	0	4.889026208246477	-1.3391003460207611	-0.20515484354245794	0.12218789327263369	2.23	4.983	0.378	0.194	-1.267	-0.301	0.14285714285714285	0	1
C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12	-1.5	0	0	-0.38317289145661915	-0.20535714285714293	-0.5048337977228189	-0.014817649831187838	2.2	6.111	0.535	0.18	-1.647	-1.037	0.19642857142857142	0	1
CCCCCCCCCCCC(=O)O	-1.501	0	1	-0.04668671580285891	0.016415307274033012	-0.6931169712508096	-0.04705131791293407	2.36	5.109	0.531	0.124	-0.643	-0.537	0.11538461538461539	1	1
OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1	-2.045	0	0	1.4948761782097801	-1.3869135802469137	-0.34315727492052844	-0.039911516812920114	2.23	5.974	0.49	0.181	-1.578	-1.104	0.18518518518518517	0	1
CC1C(O)CC2CC1C2(C)C	-1.883	0	0	3.560085037772085		-0.4660126310482476	-0.06606931671379498	2.29	4.381	0.401	0.229	-0.055	-0.861	0.33333333333333337	0	0
CC1C(=O)CC2CC1C2(C)C	-1.09	0	0	3.5231629432109246		-0.32996257086648817	0.002874189583422452	2.29	4.239	0.468	0.241	-0.171	-0.599	0.33333333333333337	0	0
COc1cc(CNC(=O)CCCC/C=C/C(C)C)ccc1O	-2.317	1	1	-1.129548719088976	0.7077673459351775	-0.5169683080758108	-0.04681980046232455	2.24	5.922	0.481	0.127	-1.24	-1.191	0.20454545454545453	0	1
N=C(N)NCCCC(NC(=O)C(N)CC(N)=O)C(=O)O	-1.522	0	3	-0.3492722724734998	1.5276470588235298	-0.7774591546098273	-0.2698013603239785	2.36	8.938	0.496	0.156	-0.675	-1.188	0.2894736842105263	1	1
CC[C@H]1C[C@@H]2C[C@H]3c4[nH]c5ccc(OC)cc5c4CCN(C2)[C@@H]13	-1.445	1	0	-1.2955199922509628	-0.05102040816326542	-0.3000746865934899	0.03196924430355081	2.22	4.422	0.354	0.225	-1.678	-1.747	0.16666666666666666	0	1
COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1	-2.422	1	0	1.7025502074095844	0.3820713292592233	-0.45947541926197943	-0.004161812230310752	2.24	6.56	0.469	0.129	-2.836	-2.008	0.17105263157894732	0	1
CN(CCC[C@H](O)c1cccnc1)N=O	-0.532	1	0	-0.5071261614199459	0.10559386973180074	-0.38577803821574186	0.15145255153205534	2.27	8.304	0.512	0.199	-1.09	-0.469	0.16666666666666666	0	1
C/C=C1/C[C@@H](C)[C@](C)(O)C(=O)OCC2=CCN3CC[C@H](OC1=O)[C@H]23	-0.732	0	2	-3.2115897305739303	-1.616140710601352	-0.5523605751009242	-0.04378522714589382	2.28	5.414	0.354	0.203	-1.58	-1.205	0.25	1	0
COCCc1ccc(OCC(O)CNC(C)C)cc1	-1.252	1	0	-2.932627305709237	0.5143178193417429	-0.34371024409362694	-0.046995487553959985	2.24	5.543	0.458	0.133	-1.339	-1.054	0.21052631578947367	0	1
CC(=O)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C	-2.56	0	0	5.92009656081396	0.7272638724911451	-0.3806767126921642	-0.03350395198518391	2.27	4.718	0.515	0.22	-0.09	-1.408	0.2692307692307693	0	1
CCCCCCC(OC)OC	-1.293	2	0	0.6219545440154985	-1.3220130545832935	-0.36216474611565297	0.03610360601075751	2.36	4.461	0.416	0.147	-0.813	-0.395	0.15	1	0
CC[C@@H]1OC[C@@H](C)[C@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@@H](C)[C@H](O[C@H]2O[C@@H](C)C[C@@H](N(C)C)[C@@H]2O)[C@@](C)(O)C[C@H](C)C[C@@H](C)[C@H](O)[C@@]1(C)O	-3.532	3	0	20.871370315601286	-0.062339428035630536	-0.4354426827057611	-0.058734585125041	2.32	5.627	0.439	0.084	-3.302	-3.754	0.32352941176470584	1	1
Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O	-3.215	0	2	4.408119297606327	0.2847971584775569	-0.5910196959886003	-0.045724144524942084	2.24	6.203	0.351	0.094	-3.612	-2.55	0.18367346938775508	0	1
CN(CC(=O)O)C(=N)NP(=O)(O)O	-0.589	1	1	-0.12991017695906895	-12.170132325141777	-0.9342889073440465	-0.5095929721534241	2.13	7.803	0.501	0.251	0.293	-0.025	0.4583333333333333	1	0
CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21	-1.813	0	2	-1.9377902289539373	-1.1931281992622036	-0.5466607276740572	-0.016817607525969218	2.25	5.551	0.434	0.134	-0.103	-1.602	0.28125	1	1
C/C(O)=C1/CC(=O)C2=C1CCCN2	-0.382	0	2	1.7172773096717084	7.248520710059172	-0.4681312778558511	-0.10137683449167718	2.26	5.321	0.497	0.293	-0.882	-0.681	0.17857142857142855	0	0
CCC(CCC(C)C1CCC2C3=CCC4CC(O)CC[C@]4(C)C3CC[C@]21C)=C(C)C	-4.183	0	0	7.464492811507084	0.16211702827087446	-0.33703580096785485	-0.029501521131675566	2.26	4.61	0.475	0.143	-0.368	-2.221	0.25757575757575757	0	1
COc1ccc2[nH]cc(CCNC(C)=O)c2c1	-0.929	1	1	0.5153590778300249	0.513959713186019	-0.4720905439280443	-0.06324937682394764	2.22	5.655	0.347	0.215	-1.686	-0.924	0.19444444444444445	0	1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	-0.965	2	0	-4.174716589649041	-0.7870119935524412	-0.021480391067319124	0.12673443292535658	2.22	5.27	0.382	0.236	-1.664	-1.073	0.13043478260869565	0	1
CN1CCC[C@@H]1C[C@@H]1CNc2ccc(CCS(=O)(=O)c3ccccc3)cc21	-2.376	1	0	-0.9152772111701849	-0.1361470504417212	-0.2930983294414514	0.1313674307954202	2.24	5.031	0.431	0.162	-1.727	-1.228	0.19999999999999998	1	1
CC(C)CCC=O	-0.68	0	0	0.9963011277720495		-0.21526041421776831	-0.002431531635536023	2.35	4.606	0.54	0.185	-0.226	-0.166	0.24999999999999997	0	0
CC1=C(/C=C/C(C)=C\C=C\C(C)=C/C(=O)O)C(C)(C)CCC1	-0.885	0	1	8.622889585018322	2.028969105691057	-0.6558319301669157	-0.043184833785030116	2.24	5.507	0.404	0.157	-0.976	-1.115	0.2954545454545454	1	1
CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O	-3.0	0	3	11.318654840365172	-0.11747818160242529	-0.7731052383238958	-0.3029459748724954	2.12	7.417	0.421	0.08	-2.34	-0.362	0.29166666666666674	1	1
Nc1cc2nc3ccccc3oc-2cc1=O	0.165	0	0	-1.6771258375428886	-0.7899305555555562	-0.46333326039308254	-0.1156647482331679	2.24	6.0	0.344	0.332	-1.553	-0.871	0.19444444444444442	0	0
Cc1cccc(C)c1OCC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[C@@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O	-2.796	0	2	4.408119297606327	0.2847971584775569	-0.5910196959886003	-0.045724144524942084	2.24	6.364	0.353	0.093	-2.722	-2.623	0.18367346938775508	0	1
CCCCCC/C=C\CCCCCCCCCCCC(=O)O	-2.252	0	1	0.008067724171320317	-0.0943859649122808	-0.6319022648010695	-0.03716685680388749	2.3	4.863	0.469	0.087	-0.796	-1.143	0.07142857142857142	1	1
CC1OC(OP(=O)(O)O)C(O)C(O)C1O	-1.121	0	0	-4.505460809636212	4.421768707482992	-0.7442193807123327	-0.4221865572087912	2.13	8.174	0.444	0.239	0.222	0.047	0.3666666666666667	1	0
NCC(=O)N1CCCC1C(=O)N1CCC(O)C1C(=O)O	-1.296	0	3	-0.14820688402756904	-0.5939300769617512	-0.6009818920732206	-0.1483974565747569	2.36	7.253	0.581	0.211	-1.605	-0.95	0.19047619047619047	1	0
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1	-0.509	1	1	2.217399310572138	1.8855650522317189	-0.4829942556995223	0.08309556316223268	2.22	6.201	0.525	0.277	-1.643	-0.715	0.20833333333333331	1	1
CC(C)(CO)C(O)C(=O)NCCC(=O)NCC=S	-1.544	0	2	-0.903255203678781	1.3473376423514931	-0.6045255594659174	-0.1429605568073186	2.33	6.495	0.392	0.162	-1.201	-0.562	0.29411764705882354	0	1
NCCc1ccc(OC2OC(C(=O)O)C(O)C(O)C2O)cc1	-1.844	0	1	0.5095232611552446	-0.8928623672482227	-0.5294723836399887	-0.20769315068240107	2.24	8.471	0.514	0.184	-1.608	-1.531	0.21739130434782605	1	1
CCCCC=O	-0.224	0	0	0.4913302107612187		-0.21647746527968809	-0.0016054122534550467	2.37	4.959	0.509	0.144	-0.127	-0.251	0.1	0	0
CC(=O)OC1C(C)OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C1OC(C)=O	0.825	0	2	-0.4232171892338245	-1.00352733686067	-0.49994852225613556	-0.19467256560564108	2.22	8.938	0.381	0.166	-2.671	-1.602	0.25	1	1
O=c1[nH]c(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4OC(n5cnc6c(=O)[nH]c(=O)[nH]c65)C(O)C4O)C(O)C3O)c2[nH]1	-2.299	0	2	-4.893682978087979	-2.004841542924629	-0.7947791812235534	-0.484886943546159	2.12	10.045	0.513	0.122	-1.011	1.246	0.3083333333333333	1	0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@H]4[C@H]3C(=C)C[C@@]21CC	-3.176	0	0	-1.97791621747132	0.30863182930247024	-0.45520312427934323	-0.045633004402514235	2.22	5.149	0.47	0.239	-0.329	-1.396	0.21153846153846154	0	1
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C(O)C1(C)O	-1.688	4	1	14.612255862540986	-0.2615921360655022	-0.44364423950444726	-0.05535331348364209	2.32	5.656	0.398	0.087	-3.704	-2.351	0.3148148148148148	1	1
CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC	-0.8	0	2	0.6599467933140497	-0.11445196690119037	-0.5965179112072932	-0.033505038631568305	2.21	6.451	0.485	0.135	-3.205	-2.367	0.18367346938775508	1	1
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CCC4[C@@]5(C)CC(O)C(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)[C@@](C)(C(=O)O)C5CC[C@]43C)C2C1	-4.378	0	2	1.184115379568176	0.031342804144233925	-0.5131207672498188	-0.12007219364757778	2.26	7.117	0.514	0.106	-2.574	-3.885	0.3046875	1	1
