ID;orig_ID;idx_separated;SMILES;Index;Binary_Characterization;old_ID;subset;NAME;Characterization;smiles_source;experimental_column;UNITS
1020;1020;1020;CN(CCCl)CCCl;1021.0;0;ClCCN(CCCl)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1021;1021;1021;Cc1cccc(CN2CCN([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1;1022.0;0;Clc1ccc(cc1)[C@H](N1CCN(CC1)Cc1cc(ccc1)C)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1022;1022;1022;C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12;1023.0;0;Clc1c2c(C(=O)C=3[C@H]([C@H](O)[C@@H]4[C@@](O)(C(=O)C(C(=O)N)=C([O-])[C@H]4[NH+](C)C)C=3O)C2=C)c(O)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1023;1023;1023;Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl;1024.0;0;Clc1c(Nc2ccccc2C(O)=O)c(Cl)ccc1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1024;1024;1024;CN(C)CCOC(=O)COc1ccc(Cl)cc1;1025.0;0;Clc1ccc(OCC(OCCN(C)C)=O)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1025;1025;1025;COC(=O)[C@@H](N)CS;1026.0;0;SC[C@H](N)C(OC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1026;1026;1026;CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]21C;1027.0;0;O=C1CC[C@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)C)(C(=O)C)[C@]4(CC3)C)C[C@@H](C2=C1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1027;1027;1027;CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@@]12C;1028.0;0;O=C1CC[C@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@@]4(C[C@@H]3O)C)C[C@@H](C2=C1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1028;1028;1028;Cc1cccc(Nc2ccccc2C(=O)O)c1C;1029.0;0;OC(=O)c1ccccc1Nc1cccc(C)c1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1029;1029;1029;O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1;1030.0;0;FC(F)(F)c1c2nc(cc(c2ccc1)[C@@H](O)[C@@H]1NCCCC1)C(F)(F)F;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1030;1030;1030;CC(=O)O[C@]1(C(C)=O)CC[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C;1031.0;0;O=C1CC[C@@]2([C@@H]3[C@H]([C@H]4CC[C@](OC(=O)C)(C(=O)C)[C@]4(CC3)C)C=C(C2=C1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1031;1031;1031;COc1ccc2[nH]cc(CCNC(C)=O)c2c1;1032.0;0;O(C)c1cc2c([nH]cc2CCNC(=O)C)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1032;1032;1032;OC[C@H]1O[C@@](CO)(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1O;1033.0;0;O1[C@](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)(CO)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1CO;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1033;1033;1033;C[C@]12CC3CC(N)(C1)C[C@@](C)(C3)C2;1034.0;0;NC12C[C@]3(C[C@@](C1)(CC(C2)C3)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1034;1034;1034;CC1=CC(=O)c2ccccc2C1=O;1035.0;0;O=C1c2c(cccc2)C(=O)C=C1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1035;1035;1035;CC(C)[C@@H]1CC[C@@H](C)CC1=O;1036.0;0;O=C1C[C@@H](CC[C@H]1C(C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1036;1036;1036;CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)c1ccccc1;1037.0;0;O(C(=O)c1ccccc1)[C@@H]1C[C@@H](CC[C@H]1C(C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1037;1037;1037;CNc1ccc(C(=O)C[C@@H](O)CC[C@@H](C)[C@@H]2OC(=O)C[C@H](O)CC(=O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@@H](O)C[C@]3(O)C[C@H](O)[C@@H](C(=O)OC)[C@H](C[C@H](O[C@@H]4O[C@H](C)[C@@H](O)[C@H](N)[C@@H]4O)/C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@@H]2C)O3)cc1;1038.0;0;O1[C@@H]([C@@H](CC[C@H](O)CC(=O)c2ccc(NC)cc2)C)[C@H](\C=C\C=C\C=C\C=C\C=C\C=C\C=C\[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@@](O)(C[C@H](O)[C@H]2C(OC)=O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)CC(=O)C[C@@H](O)CC1=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1038;1038;1038;Cc1ccccc1OC[C@H](O)CO;1039.0;0;O(C[C@H](O)CO)c1ccccc1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1039;1039;1039;CNC(C)(C)Cc1ccccc1;1040.0;0;N(C(Cc1ccccc1)(C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1040;1040;1040;Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C;1041.0;0;O=C(Nc1c(cccc1C)C)[C@@H]1[N@](CCCC1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1041;1041;1041;S=c1[nH]cnc2nc[nH]c12;1042.0;0;S=C1NC=Nc2nc[nH]c12;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1042;1042;1042;CC1=C2[C@H](O)C(=O)O[C@@H]3C[C@H]4C(C)(C)C(=O)C=C[C@@]4(C)[C@H](CC1)[C@]23C;1043.0;0;O1[C@@H]2C[C@@H]3[C@]([C@@H]4CCC(=C([C@H](O)C1=O)[C@]24C)C)(C=CC(=O)C3(C)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1043;1043;1043;O=S(=O)(O)CCS;1044.0;0;S(O)(=O)(=O)CCS;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1044;1044;1044;CC(=O)Nc1cccc(O)c1;1045.0;0;Oc1cc(NC(=O)C)ccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1045;1045;1045;COc1cc2c(cc1OC)C(=O)OC2;1046.0;0;O1Cc2c(cc(OC)c(OC)c2)C1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1046;1046;1046;C=N[C@@H](C(=O)N[C@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O)c1ccccc1;1047.0;0;S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@@H]2NC(=O)[C@H](N=C)c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1047;1047;1047;CC(C)NC[C@H](O)c1cc(O)cc(O)c1;1048.0;0;Oc1cc(cc(O)c1)[C@@H](O)CNC(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1048;1048;1048;C[C@H](N)[C@H](O)c1cccc(O)c1;1049.0;0;Oc1cc(ccc1)[C@@H](O)[C@@H](N)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1049;1049;1049;Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1;1050.0;0;O1[C@H](CNC1=O)COc1cc(cc(c1)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1050;1050;1050;CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]2c3cccc4c3c(cn4C)C[C@@H]21;1051.0;0;O(Cc1ccccc1)C(=O)NC[C@@H]1C[C@@H]2[C@@H](N(C1)C)Cc1c3c2cccc3n(c1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1051;1051;1051;C=C1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C([O-])[C@@H]([NH+](C)C)[C@@H]3[C@@H](O)[C@H]12;1052.0;0;OC1=C2[C@H]([C@H](O)[C@@H]3[C@@]1(O)C(=O)C(C(=O)N)=C([O-])[C@H]3[NH+](C)C)C(c1c(C2=O)c(O)ccc1)=C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1052;1052;1052;COP(N)(=O)SC;1053.0;0;S(P(OC)(=O)N)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1053;1053;1053;CN(C)CCN(Cc1cccs1)c1ccccn1;1054.0;0;s1cccc1CN(CCN(C)C)c1ncccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1054;1054;1054;CC(=O)/[NH+]=c1\sc(S(=N)(=O)[O-])nn1C;1055.0;0;S1\C(=[NH+]/C(=O)C)\N(N=C1S(=O)([O-])=[NH])C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1055;1055;1055;C1N2CN3CN1CN(C2)C3;1056.0;0;N12CN3CN(C1)CN(C2)C3;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1056;1056;1056;COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O;1057.0;0;S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)c1c(OC)cccc1OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1057;1057;1057;Cn1cc[nH]c1=S;1058.0;0;S=C1NC=CN1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1058;1058;1058;CSCC[C@@H]([NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)[O-];1059.0;0;S(CC[C@@H]([NH3+])C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)[O-])C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1059;1059;1059;COc1ccccc1OC[C@H](O)COC(N)=O;1060.0;0;O(C[C@H](O)COC(=O)N)c1ccccc1OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1060;1060;1060;CNC(=O)O/N=C(/C)SC;1061.0;0;S(\C(=N/OC(=O)NC)\C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1061;1061;1061;COc1ccc(OC)c([C@H](O)[C@@H](C)N)c1;1062.0;0;O(C)c1ccc(OC)cc1[C@H](O)[C@H](N)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1062;1062;1062;CON;1063.0;0;O(N)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1063;1063;1063;COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1;1064.0;0;ClC(Cl)(Cl)C(c1ccc(OC)cc1)c1ccc(OC)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1064;1064;1064;COc1cc(C)c2c(=O)cc(-c3ccccc3)oc2c1;1065.0;0;O1c2c(c(cc(OC)c2)C)C(=O)C=C1c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1065;1065;1065;COC(=O)CCC(=O)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C(=O)[C@@H](O)[C@@]2(C)[C@@H]4[C@@H](C[C@@H]32)O[C@@]2(CC[C@@H](C)CO2)[C@H]4C)C1;1066.0;0;O1C[C@@H](CC[C@@]12O[C@H]1[C@@H]([C@]3([C@H]([C@H]4[C@@H]([C@@]5([C@@H](C[C@@H](OC(=O)CCC(OC)=O)CC5)CC4)C)C(=O)[C@H]3O)C1)C)[C@@H]2C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1066;1066;1066;COC(=O)c1cc(O)c(=O)c2c(O)c(O)ccc2c1;1067.0;0;OC1=CC(=Cc2c(C1=O)c(O)c(O)cc2)C(OC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1067;1067;1067;COC(=O)c1cc(OC)c(=O)c2c(OC)c(OC)ccc2c1;1068.0;0;O(C)C1=CC(=Cc2c(C1=O)c(OC)c(OC)cc2)C(OC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1068;1068;1068;COc1cc2c(cc1O)[C@H](Cc1ccc(O)cc1)N(C)CC2;1069.0;0;O(C)c1cc2c(cc1O)[C@@H](N(CC2)C)Cc1ccc(O)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1069;1069;1069;COC(=O)CC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3C[C@H](O)[C@]21C;1070.0;0;O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@@H]([C@H](CCC(OC)=O)C)[C@]13C)CC[C@@H]1C[C@H](O)CC[C@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1070;1070;1070;COC(=O)c1c(C)cc(O)cc1O;1071.0;0;Oc1cc(O)cc(C)c1C(OC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1071;1071;1071;COP(=S)(OC)Oc1ccc([N+](=O)[O-])cc1;1072.0;0;S=P(Oc1ccc([N+](=O)[O-])cc1)(OC)OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1072;1072;1072;COc1c2c(cc3occ(-c4ccc5c(c4)OCO5)c(=O)c13)OC(C)(C)C=C2;1073.0;0;O1c2c(C=CC1(C)C)c(OC)c1c(OC=C(C1=O)c1cc3OCOc3cc1)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1073;1073;1073;Cc1coc2ccccc2c1=O;1074.0;0;O1C=C(C)C(=O)c2c1cccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1074;1074;1074;C[C@]([NH3+])(Cc1ccc(O)c(O)c1)C(=O)[O-];1075.0;0;Oc1cc(ccc1O)C[C@]([NH3+])(C(=O)[O-])C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1075;1075;1075;CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1;1076.0;0;OC[C@@H](NC(=O)[C@@H]1C=C2[C@H](N(C1)C)Cc1c3c2cccc3[nH]c1)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1076;1076;1076;COS(C)(=O)=O;1077.0;0;S(OC)(=O)(=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1077;1077;1077;CCOC(=O)c1c(C)cc(O)c(C)c1O;1078.0;0;Oc1c(C(OCC)=O)c(cc(O)c1C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1078;1078;1078;C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@]3(C)[C@H]2CC[C@]3(O)C(=O)CO)[C@]2(C)C=CC(=O)C=C12;1079.0;0;O=C1C=C2[C@]([C@@H]3[C@H]([C@@H]4CC[C@](O)(C(=O)CO)[C@@]4(C[C@@H]3O)C)C[C@@H]2C)(C=C1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1079;1079;1079;Cc1cc(=O)[nH]c(=S)[nH]1;1080.0;0;S=C1NC(=CC(=O)N1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1080;1080;1080;CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC;1081.0;0;Clc1cc(C(=O)NCCN(CC)CC)c(OC)cc1N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1081;1081;1081;CCc1cccc(C)c1N(C(=O)CCl)[C@H](C)COC;1082.0;0;ClCC(=O)N([C@@H](COC)C)c1c(cccc1C)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1082;1082;1082;Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N[C@@H]1C;1083.0;0;Clc1cc2N[C@@H](N(c3ccccc3C)C(=O)c2cc1S(=O)(=O)N)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1083;1083;1083;Cc1ncc([N+](=O)[O-])n1CCO;1084.0;0;OCCn1c(ncc1[N+](=O)[O-])C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1084;1084;1084;COc1ccc2[nH]cc(CCN)c2c1;1085.0;0;O(C)c1cc2c([nH]cc2CCN)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1085;1085;1085;COC(=O)C[C@H]1C(C)(C)C(=O)[C@H]2CC3=C4CC(=O)O[C@@H](c5ccoc5)[C@@]4(C)CC[C@H]3[C@]1(C)C2=O;1086.0;0;O1[C@H]([C@@]2(C(CC1=O)=C1[C@@H](CC2)[C@@]2(C)[C@@H](CC(OC)=O)C(C)(C)C(=O)[C@@H](C1)C2=O)C)c1ccoc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1086;1086;1086;Clc1ccc(CO[C@H](Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1;1087.0;0;Clc1cc(Cl)ccc1CO[C@H](Cn1ccnc1)c1ccc(Cl)cc1Cl;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1087;1087;1087;COc1ccc(OC)c([C@H](O)CNC(=O)CN)c1;1088.0;0;O(C)c1ccc(OC)cc1[C@H](O)CNC(=O)CN;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1088;1088;1088;OCCN1C[C@@H](O)[C@@H](O)[C@H](O)[C@H]1CO;1089.0;0;O[C@H]1[C@H](O)[C@H](O)CN(CCO)[C@@H]1CO;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1089;1089;1089;CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C;1090.0;0;P(OCCCCCCCCCCCCCCCC)(OCC[N+](C)(C)C)(=O)[O-];training;;;SMILES;Binary_Characterization;classOATP1B3inh
1090;1090;1090;N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O;1091.0;0;OC1=CN(C=CC1=O)C[C@H](N)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1091;1091;1091;Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1;1092.0;0;O1CCN(CC1)CCNc1nnc(cc1C)-c1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1092;1092;1092;CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H]([NH+](C)C)C([O-])=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O;1093.0;0;OC1=C2[C@@H](Cc3c(C2=O)c(O)ccc3N(C)C)C[C@@H]2[C@@]1(O)C(=O)C(C(=O)N)=C([O-])[C@H]2[NH+](C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1093;1093;1093;Nc1cc(N2CCCCC2)nc(N)[n+]1[O-];1094.0;0;[O-][n+]1c(N)cc(nc1N)N1CCCCC1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1094;1094;1094;Clc1ccc([C@@H](c2ccccc2Cl)C(Cl)Cl)cc1;1095.0;0;Clc1ccccc1[C@@H](C(Cl)Cl)c1ccc(Cl)cc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1095;1095;1095;NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1O;1096.0;0;O1[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1n1cnc(C(=O)N)c1O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1096;1096;1096;NC(=O)CS(=O)C(c1ccccc1)c1ccccc1;1097.0;0;S(=O)(C(c1ccccc1)c1ccccc1)CC(=O)N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1097;1097;1097;CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1;1098.0;0;o1n[n+](N2CCOCC2)cc1[N-]C(OCC)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1098;1098;1098;C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@]1(OC(=O)c1ccco1)C(=O)CCl;1099.0;1;Cl[C@@]12[C@H]([C@@H]3C[C@@H](C)[C@@](OC(=O)c4occc4)(C(=O)CCl)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1099;1099;1099;CC[C@@]1([C@@H]2O[C@@H]([C@@H]3O[C@@](O)(CC)[C@H](C)C[C@@H]3C)C[C@@H]2C)CC[C@H]([C@]2(C)CC[C@]3(C[C@H](O)[C@@H](C)[C@@H]([C@H](C)[C@@H](OC)[C@H](C)C(=O)O)O3)O2)O1;1100.0;0;O1[C@H]([C@H](C[C@@H](C)[C@]1(O)CC)C)[C@@H]1O[C@@H]([C@]2(O[C@H](CC2)[C@]2(O[C@]3(O[C@H]([C@@H]([C@@H](OC)[C@@H](C(O)=O)C)C)[C@H](C)[C@@H](O)C3)CC2)C)CC)[C@H](C1)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1100;1100;1100;C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23;1101.0;0;O1CC=2[C@H]3N(CC=2)CC[C@H]3OC(=O)[C@H](C)[C@](O)(C)[C@](O)(C)C1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1101;1101;1101;Cc1ccsc1/C=C/C1=NCCCN1C;1102.0;0;s1ccc(C)c1\C=C\C1=NCCCN1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1102;1102;1102;CO[C@@]1(NC(=O)[C@@H](C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CO[C@@H]21;1103.0;0;S(CC=1CO[C@H]2N(C=1C(O)=O)C(=O)[C@@]2(OC)NC(=O)[C@@H](C(O)=O)c1ccc(O)cc1)c1nnnn1C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1103;1103;1103;COc1c(C[N@@H+]2CC[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12;1104.0;0;Fc1cc2c(N(C=C(C(=O)[O-])C2=O)C2CC2)c(OC)c1C[N@@H+]1CC[C@H]2[C@H](NCCC2)C1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1104;1104;1104;O=C(O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(=O)O;1105.0;0;OC(=O)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](O)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1105;1105;1105;COc1ccc([C@@H]2COc3cc(O)ccc3C2)c(OC)c1O;1106.0;0;O1C[C@H](Cc2c1cc(O)cc2)c1ccc(OC)c(O)c1OC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1106;1106;1106;COc1ccc2c(c1)O[C@@H]1COc3cc(OC)c(OC)cc3[C@@H]1C2=O;1107.0;0;O1c2cc(OC)c(OC)cc2[C@H]2[C@H](Oc3c(ccc(OC)c3)C2=O)C1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1107;1107;1107;COc1c(-c2coc3cc4c(cc3c2=O)C[C@H](OC(C)=O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;1108.0;0;O1c2c(C[C@H](OC(=O)C)C1(C)C)cc1c(OC=C(c3ccc4OC(C=Cc4c3OC)(C)C)C1=O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1108;1108;1108;COc1c(-c2coc3cc4c(cc3c2=O)C[C@H](O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2;1109.0;1;O1c2c(C[C@H](O)C1(C)C)cc1c(OC=C(c3ccc4OC(C=Cc4c3OC)(C)C)C1=O)c2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1109;1109;1109;CC1=C[C@H]2[C@H](CC1=O)C(C)=CC[C@@H]2C(C)C;1110.0;0;O=C1C[C@H]2[C@H](C=C1C)[C@H](CC=C2C)C(C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1110;1110;1110;COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2;1111.0;0;O1Cc2c(c(O)c(C\C=C(\CCC(O)=O)/C)c(OC)c2C)C1=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1111;1111;1111;N=C(N)NC(=O)c1nc(Cl)c(N2CCCCCC2)nc1N;1112.0;0;Clc1nc(C(=O)NC(N)=N)c(nc1N1CCCCCC1)N;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1112;1112;1112;FC(F)(F)c1cccc(N2CCNCC2)c1;1113.0;0;FC(F)(F)c1cc(N2CCNCC2)ccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1113;1113;1113;CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O;1114.0;1;O(CC1c2c(-c3c1cccc3)cccc2)C(=O)N[C@H](CC(C)C)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1114;1114;1114;CC(=O)N[C@@H](CC(=O)O)C(=O)O;1115.0;0;OC(=O)C[C@H](NC(=O)C)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1115;1115;1115;CC(=O)N[C@@H]1[C@@H]([C@H](O)[C@H](O)CO)O[C@](O)(C(=O)O)C[C@@H]1O;1116.0;0;O1[C@H]([C@H](O)[C@H](O)CO)[C@@H](NC(=O)C)[C@@H](O)C[C@@]1(O)C(O)=O;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1116;1116;1116;CC(=O)N1CCC[C@@H]1C(=O)O;1117.0;0;OC(=O)[C@@H]1N(CCC1)C(=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1117;1117;1117;NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12;1118.0;0;Clc1c2c(ccc1)c(S(=O)(=O)NCCCCCCN)ccc2;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1118;1118;1118;OC1C[C@H]2CCC[C@@H](C1)N2Cc1ccccc1;1119.0;0;OC1C[C@@H]2N([C@H](C1)CCC2)Cc1ccccc1;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1119;1119;1119;CCN(CCCl)Cc1ccccc1C;1120.0;0;ClCCN(Cc1ccccc1C)CC;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1120;1120;1120;CSCC[C@H](NC=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(=O)O;1121.0;0;S(CC[C@H](NC=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](Cc1ccccc1)C(O)=O)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
1121;1121;1121;CSCC[C@H](NC=O)C(=O)N[C@@H](C)C(=O)O;1122.0;0;S(CC[C@H](NC=O)C(=O)N[C@H](C(O)=O)C)C;training;;;SMILES;Binary_Characterization;classOATP1B3inh
