ID;NAME;SMILES;Property;smiles_source;orig_ID;experimental_column;UNITS
771;pgps772;c1c(C(c2c(c(c3c([C@@H](O[C@@H]4O[C@@H](C)[C@@H](O)[C@@H](N)C4)C[C@](C(C)=O)(O)C3)c2O)O)C5=O)=O)c5ccc1;1;Smiles;;Property;classPsub
772;pgps773;COc1c(C(c2c(c(O)c3c([C@@H](O[C@H]4C[C@H](N)[C@H](O)[C@H](C)O4)C[C@@](C(CO)=O)(O)C3)c2O)C5=O)=O)c5ccc1;1;Smiles;;Property;classPsub
773;pgps774;COc1c(C(c2c(c(O)c3c([C@@H](O[C@H]4C[C@@H]([C@H](O[C@@H]5CCCCO5)[C@H](C)O4)N)C[C@@](C(CO)=O)(O)C3)c2O)C6=O)=O)c6ccc1;1;Smiles;;Property;classPsub
774;pgps775;COc1c(C(c2c(c(O)c3c([C@@H](O[C@H]4C[C@H](N)[C@@H](O)[C@H](C)O4)C[C@@](C(CO)=O)(O)C3)c2O)C5=O)=O)c5ccc1;1;Smiles;;Property;classPsub
775;pgps776;CC[C@@H](C(O[C@@H]1[C@H]2C(C=C[C@H](C)[C@@H]2CC[C@@H]3C[C@@H](O)CC(=O)O3)=C[C@H](C)C1)=O)C;1;Smiles;;Property;classPsub
776;pgps777;C1N(C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](Cc3ccccc3)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@H]([C@@H](CC)C)OC(=O)[C@H](C(O)(C)C)N(C)C(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C(=O)[C@@H]([C@@H](CC)C)NC4=O)[C@H]4CC1;1;Smiles;;Property;classPsub
777;pgps778;c1c([C@@H]([C@H](C(O[C@@H]2C(=C3C([C@@]([C@@H](OC(c4ccccc4)=O)[C@H]5C([C@@H](O)C[C@@H]6[C@]5(CO6)OC(C)=O)(C)C(=O)[C@@H]3O)(O)C2)(C)C)C)=O)O)NC(OC(C)(C)C)=O)cccc1;1;Smiles;;Property;classPsub
778;pgps779;C1C(CN2[C@H]3[C@@](CC[C@@H]4O)(O)[C@]([C@H]4O5)(c(c56)c(ccc6O)C3)CC2)CC1;1;Smiles;;Property;classPsub
779;pgps780;C1C(CN2[C@H]3[C@]4(C[C@H]([C@](C(C)(C)C)(C)O)[C@@]5(OC)[C@@H]([C@@]4(c(c67)c(ccc6O)C3)CC2)O7)CC5)C1;1;Smiles;;Property;classPsub
780;pgps781;O1[C@@H](OC\C(=C\[C@H]2[C@@H]3C(C)=CC[C@@H]2C(C)C)\[C@@]4(OC)O[C@@](C)(C=C4)[C@@H](OC(\C=C\c5ncn(C)c5)=O)C3)[C@@H](OC(C)=O)[C@H](O)[C@H](O)C1;1;Smiles;;Property;classPsub
781;pgps782;O[C@@]1([C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H]([C@H](O)[C@@](OC)(C)C2)C)[C@@H](C)[C@H](C)[C@](O[C@H]3[C@@H]([C@H](C[C@@H](C)O3)N(C)C)O)(O)C[C@@H](C)CN(C)[C@H](C)[C@H]1O)C;1;Smiles;;Property;classPsub
782;pgps783;c1c(C(=O)c2c(c(O)c3c(C[C@](C(C)=O)(O)C[C@@H]3O[C@@H]4O[C@@H](C)C[C@@H](N)C4)c2O)C5=O)c5c(OC)cc1;1;Smiles;;Property;classPsub
783;pgps784;CC(OC(N[C@H]([C@H](C(O[C@@H]1C(=C2C(C)(C)[C@@]([C@@H](OC(c3ccccc3)=O)[C@H]4[C@@]([C@@H](O)C[C@@H]5[C@]4(CO5)OC(C)=O)(C)C(=O)[C@@H]2O)(OC(=O)O6)[C@H]16)C)=O)O)C=C(C)C)=O)(C)C;1;Smiles;;Property;classPsub
784;pgps785;CC(OC(N[C@H]([C@H](C(O[C@@H]1C(=C2C(C)(C)[C@@]([C@@H](OC(c3ccccc3)=O)[C@H]4[C@@]([C@@H](O)C[C@@H]5[C@]4(CO5)OC(C)=O)(C)C(=O)[C@@H]2OC(\C=C\C)=O)(OC(=O)O6)[C@H]16)C)=O)O)C=C(C)C)=O)(C)C;1;Smiles;;Property;classPsub
785;pgps786;CC(OC(N[C@H]([C@H](C(O[C@@H]1C(=C2C(C)(C)[C@@]([C@@H](OC(c3ccccc3)=O)[C@H]4[C@@]([C@@H](O)C[C@@H]5[C@]4(CO5)OC(C)=O)(C)C(=O)[C@@H]2OC(OC)=O)(OC(=O)O6)[C@H]16)C)=O)O)C=C(C)C)=O)(C)C;1;Smiles;;Property;classPsub
786;pgps787;CC(OC(N[C@H]([C@H](C(O[C@@H]1C(=C2C(C)(C)[C@@]([C@@H](OC(c3ccccc3)=O)[C@H]4[C@@]([C@@H](O)C[C@@H]5[C@]4(CO5)OC(C)=O)(C)C(=O)[C@@H]2OC(C)=O)(OC(=O)O6)[C@H]16)C)=O)O)\C=C\C)=O)(C)C;1;Smiles;;Property;classPsub
787;pgps788;CC(OC(N[C@H]([C@H](C(O[C@@H]1C(=C2C(C)(C)[C@@]([C@@H](OC(c3ccccc3)=O)[C@H]4[C@@]([C@@H](O)C[C@@H]5[C@]4(CO5)OC(C)=O)(C)C(=O)[C@@H]2O)(OC(=O)O6)[C@H]16)C)=O)O)c7ccco7)=O)(C)C;1;Smiles;;Property;classPsub
788;pgps789;c1c(cc2[n+](CCc3c2cc4c(OCO4)c3)c5)c5c(OC)c(OC)c1;1;Smiles;;Property;classPsub
789;pgps790;C1=C(c2c(cc3c(OCO3)c2OC)CC[C@@H]4NC(C)=O)C4=CC(=O)C(OC)=C1;1;Smiles;;Property;classPsub
790;pgps791;C1N(C\C=C(\c2cccc(\C=C\C(N3CCCC3)=O)n2)/c4ccc(C)cc4)CCC1;1;Smiles;;Property;classPsub
791;pgps792;[N-]=[N+]=Nc1ccc(C(NCC[N+](CC)(CC)C)=O)cc1;1;Smiles;;Property;classPsub
792;pgps793;c1c(c(C([C@@H](C(N[C@H](C(N([C@H](\C=C(/C)\C(=O)O)C(C)C)C)=O)C(C)(C)C)=O)NC)(C)C)cn2C)c2ccc1;1;Smiles;;Property;classPsub
793;pgps794;COC([C@@H]1C(=O)C=C(Nc2cc([N+](=O)[O-])ccc2)C[C@H]1C)=O;1;Smiles;;Property;classPsub
794;pgps795;O=C1c(cc2c(CCC2)n3)c3C(=O)C=C1;1;Smiles;;Property;classPsub
795;pgps796;CC([C@@]1([C@](CC[C@H]2[C@H]3CCC(=C4)[C@@]2(CCC4=O)C)(C)[C@H]3CC1)O)=O;1;Smiles;;Property;classPsub
796;pgps797;c1c(CNC(=O)[C@H](C(O)=O)NC(=O)CNC(=O)[C@@H](CCCNC(N)=N)N(C)C(=O)[C@@H](CC)NC2=O)cc2cc1;1;Smiles;;Property;classPsub
797;pgps798;C=CC(\C(=C/c1c(C)c(CCC(O)=O)c(Cc2[nH]c(\C=C(\C(C)=C(C=C)C3=O)/N3)c(C)c2CCC(O)=O)[nH]1)\NC4=O)=C4C;1;Smiles;;Property;classPsub
798;pgps799;C1N(CC(N2c(cccc3)c3C(=O)Nc(cccn4)c24)=O)CCN(C)C1;1;Smiles;;Property;classPsub
799;pgps800;OCCNCCCNc1c(C(=O)c2c(c(NCCCNCCO)ccc2)C3=O)c3ccc1;1;Smiles;;Property;classPsub
800;pgps801;c1c2c(c(C(=O)[C@H](Cn3ccnc3C)CC4)c4n2C)ccc1;1;Smiles;;Property;classPsub
801;pgps802;c1c(C([C@@H]2CCN(CCC[C@@H](c3ccc(C(C)(C)C)cc3)O)CC2)(c4ccccc4)O)cccc1;1;Smiles;;Property;classPsub
802;pgps803;O=CN[C@H](C(NCC(N[C@@H](C(N[C@@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@H](C(N[C@@H](Cc1c2c(cccc2)[nH]c1)C(NCCO)=O)=O)CC(C)C)=O)Cc3c4c(cccc4)[nH]c3)=O)CC(C)C)=O)Cc5c6c(cccc6)[nH]c5)=O)C(C)C)=O)C(C)C)=O)C(C)C)=O)CC(C)C)=O)C)=O)=O)C(C)C;1;Smiles;;Property;classPsub
803;pgps804;c1c(C[C@@H](O)[C@H]2NC([C@@H](C[C@@H](CN3CCN(Cc4cccnc4)C[C@H]3C(NC(C)(C)C)=O)O)Cc5ccccc5)=O)c2ccc1;1;Smiles;;Property;classPsub
804;pgps805;O=C(CNC([C@@H](NC([C@@H](NC([C@@H](NC([C@@H](NC([C@H](NC([C@H](Cc1ccc(O)cc1)N)=O)C)=O)Cc2ccccc2)=O)CCC(O)=O)=O)C(C)C)=O)C(C)C)=O)N;1;Smiles;;Property;classPsub
805;pgps806;O=C(c1c(O)ccc([C@@H](CN[C@@H](CCc2ccccc2)C)O)c1)N;1;Smiles;;Property;classPsub
806;pgps807;c1c([C@H](CCN2CC[C@H](N(C(Cc3ccc(S(C)(=O)=O)cc3)=O)CC)CC2)[C@@H]4CC[C@@H](S(C)(=O)=O)CC4)cc(F)cc1F;1;Smiles;;Property;classPsub
807;pgps808;c1c(c(Nc2ccc(NS(CCCNC(N)=N)(=O)=O)cc2)c3c(cccc3)n4)c4cc([N+]([O-])=O)c1;1;Smiles;;Property;classPsub
808;pgps809;c1c(nc([S@@](Cc2c(C)c(OCC(F)(F)F)ccn2)=O)[nH]3)c3ccc1;1;Smiles;;Property;classPsub
809;pgps810;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@@H]3NC(C)=O)C3=CC(=O)C(SC)=C1;1;Smiles;;Property;classPsub
810;pgps811;C1=C(c2c(cc(OC)c(OC)c2OC)CC[C@@H]3NC(C)=O)C3=CC(=S)C(SC)=C1;1;Smiles;;Property;classPsub
811;pgps812;[O-][N+](c1cccc(N[C@H]2CCc(cc(OC)c(OC)c3OC)c3C(=CC=C(SC)C4=O)C2=C4)c1)=O;1;Smiles;;Property;classPsub
812;pgps813;CSCC[C@H](NC([C@@H](NC([C@@H](NC(C)=O)CC(C)C)=O)CC(C)C)=O)C=O;1;Smiles;;Property;classPsub
813;pgps814;c1c(C(c2ccccc2)=C3C(=CC(=[N+](C)C)C=C3)S4)c4cc(N(C)C)c1;1;Smiles;;Property;classPsub
814;pgps815;C1N(CC2)C[C@H](CN3c(cccc4)c4Sc(cccc5)c35)[C@H]2C1;1;Smiles;;Property;classPsub
815;pgps816;FC(c1ccc2c(\C(=C\CCN3CCN(CCO)CC3)\c4c(cccc4)S2)c1)(F)F;1;Smiles;;Property;classPsub
816;pgps817;c1c(N)c(\C=N\NC(N)=S)ncc1;1;Smiles;;Property;classPsub
817;pgps818;c1c2c([P+]3(c4c(cccc4)Nc5c3cccc5)c(cccc6)c6N2)ccc1;1;Smiles;;Property;classPsub
818;pgps819;COc1c(cc2c(c(N)nc(N3CCN(C(c4ccco4)=O)CC3)n2)c1)OC;1;Smiles;;Property;classPsub
819;pgps820;c1c(\C=C(\[C@H]2NC(C[C@@H](C(C([C@@H]([C@H]([C@H](CCC[C@@](C)(O3)[C@@H]3C2)C)O)C)=O)(C)C)O)=O)/C)nc(C)s1;1;Smiles;;Property;classPsub
820;pgps821;c1c(C[C@H](NC([C@@H]([C@H]([C@@H]2CCCN2C(C[C@H]([C@@H](N(C([C@@H](NC([C@H](C(C)C)N(C)C)=O)C(C)C)=O)C)[C@H](CC)C)OC)=O)OC)C)=O)c3nccs3)cccc1;1;Smiles;;Property;classPsub
821;pgps822;c1c(COC(N[C@H]([C@H](C[C@@H](NC([C@@H](NC(N(Cc2nc(C(C)C)sc2)C)=O)C(C)C)=O)Cc3ccccc3)O)Cc4ccccc4)=O)scn1;1;Smiles;;Property;classPsub
