SMILES	SLogP	ATS0d	ATSC5s	GATS2c	PNSA1	AATS2i	GATS7Z	ATSC5se	AATS5d	AATS7i	ww	ATS0Z	MAXDN	PEOE_VSA7	O-057	SIC3	ATSC1v	PEOE_VSA10	AATS5i	GATS6c	observed	predicted
CC(C)C[C@@H](NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O	0.68	0.12	1.85	-0.86	0.55	-0.56	0.43	1.49	0.19	-0.05	-0.13	-0.07	0.3	-0.05	-0.0	-0.43	0.21	0.11	-0.27	1.49	1	1
C=C1C(=O)O[C@H]2C[C@@H]1[C@@H](OC(C)=O)C/C(C)=C\CC/C(C)=C\CC[C@]2(C)O	0.68	0.26	0.91	-0.0	0.0	-0.04	0.64	1.23	-0.21	-0.82	-0.08	0.01	0.02	0.64	-0.38	-0.03	-0.46	0.08	-0.26	-0.24	0	1
COc1cccc2c1CC[C@@H]1CC(=O)CC[C@@]21C	0.37	-0.35	0.2	0.45	-0.84	-0.61	-0.21	0.25	-0.71	0.27	-0.25	-0.55	-1.03	0.45	-0.38	0.46	0.03	0.03	-0.14	0.89	0	0
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3CC[C@]12C	0.87	0.66	0.69	-1.45	-0.52	-0.56	-0.44	0.63	-0.68	0.04	0.03	0.03	-0.03	2.57	-0.0	-0.43	1.79	-0.84	0.17	-0.17	1	1
c1ccc(CC2=NCCN2)cc1	-0.47	-0.98	0.26	0.68	-1.05	0.26	-0.02	0.22	-0.2	0.03	-0.33	-0.89	-1.61	-1.15	-0.38	0.46	-0.41	-0.4	0.67	0.71	0	0
Cc1cc(O)ccc1Cl	-0.01	-1.25	-0.09	-1.49	-0.41	-0.96	-0.07	0.44	-2.19	2.27	-0.34	-0.7	-0.97	-0.2	0.37	0.77	-0.22	-0.4	1.41	-0.02	0	0
CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	0.69	0.63	0.23	-0.58	1.14	-0.19	0.0	-0.39	1.63	-0.77	0.08	0.31	0.25	0.38	-0.0	0.78	-0.07	-0.84	-0.8	-0.35	1	1
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	0.51	-0.07	0.18	-1.41	-0.68	-1.05	-0.36	0.35	-0.66	-0.07	-0.18	-0.45	-0.85	1.85	0.37	0.61	1.37	-0.4	0.2	-0.4	1	1
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@@]4(C)[C@H]3[C@@H](O)C[C@@]12C	0.65	0.41	-0.78	-1.0	-0.38	-0.71	0.06	-0.59	-0.64	-0.16	-0.07	-0.16	-0.61	1.65	-0.38	0.52	1.21	-0.4	-0.07	0.19	0	1
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O	-0.3	-0.21	0.92	-0.24	0.56	-0.1	-0.16	0.43	0.71	-0.62	-0.24	0.35	3.07	-0.47	-0.0	1.21	-0.02	-0.03	0.13	-0.23	0	0
CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)O)N(C)C1	-1.34	0.28	0.24	0.55	-0.08	0.7	0.02	0.05	-0.28	0.09	-0.23	0.38	0.29	0.11	-0.38	0.33	0.11	1.4	0.55	0.09	0	0
CC1(C)C=Cc2cc3ccc(=O)oc3cc2O1	0.25	-0.5	0.26	-0.1	-0.48	-0.97	0.55	0.36	0.84	-0.29	-0.26	-0.57	-0.33	-0.15	-0.38	0.11	-0.45	0.43	-1.26	-0.27	0	0
CO/N=C(\C(=O)N[C@H]1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(/C=C\c3scnc3C)CS[C@@H]12)c1csc(N)n1	-0.03	1.22	0.45	0.17	1.81	0.42	0.12	0.53	1.65	-0.92	0.21	1.74	0.05	0.13	-0.38	0.22	-0.24	1.4	-0.7	0.39	0	1
NC[C@@H]1O[C@H](O[C@H]2[C@@H](O)[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)O[C@@H]2CO)[C@H](N)[C@@H](O)[C@@H]1O	-4.66	1.54	0.1	0.43	0.16	0.86	-0.08	0.41	0.45	0.29	0.3	1.16	0.49	-1.12	-0.38	-0.63	2.92	4.19	1.05	-0.1	0	0
O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1	0.35	0.41	0.15	0.93	0.71	0.29	0.02	0.62	-0.11	0.04	-0.12	0.1	-0.34	0.99	-0.38	0.16	-0.38	0.02	0.06	-0.56	0	0
NNCc1cccc(O)c1	-0.83	-1.18	-0.04	-0.54	-0.87	0.47	0.87	0.16	-1.37	1.81	-0.33	-0.95	-0.88	-0.69	0.37	1.13	0.27	-0.4	1.39	0.12	0	0
CCn1cc(C(=O)[O-])c(=O)c2cnc(N3CC[NH2+]CC3)nc21	-1.99	-0.19	-0.06	-0.56	-0.56	1.69	0.77	0.04	1.13	-0.14	-0.24	-0.24	0.68	-1.1	-0.38	-0.09	-1.03	-0.41	-0.12	0.25	0	0
CC(=O)O[C@H]1CC[C@]2(C)[C@@H](CC[C@H]3[C@H]2CC[C@]2(C)[C@@H](C4=CC(=O)OC4)[C@H](OC(C)=O)C[C@]32O)C1	0.56	1.11	0.04	-0.45	0.15	-0.37	0.2	0.38	-0.14	-0.35	0.28	0.43	-0.14	1.42	-0.38	-0.28	0.63	0.57	-0.06	-0.05	0	1
CCN1C[C@]2(C)CC[C@@H](OC)[C@]34[C@@H]2[C@@H](O)[C@@]2(OCO[C@@]25C[C@H](OC)[C@H]2C[C@@]3(O)[C@@H]5[C@H]2O)[C@@H]14	-0.93	1.28	0.72	0.58	-1.25	0.09	0.02	0.52	0.58	0.4	0.36	0.35	0.1	-0.18	-0.38	0.4	1.27	0.51	-0.08	0.45	0	0
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21	-1.04	0.51	2.15	-0.16	0.23	0.48	0.23	1.81	0.8	-0.51	0.08	0.35	-0.14	-0.44	1.13	-1.07	1.27	0.03	-0.35	-0.01	0	0
CC(=O)Oc1cccc(C(=O)O)c1OC(C)=O	-0.47	-0.73	0.09	-0.52	-0.36	0.04	0.36	0.77	0.65	0.23	-0.31	-0.46	0.5	-0.9	-0.0	-0.45	-0.75	-0.42	-1.24	0.2	0	0
O=C1OC(=O)[C@@H]2[C@@H]1[C@@H]1CC[C@H]2O1	-1.04	-0.86	-0.92	-0.66	-0.42	-0.55	1.11	-1.0	-1.45	1.3	-0.32	-0.78	-0.3	-0.87	-0.38	-0.68	-0.41	-0.84	2.04	0.27	0	0
O=C(N[C@H](Cc1cc(=O)[nH]c2ccccc12)C(=O)O)c1ccc(Cl)cc1	0.1	0.02	0.66	-0.82	1.25	-1.02	-0.48	0.26	1.05	-0.51	-0.18	0.28	0.39	-0.0	-0.0	1.38	0.48	-0.38	-0.59	0.4	0	0
COc1ccc2c(c1)CC[C@H]1[C@H]2CC[C@@]2(C)[C@@H](O)CC[C@@H]12	0.64	0.0	0.17	0.09	-0.84	-0.7	-0.29	0.34	-0.63	-0.21	-0.16	-0.4	-0.87	1.85	-0.38	0.46	0.82	-0.4	0.18	-0.35	0	0
c1ccc2nc(N3CCNCC3)ccc2c1	-0.3	-0.62	0.16	1.83	-0.9	0.61	0.1	0.28	0.29	-0.8	-0.29	-0.68	-1.6	-0.67	-0.38	-0.14	-0.52	-0.4	-0.01	-0.29	0	0
CC(C)N1C(=O)c2ccccc2NS1(=O)=O	-0.48	-0.63	-3.13	-1.31	-0.04	0.66	-0.89	-3.02	-0.65	-0.47	-0.3	-0.29	2.96	-0.38	-0.38	-0.35	-0.64	-0.84	1.08	-1.15	0	0
C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	0.51	0.93	2.76	-1.08	-0.06	-0.34	-0.3	2.1	-0.65	-0.04	0.2	0.28	0.27	2.57	-0.0	-0.36	1.66	-0.35	0.2	-0.45	1	1
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	-0.22	0.7	0.43	0.26	0.47	0.22	-0.08	0.37	1.59	-0.08	0.31	0.24	0.63	0.33	0.37	0.47	-0.02	0.09	-0.84	0.13	0	0
COC(=O)CC[C@H](C)[C@@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@@]4(C)[C@H]3C[C@H](O)[C@]21C	0.91	0.74	0.65	-0.51	-0.53	-0.35	-0.21	0.61	-0.7	-0.09	0.07	0.08	-0.53	2.57	-0.38	-0.59	1.22	-0.84	0.2	0.04	0	0
NC[C@H]1O[C@H](O[C@H]2[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](N)C[C@@H]2N)[C@H](N)[C@@H](O)[C@@H]1O	-3.73	0.63	0.14	0.35	0.11	0.79	-0.1	0.19	0.32	0.3	-0.11	0.46	0.41	-1.12	-0.38	0.16	2.07	2.82	1.19	-0.14	0	0
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC	-0.46	-0.33	-0.51	0.78	-0.85	1.34	-1.34	-1.7	0.3	0.54	-0.28	-0.3	-0.77	-0.69	-0.38	-0.76	-0.62	-0.4	0.1	0.01	0	0
COc1ccc2c(=O)c(CC(=O)O)coc2c1	-0.39	-0.65	1.49	-0.14	-0.34	-0.48	-0.17	1.62	0.31	-0.8	-0.29	-0.5	0.31	-0.9	-0.0	1.05	-0.43	0.01	-0.42	0.21	0	0
CC1(C)C[C@H]2[C@H]1CC[C@@]1(C)O[C@]2(C)CC[C@@H]1O	0.31	-0.22	0.41	0.05	-1.12	-0.13	-0.55	0.48	-1.13	0.63	-0.29	-0.59	-0.69	1.03	-0.38	-1.01	0.47	-0.84	0.31	-0.03	0	0
C/C(=C(/CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N	0.11	0.34	-0.93	-1.21	1.47	0.55	0.13	-0.62	0.44	-0.52	-0.19	0.85	3.4	-0.39	-0.38	0.63	-0.17	0.04	-0.16	-0.4	0	0
Cc1nccn1C[C@@H]1CCc2c(c3ccccc3n2C)C1=O	0.31	-0.06	0.3	1.27	-0.71	0.13	-0.18	0.13	0.33	-0.1	-0.19	-0.34	-0.89	-0.38	-0.38	0.7	-0.66	-0.4	-0.51	-0.35	0	0
CCCNC[C@@H](O)COc1ccccc1C(=O)CCc1ccccc1	0.36	-0.06	0.1	1.0	-0.09	-0.12	-0.08	-0.07	0.1	-0.59	-0.2	-0.15	-0.4	0.04	-0.38	0.49	-0.19	0.55	-0.73	0.56	0	0
C1CNCCN1	-1.32	-1.44	0.22	1.9	-1.89	2.64	0.69	0.3	-2.87	1.91	-0.34	-1.18	-1.8	-1.36	-0.38	-5.63	-0.86	-0.84	3.58	4.32	0	0
CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1O	-2.25	-0.77	1.79	0.06	-0.57	1.06	-0.5	1.37	-1.28	1.03	-0.32	-0.53	0.36	-1.36	-0.38	0.96	-0.01	0.99	1.48	0.16	1	0
CC(=O)c1ccc(O)c(CC=C(C)C)c1	0.3	-0.78	0.3	-1.1	-0.43	-0.41	0.94	0.37	-0.6	-0.07	-0.32	-0.7	-0.66	0.57	0.37	-0.33	-0.27	-0.4	-0.07	-0.29	0	0
NNC(=O)c1ccncc1	-1.11	-1.22	0.02	0.52	-0.85	1.19	-0.78	0.22	-1.45	2.76	-0.33	-0.94	-0.37	-0.9	-0.38	1.36	-0.11	-0.84	2.41	-0.84	0	0
O=c1c(-c2ccccc2)coc2cc(O)cc(O)c12	0.21	-0.45	-1.1	-0.63	-0.32	-1.94	0.49	-1.33	1.07	-1.27	-0.27	-0.44	-0.34	-1.15	1.13	0.93	0.4	1.32	-0.85	-0.31	0	0
C#CCCCCCCCCCCC[C@H](O)C[C@H](O)CO	0.27	-0.48	0.5	-0.42	-0.25	0.19	-0.34	0.54	-1.35	0.0	-0.29	-0.4	-0.24	-0.87	-0.38	-2.3	-0.51	-0.84	0.47	-0.25	0	0
COC(=O)C[C@H]1[C@@]2(C)C[C@]34O[C@]5(C)O[C@@]6([C@H](OC)[C@@]3(OC)[C@H]2OC(C)=O)[C@H]2/C(=C(/OC)C(C)C)C(=O)O[C@@H](c3ccoc3)[C@]2(C)[C@@H](OC(=O)C(C)C)[C@@H](OC)[C@]6(O5)[C@]14C	0.91	3.39	-0.04	0.76	0.25	0.3	-0.07	-2.12	2.21	-0.74	2.63	2.0	0.73	-0.66	-0.38	-0.46	-1.22	3.14	-1.2	0.39	1	1
Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1	0.25	-0.2	-0.56	-0.3	0.79	-1.07	-0.64	-0.78	1.16	-1.1	-0.26	0.0	2.82	-0.43	-0.38	0.51	0.37	0.02	-0.92	-0.32	0	0
CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1	0.74	1.29	0.68	-0.07	1.44	0.25	-0.23	-0.02	1.58	-0.44	0.26	0.82	0.25	0.69	-0.38	0.43	-0.61	0.45	-0.46	0.13	1	1
COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2[C@@H](C)[C@@H](O)C[C@H]12	-1.87	0.28	-0.3	0.18	-0.09	0.36	-0.07	-0.68	0.16	-0.18	-0.17	0.19	0.47	-0.89	-0.38	0.64	0.36	0.99	0.72	0.05	0	0
CC[C@@H](C(=O)[C@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@@H]1O[C@@](CC)([C@@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C	1.44	1.59	-0.85	-0.54	0.76	-0.08	-0.33	-1.43	-0.41	-0.31	0.15	0.88	0.42	1.97	0.75	-0.16	0.76	0.44	-0.08	-0.57	1	1
C[C@@H]1CC[C@@]2(OC1)O[C@@H]1C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@]3(C)[C@H]1[C@@H]2C	1.38	1.01	0.33	0.04	-0.73	-0.51	-0.14	0.28	-0.32	-0.44	0.26	0.09	-0.75	2.11	-0.38	0.3	1.66	-0.84	-0.02	-0.06	0	0
CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1	0.58	-0.05	0.16	1.96	0.03	0.51	0.8	0.96	1.61	-0.77	-0.14	0.04	-1.38	0.05	-0.38	0.03	-0.98	0.46	-0.49	0.07	0	0
CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21	0.6	-0.01	0.12	1.89	0.4	0.1	-0.07	0.39	0.46	-0.25	-0.24	-0.2	-0.41	1.45	-0.38	0.28	-0.57	0.02	-0.98	-0.86	0	0
CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C	-0.76	-0.72	0.01	0.16	-0.15	1.29	-0.32	-0.08	-0.42	0.23	-0.32	-0.23	2.28	-1.17	-0.38	0.11	-1.14	0.12	1.22	0.69	0	0
CCCCN(CCCC)CCCOC(=O)c1ccc(N)cc1	0.56	-0.28	0.07	0.38	-0.38	0.8	-0.41	-0.03	-0.73	0.08	-0.28	-0.31	-0.4	0.78	-0.38	-0.96	-1.09	-0.84	0.25	-0.88	0	0
COc1c(C[N@@H+]2CC[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12	-0.98	0.69	1.85	0.05	0.06	0.57	0.29	1.47	0.93	0.31	-0.0	0.27	0.74	0.31	-0.38	0.73	-0.03	0.09	0.03	0.63	0	0
Nc1nc2ncc(=O)[nH]c2c(=O)[nH]1	-1.57	-0.94	0.64	-0.98	-0.35	1.95	-1.56	0.56	0.27	1.5	-0.32	-0.72	-0.19	-1.36	-0.38	1.39	0.06	-0.84	1.68	1.35	0	0
C=C1[C@H]([C@@]2(C)[C@@H](OC(C)=O)CC(=O)O[C@](C)(COC(C)=O)[C@@H]2CC(=O)OC)[C@@H](OC=O)[C@H](OC(=O)[C@H](OC(C)=O)[C@H](C)CC)[C@]2(C)[C@H](c3ccoc3)CC(=O)[C@]12O	0.29	2.63	-0.01	0.3	1.18	0.16	-0.1	0.37	0.98	-0.71	0.93	1.93	1.34	-0.21	-0.38	0.2	-1.47	1.45	-0.57	0.49	1	1
Cc1cc(-c2ccccc2)nnc1NCCN1CCOCC1	-0.07	-0.2	0.11	2.1	-0.26	0.91	-0.15	-0.02	-0.13	-0.08	-0.25	-0.32	-1.41	-0.66	-0.38	-0.09	-0.92	-0.84	0.9	-0.04	0	0
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O	1.18	0.66	-0.63	0.02	0.22	0.11	0.21	-0.91	0.48	-0.36	-0.07	0.3	0.29	1.2	-0.0	0.05	-0.28	0.01	-0.65	-0.58	1	1
CC(=O)O[C@@H]1CC2C(C)(C)C(O)CC[C@]2(C)[C@@H]2CC[C@]3(C)[C@@H](c4ccoc4)OC(=O)[C@H]4O[C@]43[C@]21C	0.91	1.37	0.77	0.04	0.18	-0.41	-0.07	0.68	0.27	-0.6	0.42	0.48	-0.3	0.94	-0.38	-0.62	0.73	0.5	-0.57	0.05	1	1
CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21	-1.31	-0.17	-1.2	0.03	-0.15	1.99	-0.55	-1.31	-0.34	0.62	-0.23	-0.13	-0.18	-1.13	-0.38	0.2	-0.96	1.04	1.44	-0.37	0	0
O=C1CC[C@@H](N2C(=O)c3ccccc3C2=O)C(=O)N1	-0.94	-0.43	-0.23	-0.83	0.29	-0.38	-0.08	0.12	1.11	-0.51	-0.27	-0.41	-0.11	-0.66	-0.38	0.25	-0.34	-0.38	-0.15	0.23	0	0
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	-0.98	-0.35	1.48	-0.91	1.15	2.33	0.61	2.2	0.55	4.65	-0.28	0.43	3.81	-0.9	-0.38	0.5	0.56	-0.47	3.15	-0.02	0	0
COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1	0.39	0.1	-0.19	0.58	0.07	0.26	0.26	0.89	0.19	-0.42	-0.2	0.23	-0.58	-0.43	-0.38	0.19	-0.09	-0.4	-0.1	-0.28	0	0
COC(=O)/C(=C1\OC(=O)C(c2ccccc2)=C1O)c1ccccc1	0.3	-0.12	-0.19	0.04	0.29	-1.24	0.55	-0.72	1.72	-1.01	-0.26	-0.16	0.0	-0.94	-0.0	-0.64	-0.16	-0.0	-1.4	1.22	0	0
C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C=O)[C@@H]4CC[C@@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O	-0.67	1.59	-0.93	-0.27	0.74	-0.44	-0.11	-0.84	-0.18	-0.27	0.6	0.79	0.34	1.72	-0.38	0.51	2.1	1.5	0.24	-0.45	0	0
CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1	-0.07	-0.49	-1.37	-0.95	0.21	0.56	-1.12	-1.45	-0.37	-0.22	-0.31	-0.12	2.83	0.04	-0.0	-0.85	-0.61	-0.84	-0.59	-0.69	0	0
Cc1c(O)cccc1C(=O)N[C@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C	0.98	1.33	-0.13	-0.25	0.91	-0.09	0.14	-0.05	0.25	-0.72	0.24	0.96	-0.16	1.54	0.37	0.01	0.9	-0.4	0.23	0.49	1	1
COc1ccccc1-c1cc(=O)c2cccc(OC)c2o1	0.46	-0.3	0.15	1.46	-0.42	-0.63	-0.04	-0.18	1.05	-1.03	-0.24	-0.34	-0.53	-0.44	-0.38	-0.03	-0.72	0.03	-1.27	-0.25	0	0
O[C@](CCN1CCCCC1)(c1ccccc1)C1CCCCC1	0.81	-0.06	0.13	0.78	-0.72	-0.08	0.06	0.19	-0.39	-0.45	-0.27	-0.36	-0.45	0.78	-0.38	-1.29	0.17	-0.84	-0.06	0.98	0	0
CC1(C)Oc2ccc3ccc(=O)oc3c2C[C@@H]1O	-0.21	-0.4	0.74	-0.06	-0.39	-0.68	0.56	1.06	0.31	0.18	-0.25	-0.48	-0.29	-0.15	-0.38	0.14	-0.1	0.43	-0.55	-0.06	0	0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C	0.52	0.1	0.05	-0.85	-0.47	-0.98	-0.39	0.35	-0.72	-0.21	-0.14	-0.35	-0.2	1.01	-0.38	0.43	1.1	0.02	0.1	-0.55	0	1
c1ccc2c(Cc3c[nH]c4ccccc34)c[nH]c2c1	0.77	-0.35	0.22	0.14	-0.57	-1.44	0.01	0.28	0.78	-1.15	-0.24	-0.55	-1.63	-0.48	-0.38	-0.93	0.45	-0.84	-0.84	-0.34	0	0
CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@]21C	0.99	0.57	0.9	-0.23	0.25	-0.71	0.21	0.67	-0.36	-0.12	0.01	0.36	-0.14	1.43	-0.38	0.36	0.42	-0.84	-0.27	-0.43	1	1
S=C=NCc1ccccc1	-0.03	-1.25	0.2	1.07	-0.31	-0.79	9.4	0.22	-0.84	-3.34	-0.33	-0.72	-1.49	-0.69	-0.38	0.47	-0.74	-0.84	-0.13	-0.32	0	0
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	0.9	-0.24	0.12	3.21	0.05	-0.46	0.01	0.24	0.57	-0.78	-0.19	-0.46	-1.73	0.47	-0.38	-1.59	-0.27	-0.84	-1.61	-0.33	0	0
O=C1c2ccccc2C(=O)C1c1ccccc1	0.2	-0.58	-0.56	0.05	0.13	-2.24	0.69	-0.42	0.74	-1.39	-0.29	-0.61	-0.36	-1.15	-0.38	-0.67	-0.06	-0.39	-1.1	0.34	0	0
COc1cc(O)c2c(=O)cc(-c3ccc(OC)c(-c4c(O)cc(O)c5c(=O)cc(-c6ccc(O)cc6)oc45)c3)oc2c1	1.39	1.37	-1.19	-0.28	0.96	-1.36	0.01	-1.17	2.18	-1.71	0.56	0.91	-0.13	0.24	2.64	0.09	1.11	3.83	-1.55	-0.35	1	1
OC[C@@H](O)CN1CCN(c2ccccc2)CC1	-0.91	-0.58	0.07	1.41	-0.61	1.1	-0.54	0.15	-0.72	0.78	-0.31	-0.56	-0.39	-0.9	-0.38	-0.21	-0.69	-0.84	0.32	-0.19	0	0
CO[C@H]1C[C@H](O[C@@H]2/C(C)=C/C[C@@H]3C[C@@H](C[C@]4(CC[C@H](C)[C@@H](C5CCCCC5)O4)O3)OC(=O)[C@@H]3C=C(C)/C(=N/O)[C@H]4OC/C(=C\C=C\[C@@H]2C)[C@]43O)O[C@@H](C)[C@@H]1O	1.53	2.77	0.56	0.48	0.77	0.0	-0.42	-0.55	0.42	-0.71	2.86	1.64	0.62	1.47	-0.38	0.46	0.71	1.83	-0.34	0.14	0	1
CCOc1ccc(Cc2nccc3cc(OCC)c(OCC)cc23)cc1OCC	1.26	0.32	-0.03	1.72	-0.34	0.24	-0.18	-0.42	0.83	-0.96	-0.11	0.08	-1.3	1.25	-0.38	-1.85	-1.19	-0.84	-1.23	0.16	0	0
C1CCN2C[C@@H]3C[C@H](CN4CCCC[C@@H]34)[C@H]2C1	-0.01	-0.3	0.2	3.09	-1.52	0.51	-0.35	0.26	-0.68	0.3	-0.23	-0.63	-1.79	0.79	-0.38	-1.74	-0.05	-0.84	0.39	-0.18	0	0
COc1cc2c(cc1OC)[C@@H]1C(=O)c3ccc4c(c3O[C@@H]1CO2)C[C@H](C(C)C)O4	0.58	0.53	0.09	1.25	-0.35	-0.24	0.09	0.32	1.34	-0.53	0.21	0.13	-0.54	-0.45	-0.38	-0.03	-0.51	1.86	-0.96	0.18	0	0
COc1c(-c2coc3cc4c(cc3c2=O)C[C@H](O)C(C)(C)O4)ccc2c1C=CC(C)(C)O2	0.98	0.81	0.46	0.69	0.01	-0.59	0.18	1.14	1.1	-0.64	0.16	0.28	-0.34	1.04	-0.38	0.13	0.04	2.18	-1.2	0.3	1	1
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C	3.8	1.01	0.0	0.31	0.22	0.05	0.6	0.04	-1.16	-0.89	0.24	0.47	-0.57	1.04	-0.38	-2.14	-0.89	-0.34	0.02	-0.02	0	0
CS(=O)(=O)OCCCCOS(C)(=O)=O	-1.1	-0.91	-0.56	-0.38	0.0	1.45	-1.52	-0.32	-1.08	0.79	-0.33	-0.01	2.41	-0.87	-0.38	-3.08	-1.26	-0.84	0.79	-0.08	0	0
O=C(/C=C/C=C/c1ccc2c(c1)OCO2)N1CCCCC1	0.26	-0.29	-0.16	0.94	-0.13	0.11	-0.52	-0.12	-0.2	-0.83	-0.24	-0.35	-0.73	0.04	-0.38	0.14	-0.85	-0.84	-0.25	-0.51	0	0
Oc1c(Br)cc(Br)c2cccnc12	0.45	-0.94	-0.07	-0.42	0.28	-1.82	2.11	0.16	-0.38	1.29	-0.32	2.35	-1.02	-0.3	0.37	1.74	-0.14	-0.42	-1.07	-0.05	0	0
Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1	-0.64	-0.44	-0.41	-1.15	-0.26	0.56	1.15	-0.61	1.32	0.79	-0.27	-0.47	-0.68	-1.36	-0.38	0.78	0.81	-0.41	0.81	-0.84	0	0
CC(=O)O[C@H]1CC[C@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]4[C@@H](C[C@@H]32)O[C@@]2(CC[C@@H](C)CO2)[C@H]4C)C1	1.65	1.24	0.13	0.1	-0.76	-0.34	-0.17	0.14	-0.35	-0.44	0.41	0.28	-0.54	2.57	-0.38	-0.62	1.1	-0.38	0.02	-0.26	0	0
CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@]4(C)[C@H]3CC[C@@]12C	1.02	0.36	0.46	-0.36	-0.4	-0.55	-0.16	0.46	-0.5	-0.22	-0.06	-0.16	-0.6	1.44	-0.38	0.31	0.63	-0.38	0.0	-0.37	0	0
O=C(O)c1ccccc1C(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1	0.22	0.07	-0.01	-1.19	1.24	-0.91	-0.29	-0.26	0.89	-1.61	-0.19	0.63	2.99	0.02	-0.0	1.25	0.46	-0.84	-0.36	-0.09	0	1
CN1[C@@H]2CC[C@H]1CC(O[C@@H](c1ccccc1)c1ccccc1N)C2	0.67	0.1	0.35	0.72	-0.43	-0.31	-0.0	0.01	0.31	-0.98	-0.23	-0.26	-0.86	0.32	-0.38	-0.23	0.37	-0.38	0.06	0.33	0	0
