SMILES	C-017	H-046	H-050	AATSC1dv	MATS4s	GATS3d	BELd0	nR_3_True_False_None_False	H6m	R7p	RDF030m	JGI2	JGI3	B02[N-O]	PNSA4	observed	predicted
CN(C)CCc1c[nH]c2cccc(O)c12	-0.25	-0.75	-0.13	0.35	1.23	-0.2	-0.54	-0.37	-0.63	-0.05	-0.56	-0.36	0.15	-0.59	0.69	0	0
O=c1c2ccccc2nc2n1CCc1c-2[nH]c2ccccc12	-0.25	-0.75	-0.48	0.32	-0.34	-0.09	-0.5	0.3	-0.64	-0.1	-0.85	-0.58	-0.28	1.68	0.23	1	1
CC1=CC(O)[C@@]2(C)C(O)C[C@@]3(C)C(CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	-0.25	2.17	0.23	0.14	0.21	2.06	1.23	2.32	0.35	0.85	0.66	2.0	1.07	-0.59	0.78	0	0
O=C(O)C/C=C\CC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	-0.25	-0.07	-0.13	-1.49	0.19	-0.03	1.06	0.97	-0.42	0.42	-0.38	-0.26	-0.0	1.68	-0.01	1	1
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=CCSC12)c1csc(N)n1	-0.25	-0.75	0.59	0.54	-0.77	-0.22	-0.64	-1.05	-0.23	0.09	0.39	-0.06	1.25	1.68	-1.42	0	0
COc1ccc(C2Oc3cc(O)cc(O)c3CC2O)cc1O	-0.25	-0.75	0.59	-0.35	0.82	-0.08	-0.64	0.3	-0.47	-0.14	-0.52	-0.1	-0.2	-0.59	-0.34	0	0
CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O	4.52	-0.75	-0.13	1.0	0.44	-0.01	-0.62	-0.37	-0.69	-0.19	-0.71	0.22	0.7	-0.59	-0.91	0	0
CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O	-0.25	-0.3	0.59	0.14	1.04	-0.72	-0.43	0.97	1.41	0.96	0.84	-1.09	0.22	1.68	-0.64	1	1
CC1CC2C(C(O)CC3(C)C2CCC3(O)C(=O)CO)C2(C)C=CC(=O)C=C12	-0.25	0.45	0.23	0.19	0.12	1.42	1.23	1.65	-0.04	0.46	0.93	1.63	1.02	-0.59	0.33	1	1
CC1C(=O)OC2C1CC[C@]1(C)CCC(=O)C(C)C21	-0.25	0.37	-0.84	0.78	-0.41	0.67	1.02	0.3	-0.42	-0.18	-0.32	0.84	1.03	-0.59	0.64	0	0
COc1cccc(OC)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1	-0.25	-0.75	-0.13	0.15	-0.48	0.32	-0.58	0.97	0.86	0.27	0.22	-0.22	0.32	1.68	-0.9	0	1
CCC(=O)C1CC(C)[C@@]2(CC(=O)[C@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CCC(O)[C@](C)(CO)C2CC4)O1	-0.25	1.42	-0.13	0.73	-0.03	2.09	1.31	1.65	0.01	0.71	1.22	2.12	1.36	-0.59	0.57	0	0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)CCl	-0.25	0.45	-0.13	0.48	-0.17	1.86	1.23	1.65	1.17	0.42	1.78	2.32	1.4	-0.59	0.22	1	1
CN(C)CCC=C1c2ccccc2C=Cc2ccccc21	-0.25	-0.75	-0.84	0.16	1.22	-0.4	-0.64	0.97	-0.68	0.23	-0.94	-0.66	-0.79	-0.59	0.66	1	1
Cc1c[nH]c2ccccc12	-0.25	-0.52	-0.48	0.27	-2.11	1.02	-0.62	-0.37	-0.73	-0.73	-1.13	-0.1	0.55	-0.59	0.86	0	0
COc1ccc2[nH]c3c(c2c1)CCNC3	-0.25	-0.75	-0.13	0.43	-0.97	0.27	-0.56	-0.37	-0.7	-0.39	-1.07	-0.88	-0.14	-0.59	0.72	0	0
C=C1C(=O)OC2C[C@]3(C)CC(=O)CC(C)C3=CC12	-0.25	-0.22	-0.84	0.94	0.18	0.2	1.02	0.3	-0.68	-0.15	-0.42	0.39	1.45	-0.59	0.46	0	0
N=CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1	-0.25	-0.75	2.37	-0.15	-0.41	-0.42	-0.58	-0.37	0.33	-0.07	-0.24	-0.25	-0.44	1.68	-1.95	0	0
CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1	-0.25	-0.3	0.59	-0.7	-0.75	-0.23	1.08	0.3	0.9	0.34	0.44	-0.25	-0.11	1.68	-0.58	1	1
NC(CS/C(Cl)=C(/Cl)C(Cl)=C(Cl)Cl)C(=O)O	-0.25	-0.75	0.23	-1.06	-2.27	-1.33	-0.56	-1.05	0.34	-0.07	3.84	1.7	-0.07	-0.59	-1.46	1	1
CC(=O)NC1C(OP(=O)(O)O)OC(CO)C(O)C1O	-0.25	-0.75	1.3	-2.55	0.02	-0.64	1.04	-1.05	0.08	0.1	-0.47	-0.15	0.72	1.68	-1.13	0	0
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)NCCO	-0.25	0.82	-0.13	-0.81	-0.1	-0.88	-1.04	-1.05	-0.07	-0.13	-0.39	-2.0	-1.86	1.68	0.6	0	0
CN(C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1	-0.25	-0.75	-0.84	0.12	0.68	-0.05	-0.56	0.97	1.2	0.8	0.06	-1.0	-0.67	-0.59	0.29	1	1
CC(C)C(C)/C=C/C(C)C1CCC2C3=CC(O)[C@@]4(O)CC(OC5OC(CO)C(O)C(O)C5O)CC[C@]4(C)C3CC[C@]21C	-0.25	1.8	1.3	-0.14	0.45	1.04	1.23	1.65	0.97	0.51	1.27	1.36	0.45	-0.59	0.04	0	0
CCCN(CCC)CCc1ccc(OC)c(OCCc2ccccc2)c1	-0.25	-0.3	-0.84	0.29	0.49	0.08	-0.75	0.3	-0.28	0.11	-0.83	-1.02	-1.47	-0.59	0.52	1	1
CCC(C)C(NC(=O)C(N)CC(=O)O)C(=O)O	-0.25	-0.15	0.95	0.47	-0.29	-0.12	-0.79	-1.05	-0.39	-0.09	0.0	0.79	0.38	1.68	-0.23	0	0
C=CCc1ccc(O)c(OC)c1	-0.25	-0.6	-0.48	0.18	-0.2	0.44	-0.75	-0.37	-0.72	-0.33	-1.13	-0.1	-0.46	-0.59	0.42	0	0
CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23	-0.25	-0.15	-0.48	0.93	-1.01	0.53	1.04	-1.05	-0.16	0.59	0.15	0.71	-0.05	-0.59	0.2	1	1
CCC(C)C(=O)OC1CC2CC[C@@]1(C)C2(C)C	-0.25	0.9	-0.84	0.82	-0.61	2.31	1.23	0.3	-0.34	0.2	0.31	2.23	1.34	-0.59	0.87	0	0
CCCCC/C=C\C(=O)O	-0.25	0.07	-0.48	-0.05	0.27	-1.8	-1.04	-1.05	-0.7	-0.44	-0.8	-1.38	-0.97	-0.59	0.7	0	0
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	-0.25	1.95	0.23	0.16	-0.13	1.81	1.23	2.32	-0.06	0.84	1.37	2.0	1.04	-0.59	0.75	0	0
CCC(C(=O)O)C1OC(C(C)C(O)C(C)C(=O)C(CC)C2O[C@]3(C=CC[C@]4(CC[C@](C)(C5CC[C@@](O)(CC)C(C)O5)O4)O3)C(C)CC2C)C(C)CC1C	1.34	1.87	0.23	0.79	0.05	0.62	1.04	-1.05	1.34	0.84	2.82	0.74	0.43	-0.59	0.12	0	0
O=C1CCC2C3Cc4ccc(O)c5c4[C@@]2(CCN3)C1O5	-0.25	-0.6	-0.13	0.26	-0.09	-0.06	1.04	0.97	-0.46	-0.28	-0.34	0.16	-0.05	-0.59	0.42	0	1
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1	1.34	-0.75	-0.84	1.65	1.74	-0.81	-0.58	-1.05	-0.52	0.34	-0.61	-0.58	1.3	-0.59	0.29	0	0
C=CCc1ccc2c(c1)OCO2	-0.25	-0.6	-0.84	0.28	-0.0	-0.06	-0.75	-0.37	-0.73	-0.48	-1.14	-0.86	-0.94	-0.59	0.33	1	1
CC(=O)CC(c1ccccc1)c1c(O)oc2ccc(O)cc2c1=O	1.34	-0.67	-0.13	0.2	0.46	-0.56	-0.52	0.3	0.0	0.37	-0.51	-0.65	-0.17	-0.59	-0.44	0	0
C=Cc1ccccc1	-0.25	-0.75	-0.84	-0.69	-0.79	0.31	-1.02	-0.37	-0.73	-0.76	-1.07	-1.38	-1.42	-0.59	0.77	1	0
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1	-0.25	0.75	-0.84	0.66	0.21	0.6	1.04	1.65	0.69	0.46	0.99	0.04	-0.16	-0.59	0.45	1	1
C/C(C=O)=C/CCC(C)C1CC[C@]2(C)C3=C(C(=O)C[C@]12C)[C@]1(C)CCC(O)C(C)(C)C1CC3	1.34	2.09	-0.48	0.44	-0.04	1.84	1.23	1.65	0.09	0.49	0.36	1.78	1.14	-0.59	0.65	0	0
CC(C)=CCc1c(-c2ccc(O)c3c2OC(C)(C)C=C3)oc2cc(O)cc(O)c2c1=O	1.34	-0.15	0.23	1.21	2.15	-1.21	1.02	0.3	-0.26	0.47	-0.26	-0.21	0.16	-0.59	-0.23	0	0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F	-0.25	-0.75	-0.13	-0.84	-0.87	-1.02	1.02	-0.37	1.05	0.05	0.68	0.37	1.11	-0.59	-2.9	1	1
CCCCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)nccc32)C(O)C1OP(=O)(O)O	-0.25	1.87	3.09	-1.13	0.66	-0.78	1.06	-1.05	2.79	0.46	3.88	-0.31	0.27	1.68	-2.25	0	0
C1SSCSSS1	-0.25	-0.75	-0.84	-1.74	0.96	-0.79	-2.81	-1.05	-0.85	-0.78	0.51	-2.98	-2.76	-0.59	0.48	0	0
CC(C)(C)NCC(O)COc1ccccc1C#N	-0.25	-0.75	-0.13	0.39	1.05	-1.69	1.02	-0.37	-0.54	-0.12	-0.74	-0.28	-0.97	-0.59	0.35	0	0
CC(NC(=O)CC(N)C(=O)O)C(=O)O	-0.25	-0.75	0.95	0.17	-1.97	-0.75	-0.85	-1.05	-0.68	-0.33	-0.92	0.83	-0.01	1.68	-0.91	0	0
COCCCOc1ccnc(CSc2nc3ccccc3[nH]2)c1C	-0.25	-0.52	-0.48	0.6	-1.25	0.23	-0.64	-0.37	-0.03	-0.02	-0.95	-0.86	-0.51	-0.59	0.25	1	1
CC1=NCCc2cc(O)c(O)cc21	-0.25	-0.75	-0.13	0.45	-0.76	0.34	-0.66	-0.37	-0.7	-0.58	-1.06	0.26	-0.41	-0.59	0.36	0	0
COc1ccc(CCNCCCC(C#N)(c2ccc(OC)c(OC)c2)C(C)C)cc1OC	-0.25	-0.07	-0.48	0.89	0.04	1.8	1.04	0.3	0.39	0.16	0.63	0.29	-0.39	-0.59	0.4	1	1
CC(C)CCCC(C)C1CCC2C3CC=C4CCCC[C@@]4(C)C3CC[C@@]12C	-0.25	2.62	-0.84	-0.23	-0.2	1.39	1.04	1.65	-0.16	0.39	0.4	0.93	0.39	-0.59	1.02	0	0
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)CC(O)C1O	-0.25	0.82	0.95	0.16	0.18	0.91	1.23	1.65	1.83	0.57	1.13	0.47	0.44	-0.59	-0.4	1	0
CSCCC(N)C(=O)O	-0.25	-0.75	0.23	0.09	-1.53	-0.1	-0.88	-1.05	-0.7	-0.59	-0.53	1.02	-0.41	-0.59	0.18	0	0
COc1cc(C2OCC(Cc3ccc4c(c3)OCO4)C2CO)ccc1O	-0.25	-0.6	-0.13	-0.12	-0.02	0.35	-0.73	0.3	0.2	0.07	-0.27	-0.35	-0.45	-0.59	-0.22	0	1
O=P(O)(O)OCC1OC(OP(=O)(O)O)C(O)C1O	-0.25	-0.75	1.3	-5.25	-0.76	-1.02	1.04	-1.05	-0.17	-0.2	-0.63	-0.15	1.84	-0.59	-2.46	0	0
COc1cc2c(cc1OC)C(=O)C(CC1CCNCC1)C2	-0.25	-0.37	-0.48	0.53	-0.08	-0.09	-0.66	0.3	-0.24	0.01	-0.47	-0.73	0.02	-0.59	0.59	0	1
O=C1CCC(Cc2ccc(O)c(O)c2)O1	-0.25	-0.75	-0.13	-0.05	-0.67	-0.6	-0.75	-0.37	-0.58	-0.27	-0.82	-0.69	0.4	-0.59	-0.25	0	0
NCCC[C@](N)(C(=O)O)C(F)F	-0.25	-0.75	0.95	-0.21	0.06	0.16	1.04	-1.05	-0.36	-0.56	-0.75	2.3	0.56	-0.59	-0.22	0	0
NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O	-0.25	-0.75	1.3	-0.72	-0.92	-0.83	-0.85	0.3	0.39	-0.02	-0.42	-0.31	-0.91	1.68	-0.87	0	0
COc1c2occc2cc2ccc(=O)oc12	-0.25	-0.75	-0.84	0.83	-0.24	-0.19	-0.52	-0.37	-0.72	-0.32	-0.96	-0.49	-0.59	-0.59	0.06	0	1
O=C1CC(C(=O)O)NC(=O)N1	-0.25	-0.75	0.23	-0.5	-1.31	-1.07	-0.88	-1.05	-0.7	-0.76	-0.82	-0.58	0.86	1.68	-1.04	0	0
CC1(C)CC[C@@]2(C(=O)O)CC[C@@]3(C)C(=CCC4[C@@]5(C)CCC(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(C)C5CC[C@]43C)C2C1	-0.25	2.39	3.09	-0.16	0.52	0.8	1.23	2.32	2.34	0.82	3.77	1.13	0.44	-0.59	-1.08	0	0
C[C@]12CCC3C4CCC(O)CC4CCC3C1CCC2=O	-0.25	0.75	-0.48	-0.3	-0.21	0.66	1.04	1.65	-0.65	0.02	-0.43	0.62	0.03	-0.59	0.9	0	1
NC(=O)CCC(N)C(=O)NC(Cc1cnc[nH]1)C(=O)O	-0.25	-0.75	1.66	-0.26	-1.39	-0.85	-0.85	-1.05	-0.43	-0.08	-0.32	-0.21	-0.36	1.68	-0.44	0	0
NC(=O)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O	-0.25	-0.75	1.66	-0.55	-0.95	-0.9	-0.85	-0.37	0.67	-0.13	-0.42	-0.15	-0.44	1.68	-1.09	0	0
O=C(O)C1CC(O)C=N1	-0.25	-0.75	-0.13	-0.99	-1.44	-1.25	-0.88	-1.05	-0.73	-0.76	-1.0	0.02	0.99	-0.59	-0.07	0	0
O=C(O)C1=C/C(=C/C=N/C(Cc2ccc(O)cc2)C(=O)O)CC(C(=O)O)N1	-0.25	-0.75	0.95	-0.75	-0.86	-1.05	-0.83	-0.37	0.54	-0.06	-0.2	-0.52	-0.7	-0.59	-1.48	0	0
NC(=O)CC(NC(=O)C(N)Cc1ccccc1)C(=O)O	-0.25	-0.75	1.3	-0.48	-0.89	-0.79	-0.85	-0.37	0.33	-0.02	-0.21	-0.49	-0.37	1.68	-0.58	0	0
CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl	-0.25	-0.67	0.23	0.82	-0.16	0.15	-0.52	-0.37	1.23	0.73	0.61	-0.4	0.11	-0.59	0.13	1	1
COc1cc(/C=C/C(=O)Nc2ccccc2C(=O)O)ccc1O	-0.25	-0.75	0.23	-0.21	-0.23	0.09	-0.69	0.3	-0.32	-0.44	-0.38	-0.28	-0.38	1.68	-0.93	0	1
Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2	-0.25	-0.75	3.09	-0.12	-0.77	-0.84	-0.62	-0.37	2.15	-0.05	-0.01	-0.3	-0.75	1.68	-2.55	0	0
C[C@]12CCC3c4cc(O)c(O)cc4CCC3C1CCC2=O	-0.25	0.45	-0.13	0.25	-0.41	0.63	1.04	1.65	-0.63	-0.05	-0.62	0.81	-0.09	-0.59	0.47	0	1
Cc1ccc(C(=O)C(C)N2CCCC2)cc1	-0.25	-0.52	-0.84	0.45	-0.18	0.44	-0.75	-0.37	-0.68	-0.1	-0.67	0.15	-0.3	-0.59	0.76	0	0
C=C[C@](C)(O)CCC1[C@@]2(C)CCCC(C)(C)C2CC[C@@]1(C)O	-0.25	0.75	-0.13	-0.01	0.1	1.19	1.06	0.3	-0.33	0.51	0.57	1.38	1.3	-0.59	0.81	0	0
CC1(C)CCC[C@](C)(O)C1=O	-0.25	0.0	-0.48	0.75	-0.95	0.27	1.04	-0.37	-0.71	-0.84	-0.78	1.82	1.49	-0.59	0.84	0	0
COc1c(OC)c(OC)c2c(=O)cc(-c3ccc(O)cc3)oc2c1OC	-0.25	-0.75	-0.48	1.46	1.09	0.32	-0.43	0.3	-0.01	0.32	-0.95	-0.1	-0.2	-0.59	-0.14	1	1
C=CC#N	-0.25	-0.75	-0.84	0.24	-12.02	-2.12	-2.89	-1.05	-0.73	-0.78	-1.17	0.62	-2.76	-0.59	0.79	0	0
O=C(O)C(CO)OP(=O)(O)O	-0.25	-0.75	0.59	-4.65	-1.64	-0.94	1.04	-1.05	-0.64	-0.69	-0.77	0.1	1.81	-0.59	-1.8	0	0
Fc1ccccc1C1=NCC(=S)N(CC(F)(F)F)c2ccc(Cl)cc21	-0.25	-0.75	-0.84	0.05	0.23	-1.02	1.02	0.3	0.28	0.6	0.26	-0.28	-0.12	-0.59	-0.77	1	1
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C	-0.25	0.9	0.59	-0.33	0.0	1.14	1.04	1.65	0.27	0.56	0.41	0.83	0.48	-0.59	0.46	1	0
c1ccc(COCc2ccccc2)cc1	-0.25	-0.75	-0.84	-0.9	0.45	-0.59	-1.0	0.3	-0.7	-0.18	-1.02	-1.85	-1.98	-0.59	0.55	0	1
CC(=O)C1(O)CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C	-0.25	0.37	-0.13	0.76	-0.59	1.64	1.23	1.65	0.44	0.39	0.33	2.28	1.11	-0.59	0.37	1	1
COc1cc2nccc3c4ccccc4n(c1=O)c23	-0.25	-0.75	-0.84	0.65	0.02	-0.3	-0.39	-0.37	-0.65	-0.25	-0.93	-0.8	0.44	1.68	0.31	0	1
CC1(C)C(=O)CC[C@]2(C)C1CC[C@@]13C=CC(CC21)[C@@](C)(O)C3	-0.25	0.67	-0.48	0.37	-0.16	0.97	1.06	2.32	-0.41	0.13	-0.15	1.27	1.01	-0.59	0.88	0	1
Cc1cccc(Nc2ccccc2C(=O)O)c1C	-0.25	-0.3	-0.13	0.5	0.4	0.9	-0.64	0.3	-0.72	0.16	-0.47	0.06	-0.09	-0.59	0.15	0	1
COc1ccc2[nH]cc(CC(=O)O)c2c1	-0.25	-0.75	-0.13	0.16	0.24	-0.02	-0.62	-0.37	-0.69	-0.4	-0.72	-0.69	-0.3	-0.59	0.17	0	0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)CO[P@@](=O)([O-])O[P@](=O)([O-])OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-]	-0.25	1.27	1.3	-1.22	0.54	-0.56	1.06	-1.05	5.37	0.47	2.57	-0.44	0.02	1.68	-9.67	0	0
CSCCO	-0.25	-0.75	-0.48	-1.46	1.35	-0.38	-2.91	-1.05	-0.73	-0.27	-0.98	-0.58	0.38	-0.59	0.72	0	0
CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2	-0.25	-0.6	-0.48	0.79	0.68	0.05	-0.54	-0.37	-0.51	-0.19	-0.62	-0.52	0.4	1.68	0.61	1	1
CCCCCCCCCCCCCCC(O)C1CCC(C(O)CCCCCCCCCCCCC2=CC(C)OC2=O)O1	-0.25	2.92	-0.13	-0.39	-0.02	-0.69	-0.83	-1.05	0.16	0.18	1.26	-1.15	-0.89	-0.59	0.47	0	0
NC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O	-0.25	-0.75	1.3	-0.49	-0.65	-0.49	-0.62	-0.37	-0.32	0.12	-0.48	-0.15	-0.14	1.68	-0.77	0	0
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1	-0.25	-0.75	-0.84	-0.3	0.15	-0.06	-0.73	0.97	0.21	0.49	-0.08	-0.85	-0.98	-0.59	0.18	0	1
CCCCC(O)C(O)C/C=C\CCC(O)C1CCC(CCCCCCCCCCCCC(O)CC2=CC(C)OC2=O)O1	-0.25	1.42	0.59	-0.41	-0.04	-0.68	-0.83	-1.05	0.6	0.17	0.7	-0.81	-0.36	-0.59	0.29	0	0
NC(CC(O)/C(O)=N/C1OCC=C1CO)C(=O)O	-0.25	-0.75	1.3	-0.97	-1.19	-0.05	-0.83	-1.05	-0.15	-0.18	-0.11	0.62	-0.43	1.68	-0.64	0	0
C=C1CC/C=C(/C)C/C=C\C(C)(C)CC1O	-0.25	0.37	-0.48	-0.35	0.46	-0.26	1.02	-0.37	-0.69	0.15	0.31	0.29	0.38	-0.59	0.84	0	0
O=C(O)CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1	-0.25	-0.07	-0.13	-1.47	-0.09	-0.03	1.06	0.97	-0.43	0.32	0.05	-0.1	-0.03	1.68	0.07	1	1
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	2.93	0.82	-0.48	0.48	0.84	0.74	1.02	-0.37	-0.16	-0.19	-0.51	0.38	0.7	-0.59	0.49	1	0
O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O	-0.25	-0.75	0.59	-1.13	1.35	-0.56	-0.58	0.3	-0.53	-0.15	-0.69	-0.23	0.21	-0.59	-0.97	0	0
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1	-0.25	-0.52	0.23	-0.4	2.95	-0.61	1.06	-0.37	-0.21	0.21	0.17	-0.51	0.93	1.68	-0.18	0	0
CCC(C)C(N)C(=O)NC(CCC(=O)O)C(=O)[O-]	-0.25	-0.15	0.59	0.75	-1.05	-0.23	-0.79	-1.05	-0.29	-0.09	-0.13	0.95	-0.03	1.68	-0.96	0	0
CN/C(=C\[N+](=O)[O-])NCCSCc1ccc(CN(C)C)o1	-0.25	-0.75	-0.13	0.8	1.4	-0.79	-0.96	-1.05	0.1	-0.17	0.01	-1.6	0.25	-0.59	0.03	0	1
CNC(=O)c1cccnc1	-0.25	-0.75	-0.48	0.41	-1.7	0.66	-0.83	-1.05	-0.72	-0.61	-1.0	0.02	-0.76	1.68	0.62	0	0
CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21	-0.25	-0.75	-0.84	0.55	1.22	0.01	-0.62	0.3	-0.48	0.4	-0.52	-0.36	-0.02	1.68	-0.04	1	1
C=CC1CO1	-0.25	-0.75	-0.84	-0.45	-2.06	-0.75	-1.06	-1.05	4.43	-0.78	-0.99	2.42	2.82	-0.59	0.81	0	0
O=P(O)(O)OP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(O)ncnc32)C(O)C1O	-0.25	-0.75	1.66	-4.45	2.62	0.04	1.06	-1.05	1.82	-0.06	1.04	-0.21	1.74	1.68	-3.89	0	0
C[C@@]12CCCC1C1CCC3CC(O)CC[C@]3(C)C1CC2	-0.25	1.2	-0.48	-0.4	0.03	1.09	1.04	1.65	-0.54	0.17	0.35	0.91	0.19	-0.59	1.02	0	1
COc1cc(O)c2c(=O)c3ccc(OC)c(OC)c3n(C)c2c1	-0.25	-0.75	-0.48	1.53	1.48	0.84	-0.39	0.3	-0.31	0.2	-0.87	-0.26	0.24	-0.59	0.28	0	1
CC(C)(/C=C/C[C@@](C)(OC1OC(CO)C(O)C(O)C1O)C1CC[C@@]2(C)C1C(O)CC1[C@]3(C)CCC(O)C(C)(C)C3C(O)C[C@@]12C)OO	-0.25	0.9	2.02	0.07	0.36	1.28	1.23	1.65	0.77	0.66	1.71	1.42	1.05	-0.59	-0.06	0	0
CC1OC(OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(=O)[nH]c(N)nc43)C(O)C2O)C(O)C(O)C1O	-0.25	-0.75	2.73	-2.37	0.87	-0.26	1.04	-1.05	1.28	-0.03	0.71	0.17	1.08	1.68	-3.22	0	0
CC1C2C3=CCC4[C@@]5(C)CC(O)C(=O)C(C)(C)C5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@]1(C)O	-0.25	1.72	0.23	0.6	-0.21	1.56	1.23	2.32	0.23	0.78	0.87	2.03	0.97	-0.59	0.4	0	0
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1	-0.25	-0.75	-0.48	0.68	-1.46	-0.66	-0.75	-0.37	0.3	-0.12	-0.13	0.43	-0.49	1.68	0.09	1	1
CCOP(=O)(O)O	-0.25	-0.75	-0.13	-4.22	-2.06	-0.3	1.04	-1.05	-0.73	2.83	-1.06	-0.28	1.95	-0.59	-0.19	0	0
C=C1C2CCC3[C@@]4(C(=O)O)CCC[C@@](C)(C(=O)O)C4C(C(=O)O)[C@]3(C2)C1O	-0.25	0.6	0.59	0.17	-0.73	0.79	1.08	1.65	1.03	0.46	0.94	0.97	1.64	-0.59	-0.09	0	0
CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1	-0.25	-0.75	-0.84	0.12	0.68	-0.05	-0.56	0.97	1.39	0.84	-0.02	-1.0	-0.67	-0.59	0.38	1	1
CCc1nc(C)cs1	-0.25	-0.52	-0.84	0.72	0.11	-0.16	-0.96	-1.05	-0.72	-0.64	-0.98	-0.82	2.01	-0.59	0.91	0	0
O=C(O)c1ccc[nH]1	-0.25	-0.75	-0.13	-0.99	-2.36	0.14	-0.85	-1.05	-0.73	0.01	-0.97	-0.1	-0.44	-0.59	-0.01	0	0
O=S1OCC2C(CO1)C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl	-0.25	-0.75	-0.84	-2.06	-0.74	0.35	1.31	0.3	0.45	-0.56	1.36	2.47	2.78	-0.59	-1.0	1	1
CCCCCCCCCCCCCCCCCCCCCC(=O)CC(O)CCC	1.34	2.69	-0.48	-0.92	1.46	-0.92	-1.02	-1.05	-0.15	0.03	-0.15	-1.99	-1.42	-0.59	0.88	0	0
CCC(O)C1CC(C)[C@]2(CC(=O)[C@@]3(C)C4=C(CC[C@]32C)[C@@]2(C)CCC(=O)[C@](C)(CO)C2CC4)O1	-0.25	1.42	-0.13	0.75	0.02	2.01	1.31	1.65	0.14	0.67	1.34	2.12	1.36	-0.59	0.56	0	0
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF	-0.25	0.15	-0.13	0.37	-0.26	1.72	1.23	1.65	0.95	0.54	0.9	2.16	1.47	-0.59	-0.27	1	1
