SMILES;Name;Cluster;Center
CSCC1=CC2Cc3occc3C(C)(C)C2CC1;CNP0018631;298;No
CC1=CCC2(C)CCCC(C)(C)C23CC13C;CNP0260405;298;No
COC(=O)C1CC23C4=C(CCC41)C(O)CC1CN4CC(C)C(C=CC12O)C43O;CNP0236222;298;No
COC1(C)CC(O)C2(C)CC34C(C)C=CC(=O)C3(C)CCC4C12;CNP0320002;298;No
C=C1CCC2CCC(CO)C23CC1C3(C)C;CNP0171432;298;No
CC1=C2CC3(C(=O)O)CCC(C(C)C)C3CC2C23CCC(C)C2CCC13C;CNP0343556;298;No
CC1CC(O)C2C(C)C3CCC4C5=C(C(O)C4C3C[NH+]2C1)C1(C)CCC(O)CC1CC5;CNP0398290;298;No
C=C1C(CC(C)=O)CC2CC1C2(C)C;CNP0076262;298;No
C=C1CCCC2CCC(C(C)(C)O)CC12C;CNP0103075;298;No
C=C1CCC2(N=C=S)C(C)CCC3C(C)CC(CC(C)(C)NC=O)C1C32;CNP0430607;298;No
CC(C)C1=CCC2(C)C(O)CC(O)C(C)(O)C2C1;CNP0267865;298;No
CC(NC1CCCCC1)=C1C(=O)CC2C1C2(C)C;CNP0263022;298;No
CC(C)=CCC(=O)C1(C)CCCC1(C)CC(=O)CC(C)=CCC1=CC(=O)C=C(C)C1=O;CNP0111393;298;No
CC(C)CC(c1c(O)c(C=O)c(O)c(C=O)c1O)C1(C)CC2C(O)CC3C(C2C1)C3(C)C;CNP0380982;298;No
CC1=C2C3CCC(C)C2(CC1)CC3(C)C;CNP0210805;298;No
CC1=COC=CC2(C)CCC(C(C)(C)O)CC12;CNP0240967;298;No
CC1C(=O)C2CC(C)(CO)CC2(O)C2(C)CCC12O;CNP0139459;298;No
CC(C)=C1C[C@H]2[C@@H](CC[C@]2(C)O)C(CO)=CC1=O;NPC133844;298;No
CCOCC1(O)CC23C(=C1C(=O)[O-])CC(CCC2C)C3(C)C;CNP0391637;298;No
CC1=CCC2C(C)(C=C1)CCC1C(C(C)C)=CCC12C;CNP0282405;298;No
CC12CCC#CC3(O)CCC4C(O)C3(C(C1)C1=CC(=O)C3C56CCCCC3(CCC5C(C)(C(O)CO)C(O)CC6)C14C)C1(CCCC1)C2;CNP0138304;298;No
C=C1CC23CC4C5C6(C)CC(O)CC57C2C(O)C1C(O)C3(O)C7N4C6;CNP0227922;298;No
CC1(O)CCC(O)C2(C)CCC(=O)C=C12;CNP0121949;298;No
CN1CCCC23C(=O)CC4CC2CC(=O)C3(CC(O)C1)C4;CNP0111077;298;No
C=C1CCC2C(C3C1C1=C(CC(C)C1=O)C(O)C3(C)O)C2(C)C;CNP0229000;298;No
CC(C)CCC1CC(Cc2ccc(N)nc2)CC(C23CCC(C(N)(CCO)C2)C(C)(C)O3)C1;CNP0006457;298;No
C=C1CCC2(C)CC1C1(C=O)CCCC21C;CNP0196304;298;No
C=C1CCC2C(C3=C(C)CCC13)C2(C)C;CNP0300578;298;No
C=C1CCCC2(C)C(=O)C=C(C(O)(CO)CO)CC12;CNP0239721;298;No
CC(=O)OC1(C)C=CCC(C)C=CC2(C)CCC(C(C)(C)OC(C)=O)C2C(O)C1;CNP0333288;298;No
CC1(C)C2CCC1(C)C(OCCN1CCNC1=O)C2;CNP0358672;298;No
Cc1cc2c(cc1Br)C1(C)CCC(CO)(O2)C1C;CNP0302699;298;No
CC(C)Oc1ccc(C2N3CC4(C)CN2CC(C)(C3)C4)cc1;CNP0287633;298;No
CC1(O)C(O)C(O)C(O)C1(O)CC(O)C=O;CNP0192161;298;No
CC1C(O)CCC2(C)CC(=O)C(C(C)(C)O)=CC12;CNP0339255;298;No
C[C@]12CC[C@H](OS(=O)(=O)O)C[C@@]1(O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](c3ccc(=O)oc3)CC[C@]12O;NPC247760;298;No
C=CCC1=C(O)C(=O)C2=C(C1=O)C(O)C(O)C1C(=C)C(C)CCC21C;CNP0247231;298;No
CC(C)C(C)C=CC(C)C1CCC(=O)C1(C)CCC1C(=O)C=CC2=CC(=O)CCC21C;CNP0165286;298;No
Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C1CC(O)C2C(C)C=CC(C)C;CNP0120337;298;No
CC12CCC3C(C4Oc5c(C=O)c(O)c(C=O)c(O)c5C(c5ccccc5)C4(C)CCC1O2)C3(C)C;CNP0120553;298;No
C=C1CCC(O)C2(C)C=CC(=O)CC12;CNP0311279;298;No
CCc1ccc(CC2CCC34CCC5CC6(CC=CC23)C2(O)C(OC)CC(=O)C2C5C46C)cc1NCC(C)O;CNP0028957;298;No
CC1(C)CCCC2(C)CCC(=O)C3CC312;CNP0143633;298;No
CC1=CCC2(C=C1)C(C)CCC2C(C)C;CNP0282753;298;No
C=C1CCC2OC3CC(C)(Cl)C(Br)CC13C2(C)C;CNP0110103;298;No
C=C1CCC(O)C2(C)CC=C(C(C)C)CC12;CNP0109611;298;No
[C-]#[N+][C@H]1C(=C)[C@@H](C=C)C[C@@H]2[C@@H]1c1c[nH]c3cccc(c13)C2(C)C;NPC41257;298;No
C=C1c2ccoc2C(O)C2(C)C(C)CCC12C;CNP0321965;298;No
CC(C=CC1=C(C)C(=O)CCC1(C)CO)=CCO;CNP0150361;298;No
CC1(C)CC2CC(C)(O)c3cocc3C(O)C2C1;CNP0374045;298;No
CC1=CC2(CC1)C(C)CCC(C(C)C)C2NC(=S)N(C)C;CNP0206495;298;No
CC1(C2CCCCC2)OC2(C3CCCC(Cc4ccc(N)[nH+]c4)C3)CCC1C(N)(CCO)C2;CNP0233091;298;No
CC(C)=CC1C=C(C=O)C2CCC3(C)CC(O)(CCC3O)C2C1O;CNP0269936;298;No
CC1(C(=O)CO)C=C2CCC3C(C)(C)C(O)C(O)CC3(C)C2CC1;CNP0111699;298;No
Cc1ccc(C(C)C)c2c1CCC(C)(O)C2O;CNP0209126;298;No
CC1(C)C2CCC(CCCO)C13CC(=O)C(CCCCN=C(N)N)=C3C2;CNP0401846;298;No
C=C1C(OC(=O)C(C)C)CCC2(C)CCC(C(C)C(=O)OC)CC12;CNP0382684;298;No
CC(C)=CC(=O)C=C(C)C1CCC=C(C)C1C(=O)C=C(C)C;CNP0360438;298;No
CC1=NCC23CC(O)C4C(CCC5=CC(=O)C=CC54C)C2CCC13;CNP0107185;298;No
CC1CCC2=C1C=C1C(C)(C)OOC1(O)CC2C;CNP0169762;298;No
CC1=C(C)[C@@](C)(c2ccc(C=O)cc2)CC1;NPC58872;298;No
CC(C=O)=C1C=C2C(C)CCC(O)C2(C)CC1;CNP0176516;298;No
[C-]#[N+]C(C)(C)CC1CC(C)C2CCC(C)C3([N+]#[C-])CC=C(C)C1C23;CNP0171447;298;No
CC1CCC2C(C(C)C)CCC2(C)CC2(O)C1=CC(=O)C2C;CNP0208511;298;No
CC(C)C1=CC2C=CC3C(C)(C=O)CCCC3(C)C2CC1;CNP0289132;298;No
CC1CCC=CC2=C1CCC2(C)OO;CNP0129291;298;No
CCC(=NO)C1=CC2(C)CCC1C2(C)C;CNP0374857;298;No
C=CC1(C)CCC2(C)C(CCC3C2CC(=O)C(O)C3(C)C)C1;CNP0346378;298;No
CC1CC=C2CC(CO)C(C)(C)C2(C)C1C;CNP0241371;298;No
COC1C=C2CC(O)CCC2(C)C2CC(O)C3(C)C(O)(C(C)O)CCC3(O)C12O;CNP0273745;298;No
CC1=CCC2C13CCC(C)C(C3)C2(C)C;CNP0274431;298;No
CC1=C2C(CC1)C(C)CC(O)C1C2C1(C)C;CNP0273853;298;No
CC1(C)CCC=C2CC(CO)C(C)(C)C21C;CNP0230080;298;No
CC1C(=O)C2(C)CCC1C2(C)C;CNP0041980;298;No
CC(C)C(C)C=CC(C)C1CC2OC23C2=CC(O)C4=CC(O)CCC4(C)C2CCC13C;CNP0144030;298;No
CC1(C)CCCC(C)(O)C2CCC(CO)=CC21;CNP0303173;298;No
CC1CCC(O)(C(C)C)C2C=C(C=O)CCC12;CNP0274311;298;No
CC1=CCCC2(C)C3CCC4(C)C(Cc5cc(O)c(O)cc5O)C(C)CCC4(C)C3CCC12C;CNP0065944;298;No
CC1=CCC(Br)C(C)(C)C12CCC(C)(Br)C(Cl)C2;CNP0167709;298;No
CCOC1Cc2cocc2C(O)C2CC(C)(C)CC12;CNP0106362;298;No
Cc1ccc2c(c1)CCC(C)(O)CCC1(C)CC21;CNP0436214;298;No
C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)(O)CC(O)CC(C)C;CNP0257803;298;No
CC1=CCCC(C)CCC2=C(C)C3C1CCC3(C)C(O)C2O;CNP0301385;298;No
CC(C)C(O)(C(=O)OCC1=CCN2CCC(O)C12C)C(C)O;CNP0164386;298;No
CC1C2CCC3C4C(O)C=C5CC(N(C)C)CCC5(C)C4CCC32CN1C;CNP0157146;298;No
CNCC1CCC2CC34C(O)C5C=CC6CC5(C)CC(O)(C6)C3CC43CC(CCCC(C)NCC(C)C)CC3C2N1;CNP0270100;298;No
CC1=CC(O)C(=O)C(CO)C2CC(C)(C)C2CC1;CNP0231986;298;No
CC(C)=CC(O)CC(C)=C1CCC(C)(Br)C(Cl)C1;CNP0160397;298;No
COC(=O)C1CCC2C(=O)C(C)(C)C3CCC12C3;CNP0151384;298;No
CC(C=CC1=C(C)C(=O)CCC1(C)CO)=CCCC(C)O;CNP0199704;298;No
CNCC1CCC2CC34C(O)C5C=CC6CC5(C)CC(O)(C6)C3CC43CC(CCCC(C)O)CC3C2N1;CNP0291445;298;No
C=C1CC(O)C(CCC2CCC3(OC2)OC2(O)CCC3(C)OC2(C)C)C(C)(C)C1CC=C1C(=O)OCC1O;CNP0311414;298;No
C#CC1(O)CCC2C3CCC4=CC(=O)CCC4C3CCC21CC;CNP0335749;298;No
C=CC(C)(O)CCc1cc2c(c(C)c1C)CCCC2(C)C;CNP0231293;298;No
CC(C)C1=C2C3CC=C(CO)C(O)C(O)C3(C)CCC2(C)C(O)C1O;CNP0261030;298;No
CC1=C(C)C2CC=C(C=O)C(C=O)C2(C)CC1;CNP0125207;298;No
C=CC1(C)CCC2C(c3c[nH]c4cccc(c34)C2(C)C)C1N=C;CNP0172072;298;No
CC(C)C1=C2C3CC(O)C(CO)=CC(=O)C3(C)CCC2(C)C=C1;CNP0279847;298;No
CC#Cc1ccc(-c2ccc(C(=O)C3CCC(CNC(=N)NC)CC34CCC3(CCCC3)C4)s2)s1;CNP0098661;298;No
C=C1CCC2C(c3ccccc3)c3c(O)c(C=O)c(O)c(C=O)c3OC2(C)CCC2C1CC2(C)C;CNP0253700;298;No
CC12CCC3C(=CCc4cc(OS(=O)(=O)O)ccc43)C1CCC2=O;CNP0029514;298;No
CC1CC2C3(O)CCC=C(CC3)CCC12C;CNP0249995;298;No
CC(C)CCCC(C)(O)C1C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3CC(O)C21C;CNP0202362;298;No
CC1(C)CC=CC23CCC(C=C12)C3(C)C;CNP0076922;298;No
C=C1CCC2(O)C(CC2(C)C)C(CO)=CC(O)C1NC(=O)C=C(C)CCO;CNP0309802;298;No
C=CC1(C)C=C2C(=O)C=C3C(C)(C(=O)O)CCC(O)C3(C)C2(O)CC1;CNP0145607;298;No
CC(C)(O)[C@@H]1CC[C@@]2(C)CCC(CO)=CC[C@H]12;NPC136813;298;No
CNCC1CN1C1C=CCC2(C)C13CCC(C)C21CCC(C)=C1C3;CNP0092211;298;No
C=C1C2CCC3C4(C)CC(O)CC(C)(CO)C4CCC3(C1O)C2O;CNP0405797;298;No
C=CC1CCC2C3CCc4c(C)ccc(O)c4C3CCC12C;CNP0315262;298;No
C=CCC1(O)CCC2C3CCC4=CCCCC4C3CCC21C;CNP0074319;298;No
CC1=C(O)C(=O)C=C2C1=CC=C1C23CC3CC23CC24CC(CO)CC2CC24CCC13C;CNP0346201;298;No
C=C1CC23C=CC(=O)C(C)(CCC(=O)Nc4c(O)ccc(C(=O)S)c4O)C2CC1CC3;CNP0432109;298;No
C=CCC1=C(O)C(=O)C2=C(C=CC3C2(C)CCC(OC=O)C3(C)C)C1=O;CNP0129180;298;No
Cc1ccc(O)cc1CCC1C(=O)CCC2(C)C1CC(O)C2C(C)C=CCC(C)C;CNP0435987;298;No
C=C1CCC2C(C)=CCC3C(C(C)CCC=C(C)C)CCC3(C)CC12;CNP0127160;298;No
CC1=CCC(C(C)C)C=CC(C)(O)CC=CC2(C)CCC1O2;CNP0300426;298;No
CC1(C2CO2)CCC2(C)C3=CCC(O)C(C)(C)C3CCC2C1;CNP0268661;298;No
C=CC1(C)CCC2=C(C(O)C(=O)C3(O)C(C)(C)CCCC23C)C1O;CNP0212481;298;No
C=C1CC(O)C(O)C2(C)CCC(C(C)C)C(O)C1O2;CNP0416109;298;No
CC(=CC(=O)O)CCC1=C(C)CC(O)C2C1(C)CCC(O)C2(C)CO;CNP0246116;298;No
CN(C)c1ccc(C(=O)NC2CC(C)(C)C3CC(C)(O)CCC23CCC(=O)NCCN2CCOCC2)cc1;CNP0205803;298;No
C=C[C@@]1(C)CC[C@H]2C(=C[C@H](O)[C@H]3C(C)(C)CC[C@@H](O)[C@@]32C)[C@H]1O;NPC476646;298;No
Cc1ccc(O)cc1CC[C@@H]1C(=O)CC[C@@]2(C)[C@H]1CC[C@@H]2[C@H](C)/C=C/C(C)C(C)C;NPC473974;298;No
CC(=O)C1CC(O)C2=CCCC(C)C2(C)C1C(C)=O;CNP0169227;298;No
CC1CC2C(=O)C(O)=C3C=CCN4CCCC2C34C1;CNP0279128;298;No
C=CC1=CC2C3OC4(CC5CCCC6(CCC7(OC(CCC7(C)O)CC(=C)CCCC7=NCC(C)C(C)CC72CC1)O6)O5)CC(C)C(O)C3O4;CNP0429487;298;No
CC1(C)CC(NC(=O)CC2(n3cccc3)CCCCC2)CCO1;CNP0400598;298;No
CC1=CC2C3C4OC(C)(CCC4O)C3CC(=O)C23C(=O)NC(CC(C)C)C3C1C;CNP0288318;298;No
CC1c2ccoc2CC2C1CCC1(O)C(C)(C)CCC(O)C21C;CNP0216879;298;No
CC1(C(=O)O)CCCC2(C)C1CC(O)C1=CC(=O)CCC12O;CNP0310584;298;No
CC(C)C1=C[C@@H]2[C@H](CC[C@@]2(C)O)[C@@](C)(O)CC1;NPC205618;298;No
CC1=C2CC(C(O)(CO)CO)CCC2(C)CCC1=O;CNP0290563;298;No
CC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3(F)C(O)CC12C;CNP0396517;298;No
C[C@]1(C(=O)O)CC[C@@]2(C)[C@@H](CC[C@]3(C)/C(=C/O)C(=O)CC[C@@H]32)C1;NPC476810;298;No
CC(=O)N1c2c(ccc(C)c2C)C(C)CC12CCCCC2;CNP0368622;298;No
CC1=CC2C=C(C)C(C)C3C(CC(C)C)NC(=O)C23C(=O)CCC(=O)C(O)CC1;CNP0212900;298;No
CCC(CO)C1C2(C)C(=O)C(=CO)C(O)(C3CC(C)(O)CC(C)C32)C1(C)O;CNP0191348;298;No
CC1CCC2(OC1)OC1CC3C(CCC4C3CC=C3C=CCCC34C)C1C2C;CNP0290295;298;No
CC1(C)CCCC1C1=CC=C(C(=O)O)CC1;CNP0155028;298;No
CCOCC1(O)C(C(=O)O)=C2CC3CCC(C)C24C1c1cc[nH]c1CC34C;CNP0208492;298;No
CC(CCC(=O)C(C)(C)O)C1C=CC(C)(O)CC1;CNP0338843;298;No
CC12C=CC3(CCC4C(C)(C)CCC(=O)C4(C)C3CC1)C2;CNP0115162;298;No
CC1=C2CC(O)(C(C)C)CCC2(C)CCC1;CNP0184402;298;No
CC12CCCc3coc(c31)C(=O)c1cc3c(cc12)C(=O)C=C(CO)C3=O;CNP0137147;298;No
CC(=O)CCCC1(C)CCC(C(C)(C)O)CC1=O;CNP0212335;298;No
C=C1CC=C2C(CCC2(C)O)C(C)=CCC2C(C(C)C(=O)O)CCC2(C)CC1O;CNP0072117;298;No
CC1=C2CCC(C)C2CC(C)(C)CC(O)C1;CNP0081744;298;No
CNC(=N)NCC1(C)C2CCC(C)C13CC(COC)C(C(=O)O)=C3C2;CNP0091387;298;No
CNC(=N)N1C=CCC23C4CCC(C)(CCC12)C31CC(O)C(C(=O)O)=C1C4;CNP0416643;298;No
C=CC1(C)C=C2C(=O)C(O)=C3C(C)(CO)CC=CC3(C)C2(O)CC1;CNP0357787;298;No
CC1CC=C2C3C1CC(O)C3(C=O)CC2(C)C;CNP0357353;298;No
CCC(=O)OCC(=O)C1=CCC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC12C;CNP0102772;298;No
CC(C)(O)/C=C/C1=CC(=O)[C@H](O)C[C@]1(C)O;NPC82666;298;No
CC1=C2C3=C(CCC2(C)C(C(C)O)C1)C1(C)C(O)C(OC(=O)CC(C)C)C(O)C(C)(C)C1CC3;CNP0107765;298;No
CC1=CC2C=C(C)C(C)C3C(CC(C)C)NC(=O)C23C(=O)CC(O)C(=O)C(O)CC1;CNP0127493;298;No
CC1(C)C2=CCCC(C)(C)[C@]23CC[C@H]1C3;NPC200129;298;No
O=Cc1ccc(C(C2CCCC2)C2CC(C3CCC4CCC5(CCCC5)C4N3)C3(O)CN23)cc1;CNP0423195;298;No
CC(C)[C@@H]1CCC(=O)C2=C1[C@H](O)[C@](C)(O)CC2;NPC110150;298;No
C=C1CCC2(CO)CCC3(C)C4=CC=C5C(=CC(=O)C(O)=C5C)C4(C)CCC3(C)C2C1;CNP0184839;298;No
CC1=CC2=CC(C)(CO)CC2C(C)(O)C12CC2;CNP0193333;298;No
CC(=O)C1(O)CC(O)C2C3C=CC4=CC(=O)CCC4(C)C3CCC21C;CNP0275649;298;No
CC(Nc1ccc(Cc2ccc(NC(C)=C3C(=O)CC4C3C4(C)C)cc2)cc1)=C1C(=O)CC2C1C2(C)C;CNP0373668;298;No
CC1[NH2+]C(CCC2CCCCCCC(O)(CC(=O)[O-])C[NH2+]C3(C)CC[NH2+]C(Cc4cccc(c4)C2)C3)CCC1O;CNP0377260;298;No
CC1C(O)CC(C(=O)O)C(CO)=C2CC(C)(CO)CC21;CNP0071878;298;No
CC(C)C1=CC2=C(C=O)CC(O)CC2(C)CC1;CNP0147126;298;No
CC12OC3CC(O1)C1(CO)C4C(O)CC5(C)C(c6ccc(=O)oc6)CCC5(O)C4CCC1(C3)O2;CNP0209838;298;No
C=CC1(C)C(O)CC2C(c3c[nH]c4cccc(c34)C2(C)C)C1N=C=S;CNP0281682;298;No
C=C1CCC(C)C2(C)CCC(C(O)C(C)C)C12;CNP0286569;298;No
C=C1CC[C@H]2[C@@H]([C@H]3[C@H](C)C(=O)C4=C(C(=O)[C@H](C)C4)[C@H]13)C2(C)C;NPC246722;298;No
CC[C@@H](C)[C@H]1C=C[C@H]2[C@H](O)[C@H](O)C[C@@H](C)[C@@H]2[C@@]1(C)C(=O)/C=C/OC;NPC472325;298;No
CC1=CC2CCC3C(C)(CO)CCCC3(C)C23CCC1C3;CNP0114113;298;No
C=C1CC23CC1CCC2=C1C=CC(O)C(C)(C(=O)OC)C1C3C(=O)OC;CNP0194091;298;No
C=C1CCC(O)C2(C)CCC(C(O)C(C)C)C12;CNP0209216;298;No
CC1CC=CC(C)(C2CC(Cc3cc(O)cc(CCCO)c3)CC3(CCCC3)C2)C1;CNP0362094;298;No
CC(C)C1=CC(=O)C2(C)CCC3(C)C(=O)C=C(CO)C(O)CC3C12;CNP0231625;298;No
C=CC1(C)CC=C2C(CCC3C(C)(C)C(=C)CCC23C)C1;CNP0106617;298;No
C=C1C(C)CCC2(C)C3=C(C(=O)C(CC(C)O)=C(O)C3=O)C(OC)C(O)C12;CNP0345426;298;No
C=C1C=CC2(CC1)C(=C)CC(O)C(Br)C2(C)C;CNP0269095;298;No
CC1=CC(=O)C(O)C(CO)C2CC(C)(C)C2CC1;CNP0317633;298;No
CC1CCC2C(C)(O)COC23C=C(C(=O)O)CCC13;CNP0169823;298;No
C=C1CC(C)(Cl)C(Cl)CC1C=CCl;CNP0296585;298;No
CNC(=N)[N+]1=CCC2(C[NH2+]CCO)CCC3C(O)(COC4CCCC5[NH2+]CCCC54)C(C(=O)[O-])=C4CC5CCC(C)C43C52C1;CNP0073387;298;No
C=CC1C=C2C(=O)C(O)=C3C(CCC(O)C3(C)C)C2(O)C(O)C1;CNP0073812;298;No
CC(O)C(C)(O)C(=O)OC1CCC2(C)CC(=O)C(C(C)(C)OO)=CC2C1(C)O;CNP0242384;298;No
CC1=C2C(O)CC34C=CC(C)(CCC3C2(C)C=C(O)C1=O)C4;CNP0110802;298;No
CC1=C(O)C(=O)C=C2C1=CC=C1C2CCC2(C)C3CC(C)(O)C(=O)CC3(C)CCC12C;CNP0230410;298;No
C[C@H]1[C@H]2[C@H](C[C@@]3(O)[C@@H]4CC=C5C[C@@H](O)C[C@@H](O)[C@]5(C)[C@H]4CC[C@]23C)O[C@]12CC[C@@H](C)CO2;NPC474022;298;No
[C-]#[N+]C1(C)CCC2C(C)CC3CC(C)(C)CC4=CCC1C2C43;CNP0063919;298;No
CCC(CCC(C)C1CCC2C1CCC1C3CCC(=O)C=C3C(O)CC12)C(C)C;CNP0228016;298;No
C=C1CC(O)C2C(C3C1CCC3(C)O)C2(C)CO;CNP0244935;298;No
C=C1C=C2C3(CCC(CC(CO)CC4=C[CH+]N=C4)C3)CC(CCO)C3CC=CC4(C1C4(C)C)C23C;CNP0054317;298;No
C=C1C(=O)C23CCC4C(C(=O)O)CCCC4(C)C2C(O)CC1C3;CNP0325437;298;No
CC(C)C1CCC2(C)CCC3(CO)CC4=C(C(=O)O)CCC4C4(C)CC4C3C12;CNP0130243;298;No
C=C1CC2C=CC3(CC(C)CC13)C1C2C1(C)C([NH3+])C=O;CNP0187262;298;No
CC(C)C[C@H]1C[C@]2(CC[C@@H]3C[C@H]2C3(C)C)Oc2c(C=O)c(O)c(C=O)c(O)c21;NPC245757;298;No
CC(C(=O)O)C1=CCC(C)(O)CC1;CNP0072531;298;No
COC1(C)c2c(C=C(C)C)ccc(C=O)c2CC1O;CNP0244231;298;No
CC12CCCC3CC(C4CCCC(Cc5ccc(N)nc5)C4)(CC(N)C31)O2;CNP0198199;298;No
CC=C(C)C(=O)NC1=CCC2(C)C(CCC3C4=CCC(C(C)N(C)C)C4(C)CCC32)C1=O;CNP0247957;298;No
C=C1CCC2OC2(C)CCC(C)(CC=CC(C)(C)O)C2CC12;CNP0301220;298;No
CCC1C=CCCC2(CC3CCC4C(C(=O)O)C5(CCCC(C)O5)N=C(N2)N34)O1;CNP0115672;298;No
CC1=C2CC34C5(CCCC5)CC(C)C2(CC1)C3(C)CC=C1C=CC23C=CC14[NH+]1CC12CCC3CCCO;CNP0033622;298;No
C=C1CCCC(C)(C)C1CCC1=CC(=O)N(CCC(C)C)C1;CNP0428359;298;No
O=Cc1ccc(C(C2CCCC2)C2CC(C3CCC4CC(O)C5(CCCC5)C4N3)C3(O)CN23)cc1;CNP0175518;298;No
CCOC1CC(C)(C)C2CCC3(C)CC12CCC(=O)O3;CNP0120432;298;No
CC1CCC23CC1C(C)(C)C2CC=C3CO;CNP0191278;298;No
CC1=CC2(C)C(C)C(C)=CC3(C)C=C(C)C2C1C3C=CC(O)=C1C(=O)C2CCCN2C1=O;CNP0296873;298;No
C[C@H]1CCC[C@@]2(C)C[C@H]3OO[C@@]12C=C3C(C)(C)OO;NPC259049;298;No
CC(C)(O)CCC(O)C(C)(O)C1CC=C2C3=C(CCC21C)C1(C)CC(O)C(O)CC1=C(O)C3=O;CNP0313633;298;No
C=C1C=CC2C1CC1C=CCCC(=O)C3=C([O-])NC(C3=O)C(O)CCNC(=O)C=CC=CCC12;CNP0047954;298;No
CC(C=O)=C1CCC1(C)C1CC(C)(CO)CC1O;CNP0422727;298;No
CCCC(=O)C(C)C1OC(O)(C(C)C(=O)OCC(CO)C2CCC3(C)CC4C(CO)CC(O)C4C(C)(O)CC=C23)C(C)CC1C;CNP0432034;298;No
CC(C)C1=C2CCC3(C)C(CCC4C5C6OC(=O)C5(CCC6(C)C)CCC43C)C2(C)CC1;CNP0279124;298;No
Cc1ccc2c(c1C=C/C=C/C(=O)O)[C@H](C)C[C@@](C)(O)C2;NPC472221;298;No
C=C1CC[C@@H]2[C@H]([C@@H]3[C@H]1CC[C@]3(C)O)[C@@]2(C)C(/C=C/C(C)(C)O)OC;NPC471661;298;No
CC(=CCCC(C)(O)C1CCC2(C)C3CCC4=C(C)C(=O)CCC4C3C(=O)CC12C)C(=O)[O-];CNP0193063;298;No
CC1C(=O)C23C(O)CC4C(C)(C)CCC(O)C4(CO)C2C(O)CC1C3O;CNP0042111;298;No
CC(=CCC(C)C=C1CN2CCCC2C(C)(O)C1)C(O)C(C)O;CNP0252943;298;No
CC(C)C(=O)C1=C(C=O)C2CCC(C)(O)C(O)C2O1;CNP0144281;298;No
C=C1C(O)CC(O)C(C)(C)C(=O)CC(O)C23CC(C)(O)C(CCC12)C3O;CNP0044277;298;No
CC1C(=O)C2(C)CCCC23C(C)CCC13C;CNP0242242;298;No
C=CC1(C)CCC2C3=C1C=C(C#N)C(C)(C)c1[nH]c4cccc(c4c13)C2(C)C;CNP0174693;298;No
CC(C)C1=Cc2ccc3c(c2C(=O)C1=O)C(O)CCC3(C)C;CNP0327678;298;No
C=C1C(=O)C(O)=C[C@H]2[C@]1(C)CC[C@H]1C[C@@](C)(C(=O)OC)CC[C@@]12C;NPC474680;298;No
CC(C)C(C)C=CC(C)(O)C1C(O)CC2C3CCC4=CC(=O)C=CC4(C)C3CCC21CO;CNP0321503;298;No
CC1[NH2+]C(CC(O)C2CCCCCCC(O)(CC(=O)[O-])C[NH2+]C3(C)CC[NH2+]C(Cc4cccc(c4)C2)C3)CCC1O;CNP0044376;298;No
O=Cc1ccc(C(C2CCCC2)C2CCC3(O)CN23)cc1;CNP0092134;298;No
CC1=CC(=O)CC2(C)CCC(C(C)CO)CC12;CNP0431869;298;No
Cc1nn(C(=O)C2(c3ccc(Cl)cc3)CCCC2)c2c1C1C(C2)C1(C)C;CNP0369720;298;No
CC1=CC2C=C(C)C(C)C3C(CC(C)C)NC(=O)C23C(=O)CC(SCC(O)C(=O)[O-])C(=O)C(O)CC1;CNP0036673;298;No
CC(c1ccc(C=O)cc1)C1C2C=CC3N1C3(O)C2;CNP0416775;298;No
CC1CCCC2=CC(C#N)C3C(C3(C)C)C21C;CNP0283713;298;No
CC1C(=O)C2CC(C)(C)CC2C2(C)CCC12O;CNP0157300;298;No
CC#Cc1ccc(-c2ccc(C(=O)C3C4C=CC(O)=CC4CC34CCCC4)s2)s1;CNP0102077;298;No
CC1CCC(O)C2=CC(=O)C(O)(C(C)C)CC21C;CNP0428283;298;No
CC(C)CCC1CC2Cc3ccc(O)cc3CC#CC3C(N)C4CCC3(OC4(C)C)C(C1)C2;CNP0094339;298;No
C=C1CCC2C1COC2(C)C;CNP0246405;298;No
CNC1CCC2(C)C(=CCC3(C)C2CCC24CN(C)CC2CCC34)C1;CNP0155897;298;No
CC12CCC(O)CC1(O)CCC1C2C(O)CC2(C)C(c3ccc(=O)oc3)CCC12O;CNP0165952;298;No
C=C1CCC(OC)C(COC)C(=O)CC2C1CC2(C)CO;CNP0103133;298;No
CC1=C2C(O)C3CC(O)C(C)C2(CC1O)C3(C)C;CNP0219237;298;No
CC(CO)C1=C2C3CC(O)C(CO)=CC(=O)C3(C)CCC2(C)CC1;CNP0348099;298;No
CC1=CC(=O)C2(C)CCC(O)(C(C)C)C2C(O)CC1;CNP0075066;298;No
C=C1C2CC(CC2CO)C1(C)C1CCCCC1;CNP0097268;298;No
CC1C(=O)CCC2(C)C1CC=C1C(O)C3CC12CCC3(O)CO;CNP0071375;298;No
