SMILES	AATSC0c	AATS1s	IC2	D/Dr5	AATS3s	AATS4s	SdssC	AATS0s	X2A	SIC0	AATSC1Z	nR_3_True_True_False_None	SMR_VSA7	MATS1c	VSA_EState5	nR_3_True_False_None_False	observed	predicted
O=P(O)(O)OCC(Cl)(Cl)Cl	2.2	-0.81	-1.88	-0.57	0.78	1.13	0.25	2.22	2.89	3.85	-0.82	-0.73	-1.42	-3.13	0.12	-1.19	1.5224442335	1.419710732383475
CCN(CC)C(=S)S	-0.99	-1.57	-2.28	-0.57	-1.34	-1.32	0.76	-1.4	1.53	0.87	-0.81	-0.73	-1.42	-0.23	0.12	-1.19	1.0	1.0648427035160246
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O	-0.46	-0.92	0.19	-0.57	0.5	0.62	0.43	0.91	0.02	1.32	1.04	1.25	0.67	-0.81	0.78	0.39	0.5224442335	0.22603023852335502
CN(C)CCCOC1(Cc2ccccc2)CCCCCC1	-1.28	-1.42	-0.73	-0.57	-1.16	-1.3	0.25	-1.31	0.43	-1.23	0.05	-0.73	-0.01	2.18	0.12	0.39	1.0	0.5604248509898352
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC(=O)O	0.12	-0.05	1.36	0.49	-0.07	-0.29	-0.88	0.51	-0.67	-0.9	-0.09	1.25	-0.48	-0.17	-1.22	1.97	0.5224442335	0.4557041983257657
O=C(CCCN1CCC(n2c(=S)[nH]c3ccccc32)CC1)c1ccc(F)cc1	-0.86	-0.49	0.42	0.75	-0.56	-0.7	0.31	-0.38	-0.37	-0.22	0.03	-0.73	1.13	0.05	0.0	0.39	-0.6989700043000001	-0.4455285887034307
COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(OC2CCC(N(C)C)C(C)O2)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(O)C(C)O2)C(N(C)C)C1O	-0.15	-0.51	1.83	-0.57	-0.22	-0.45	-0.72	-0.41	-0.01	-1.33	0.07	-0.73	-0.46	0.38	-1.03	-1.19	1.8241258339	1.525370104615535
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12	-0.41	-0.63	1.17	0.95	-0.1	0.24	0.25	-0.21	-0.55	-0.16	0.76	-0.73	-0.07	0.47	0.49	-0.4	0.2227164711	0.2685652672208286
CCOC(=O)C1=CC2(CC)CCCN3CCc4c(n1c1ccccc41)C32	-0.75	-0.9	0.9	-0.08	-0.81	-0.75	0.65	-0.86	-1.29	-0.76	0.17	1.25	0.22	0.23	0.02	-0.4	-0.3010299957	-0.41258247540686294
Nc1ncnc2[nH]cnc12	1.31	1.87	-0.63	-0.28	0.94	0.87	0.25	-0.17	-0.36	1.51	-0.2	-0.73	-0.92	-0.93	0.33	-1.19	1.1760912591	0.940062586822724
Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2	-0.47	-0.41	-0.44	-0.57	-0.48	-0.56	0.94	-1.0	-0.58	0.13	0.05	1.25	0.67	0.5	1.42	0.39	1.0	0.6419921594368535
CC(C)(C)c1cc(O)ccc1O	0.44	0.26	-1.93	-0.57	-0.06	-0.6	0.25	-0.21	0.8	-0.3	-0.25	-0.73	-0.49	-0.45	0.34	-0.4	-0.6989700043000001	-0.09086017720762005
CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12	-0.68	-0.5	0.31	-0.57	-0.62	-0.45	0.25	-0.58	-0.63	-0.37	0.12	-0.73	0.63	0.9	0.12	0.39	1.0	0.5726178147217154
CCCN(CC)C(CC)C(=O)Nc1c(C)cccc1C	-1.09	-0.92	0.01	-0.57	-0.74	-0.67	0.33	-0.91	0.07	-0.93	-0.05	-0.73	-0.27	-0.26	0.18	-0.4	0.8241258339	0.4988184747860969
CC(O)=NO	3.34	4.65	-2.21	-0.57	3.83	0.63	0.01	1.73	4.25	3.25	-0.63	-0.73	-1.42	-0.69	-0.04	-1.19	1.2227164711	1.6021365527334488
Clc1ccc(CC(=CCN2CCCC2)c2ccccc2)cc1	-1.43	-1.05	0.02	0.79	-1.1	-1.17	1.28	-1.26	0.03	-0.92	0.03	-0.73	1.6	2.37	0.12	0.39	0.1760912591	-0.13340494337345069
CCOc1ccc2nc(S(N)(=O)=O)sc2c1	0.18	-0.53	-0.07	0.05	0.64	0.18	0.25	0.67	0.1	1.76	1.07	-0.73	-0.71	-0.16	0.48	-0.4	0.9206450014	0.8863139419712577
CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2	-0.23	-0.28	0.57	-0.57	-0.46	-0.24	-0.11	-0.4	-0.35	-0.16	0.2	1.25	0.25	-0.58	0.14	0.39	1.1760912591	0.601330648349069
CC12CCC(=O)C=C1CCC1C2C(=O)CC2(C)C1CCC2(O)C(=O)CO	-0.62	-0.57	0.75	0.16	-0.15	-0.39	0.86	0.17	-1.13	-0.9	-0.05	1.25	-0.96	0.58	0.03	1.97	0.6989700043000001	0.17074567381826664
CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccccc1	-0.46	-0.25	-0.69	-0.57	0.02	0.04	-0.23	-0.49	-0.22	-0.71	-0.02	-0.73	1.41	0.33	-0.22	0.39	-0.8239087409	-0.2875758489055015
CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C	-1.0	-0.78	-0.52	-0.57	-0.81	-0.76	0.04	-0.88	-0.24	-1.15	-0.03	-0.73	1.41	0.19	-0.03	0.39	-0.7772835289	-0.29229984886525184
O=C(Cn1cnnn1)NC1C(=O)N2C(C(=O)O)=C(CSc3nncs3)CSC12	0.75	1.17	1.48	2.73	0.39	0.46	-0.8	0.89	-0.44	1.42	-0.06	1.25	-0.51	-0.43	-0.5	-1.19	1.8241258339	1.620997807865168
CC(=O)C1(O)CCC2C3=CC(Cl)=C4CC(=O)C5CC5C4(C)C3CCC21C	-1.06	-1.07	0.62	0.13	-0.41	-0.71	2.84	-0.42	-1.39	-0.83	0.0	1.25	-0.55	0.56	0.92	2.75	0.6989700043000001	0.15149906229529106
O=P(O)(O)OC(CO)CO	2.59	0.76	-1.44	-0.57	1.21	1.48	0.25	2.7	2.03	1.37	1.62	-0.73	-1.42	-1.99	0.12	-1.19	1.8241258339	1.2129556579569745
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1	0.61	0.6	0.93	-0.57	0.45	0.42	-0.75	0.66	-0.5	0.51	-0.03	1.25	0.44	-0.77	-0.66	-0.4	1.8241258339	1.5796549460849378
Nc1[nH]c(=O)ncc1F	2.01	3.55	-1.02	-0.57	4.2	3.08	0.25	3.01	0.7	3.79	-0.42	-0.73	-0.54	-1.83	-0.4	-1.19	2.1760912591	1.585354833126497
C[n+]1ccccc1C=NO	0.12	1.22	-0.68	-0.57	-0.31	-0.37	0.25	-0.3	0.56	1.13	-0.04	-0.73	-0.24	1.23	0.12	-1.19	1.5224442335	0.9568273859977717
Cc1c(C(C)C)c(=O)n(-c2ccccc2)n1C	-1.02	-0.39	-0.44	0.33	-0.37	-0.2	0.25	-0.66	-0.38	-0.33	0.09	-0.73	0.62	1.13	0.25	-0.4	1.4771212547	0.8800263346171254
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1	-0.79	-0.83	0.05	0.05	-0.74	-0.92	1.07	-1.17	-0.57	-0.3	0.28	1.25	0.18	0.42	0.7	-0.4	-0.6020599913	-0.28184461771780206
CCN(CC)C(C)C(=O)c1ccccc1	-1.16	-0.69	-1.24	-0.57	-0.53	-0.38	0.4	-0.71	0.06	-0.59	-0.04	-0.73	-0.01	1.38	0.23	-0.4	0.096910013	0.32221065128466786
COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1	0.59	0.39	0.45	-0.57	0.97	1.35	0.25	0.58	0.12	1.28	0.98	-0.73	0.02	-0.63	0.33	-0.4	1.3979400087	1.377107063108855
CC(C)N=C(N)N=C(N)Nc1ccc(Cl)cc1	-0.05	0.29	-0.2	-0.57	-0.33	-0.11	0.5	-0.73	1.13	0.28	-0.21	-0.73	-0.27	-2.45	0.3	-0.4	0.5224442335	0.5068316139065123
CN(Cc1cc(Br)cc(Br)c1N)C1CCCCC1	-1.07	-1.26	-0.49	-0.57	-1.15	-1.22	0.25	-1.25	0.06	-0.25	-0.15	-0.73	-0.37	0.29	0.12	0.39	-0.096910013	0.298898083044866
CC1(C)C(C(=O)O)N2C(=O)CC2S1(=O)=O	0.97	-0.01	-0.47	0.05	1.14	1.07	-0.99	2.16	-0.71	1.39	1.03	1.25	-1.42	-0.36	-0.75	-1.19	1.8241258339	1.5049749185502084
CN1CCN(C(c2ccccc2)c2ccccc2)CC1	-1.26	-0.94	-1.58	-0.57	-1.03	-1.16	0.25	-1.24	-0.22	-0.99	0.11	-0.73	1.41	2.38	0.12	0.39	0.5224442335	0.42524960073166196
NCCCC(O)(P(=O)(O)O)P(=O)(O)O	2.27	-0.13	-0.98	-0.57	2.86	4.54	0.25	2.73	0.91	1.35	1.83	-0.73	-1.42	-1.34	0.12	-1.19	-0.1758741661	0.22905479776595716
COc1ccc2c(c1OC)CN1CCc3cc4c(cc3C1C2)OCO4	0.33	-0.39	0.51	0.19	-0.55	-0.72	0.25	-0.93	-1.11	-0.45	0.21	1.25	0.41	0.87	1.9	0.39	1.5224442335	0.658554001509682
Nc1ccc(N=Nc2ccccc2)c(N)n1	-0.09	1.18	-1.26	-0.57	0.37	0.34	0.25	-0.45	0.25	0.27	-0.14	-0.73	0.25	-1.0	0.46	-0.4	0.8241258339	0.8025183799157306
CNC(C)CCC=C(C)C	-1.35	-1.36	-0.61	-0.57	-1.2	-1.41	1.3	-1.35	2.4	-1.02	-0.23	-0.73	-0.96	1.43	0.12	-1.19	0.7339992865	0.6311059008522901
CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12	0.21	0.16	1.84	1.22	0.54	1.06	-3.34	0.63	-0.92	-0.54	-0.06	1.25	-0.27	0.79	-5.69	1.97	0.7656685548000001	0.554668258533911
CCC1C(C)=NN=C(c2ccc(OC)c(OC)c2)c2cc(OC)c(OC)cc21	0.02	0.07	0.02	-0.57	-0.1	-0.26	1.52	-0.85	-0.76	-0.54	0.14	1.25	0.43	1.25	1.58	0.39	0.3979400086999999	0.27444532381203224
COc1ccc2c3c1OC1C(=O)CCC4C(C2)N(C)CCC314	-0.29	-0.82	1.0	-0.2	-0.56	-0.76	0.46	-0.71	-1.49	-0.49	0.19	1.25	-0.51	1.35	1.4	1.18	-0.1249387366	0.07906257914610465
CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)CO)OC(CO)C(O)C1O	1.48	0.85	0.88	1.79	0.97	0.65	-0.5	0.49	-0.49	-0.38	-0.29	-0.73	-1.42	-0.39	-0.4	-0.4	1.2227164711	1.2749738692761066
CC(S)C(=O)NCC(=O)O	1.61	1.24	-0.43	-0.57	1.01	0.76	-0.81	1.47	2.32	2.04	-1.14	-0.73	-1.42	-1.32	-0.62	-1.19	1.5224442335	1.53390674117935
COC(=O)C1=C(C)N=C(C)C(C(=O)OC2CCCN(Cc3ccccc3)C2)C1c1cccc([N+](=O)[O-])c1	-0.31	0.08	1.32	-0.57	-0.23	0.06	0.22	0.13	-0.28	-0.6	0.1	-0.73	2.01	0.75	-1.37	0.39	-0.8761483590000001	-0.4330688521257487
CN=C(C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1	-0.39	-0.36	0.65	0.85	-0.46	-0.58	0.56	-0.14	1.05	0.51	0.38	-0.73	-0.39	1.86	1.23	-1.19	0.6989700043000001	0.33152658569680427
CC1OC(C)OC(C)O1	-0.21	-0.6	-3.42	-0.57	-0.49	-0.77	0.25	-0.82	1.05	0.23	0.2	-0.73	-1.42	-0.83	0.12	-1.19	2.3979400087	1.1789838816233777
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	-0.38	-0.5	-0.35	-0.57	-0.19	-0.37	-0.2	-0.55	-0.21	-0.77	0.04	-0.73	1.41	0.47	-0.19	0.39	0.5224442335	0.2848634775656972
Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1	0.92	0.59	0.75	0.5	1.43	0.43	0.25	1.68	0.04	1.08	0.36	-0.73	0.46	0.92	0.17	-0.4	-0.3010299957	-0.11340658351705708
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1	0.64	0.67	0.96	-0.57	0.34	0.55	-1.42	0.71	-0.5	0.58	-0.19	1.25	0.41	-0.72	-1.03	-0.4	0.8241258339	1.0931347068861685
COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2C1C(C)C	-0.69	-0.54	1.57	1.24	-0.54	-0.83	-0.01	-0.55	-0.26	-0.82	0.08	1.25	1.15	0.32	0.46	1.18	0.2227164711	0.01623263354510011
COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC	0.65	-0.24	0.23	-0.57	-0.38	-0.55	-0.43	-0.7	-0.67	-1.36	0.17	3.24	1.33	1.02	3.16	1.97	-1.3010299957	-0.9137182340376852
O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1	-0.23	1.08	-0.29	-0.57	0.69	0.54	0.5	1.01	-0.25	0.54	0.02	1.25	1.33	0.94	-0.01	0.39	-0.4775557665	-0.3205083580838085
CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1	0.24	-0.11	0.76	-0.57	0.84	0.78	-0.31	1.1	0.5	1.17	0.42	-0.73	-0.25	-0.02	-0.27	-0.4	1.6989700043	1.378240238937852
CC=C(CCC(C)C1CCC2C3=CCC4C(C)C(O)CCC4(C)C3CCC21C)C(C)C	-1.47	-1.73	0.1	0.42	-1.24	-1.29	2.85	-1.28	-0.85	-1.87	0.02	1.25	-0.5	0.85	2.8	1.97	2.0	0.7278661761700376
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1	0.02	0.35	0.28	0.29	0.2	0.49	0.16	-0.09	-0.64	0.18	-0.22	-0.73	1.03	0.37	0.44	0.39	0.6989700043000001	0.49211195459813667
OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	-0.82	-0.77	-0.39	-0.57	-0.86	-1.11	0.25	-0.96	-0.06	-0.52	0.03	-0.73	1.37	1.42	0.12	0.39	0.8241258339	0.5796027005991689
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1Cc2ccccc2CC1C(=O)O	-0.07	-0.03	0.84	-0.57	-0.19	-0.06	-1.08	-0.03	-0.09	-0.66	-0.02	1.25	1.39	-0.44	-0.81	0.39	0.123851641	0.0655102086920052
Clc1ccccc1CN1CCc2sccc2C1	-1.34	-1.19	-0.14	0.12	-1.13	-1.25	0.25	-1.27	-0.37	0.12	0.18	1.25	0.81	2.14	0.12	-0.4	0.620136055	0.3536731185904948
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O	0.73	0.22	-0.02	-0.57	1.97	2.51	0.25	4.52	0.2	2.81	1.01	1.25	-0.73	-0.92	0.12	-0.4	0.5224442335	0.6003910370080128
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O	2.86	2.25	-1.85	-0.57	0.93	-0.23	-3.39	2.36	1.96	0.57	-0.36	-0.73	-1.42	-1.04	-2.43	-1.19	1.84509804	1.5288478089071074
CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl	-0.88	-0.44	0.46	0.14	-0.24	-0.4	0.85	-0.61	-0.62	0.46	0.13	1.25	0.6	0.13	0.12	-0.4	0.0	-0.032404202370500554
COc1ccccc1OCC1CNC(=O)O1	1.37	0.49	-0.13	0.29	0.07	-0.0	-0.05	-0.13	0.04	0.48	0.09	-0.73	-0.47	-0.38	0.8	-0.4	1.3010299957	1.045430778735111
NCC1OC(OC2C(CO)OC(OC3C(O)C(N)CC(N)C3OC3OC(CN)C(O)C(O)C3N)C2O)C(N)C(O)C1O	1.07	0.44	0.25	1.75	0.76	0.36	0.25	0.28	-0.69	-0.55	-0.23	-0.73	-1.42	0.07	0.12	-0.4	2.0	1.469333183276626
CN(C)CCC(O)(c1ccccc1)c1ccccc1Cl	-1.02	-0.53	-0.71	-0.57	-0.52	-0.58	0.25	-0.88	0.02	-0.42	-0.07	-0.73	1.37	0.97	0.12	0.39	0.2227164711	0.35756827840329347
CNC1C(O)C(OC2OC(C(C)N)CCC2N)C(N)C(O)C1OC	0.21	-0.26	0.63	-0.57	-0.0	-0.19	0.25	-0.43	-0.41	-0.42	-0.11	-0.73	-1.42	0.16	0.12	-0.4	0.8241258339	0.5981312947324734
OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	-0.59	-0.39	-0.2	-0.57	-0.52	-0.54	0.25	0.32	-0.27	-0.06	0.14	1.25	0.47	0.59	0.12	0.39	-0.4775557665	0.1586103685019565
COCCc1ccc(OCC(O)CNC(C)C)cc1	-0.35	-0.55	0.6	-0.57	-0.49	-0.96	0.25	-0.83	1.02	-0.62	-0.04	-0.73	-0.25	0.92	0.53	-0.4	0.8241258339	0.3232856976748329
CC(CN(C)C)CN1c2ccccc2CCc2ccccc21	-1.28	-1.03	-0.4	-0.57	-0.98	-1.13	0.25	-1.27	-0.15	-1.16	0.1	1.25	0.93	2.01	0.44	0.39	0.5224442335	0.49818804375874504
NC1CC1c1ccccc1	-1.11	-0.68	-1.23	-0.57	-0.96	-1.04	0.25	-1.03	-0.34	-0.27	-0.07	-0.73	-0.01	0.43	0.46	0.39	0.0	0.19807064233643543
CCCCNC(=O)OCC(C)(CCC)COC(N)=O	0.3	-0.27	-0.53	-0.57	-0.72	-0.61	-0.68	-0.23	1.38	-0.38	-0.11	-0.73	-1.42	-2.18	0.12	-1.19	1.6989700043	1.2682164381010816
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1	-0.75	-1.03	-0.02	0.49	-0.76	-1.14	0.25	-1.0	0.57	-0.97	-0.02	-0.73	-0.25	0.62	0.94	0.39	0.123851641	0.15250047492529806
CCC(C)C1OC2(CCC1C)CC1CC(CC=C(C)C(OC3CC(OC)C(OC4CC(OC)C(O)C(C)O4)C(C)O3)C(C)C=CC=C3COC4C(O)C(C)=CC(C(=O)O1)C34O)O2	-0.34	-0.77	1.93	1.57	-0.32	-0.36	1.32	-0.66	-0.67	-1.5	0.11	1.25	0.43	0.49	-0.97	-0.4	-0.8239087409	-0.7751099817390334
CC(C)=CCOc1ccc(C=CC(=O)c2ccc(OCC=C(C)C)cc2OCC(=O)O)cc1	0.14	0.26	-0.01	-0.57	0.21	-0.28	0.88	-0.2	0.68	-0.98	-0.02	-0.73	1.85	0.37	0.09	0.39	0.6989700043000001	0.3813740769793831
CN(C)CCC(c1ccccc1)c1ccccn1	-1.26	-0.67	-0.52	-0.57	-0.92	-1.09	0.25	-1.16	0.34	-0.86	0.05	-0.73	1.18	2.45	0.32	-0.4	-0.2041199827	0.15813130301577824
Cn1nnnc1SCC1=C(C(=O)O)N2C(=O)C(NC(=O)C(OC=O)c3ccccc3)C2SC1	0.77	1.08	1.55	1.42	0.36	0.39	-1.21	0.82	-0.51	0.7	0.08	1.25	0.44	-0.45	-0.81	-0.4	2.0	1.761946743565191
CC(C)=CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O	-0.49	0.14	-0.64	0.74	-0.08	0.22	1.06	-0.39	-0.31	-0.47	0.01	-0.73	2.05	-0.05	0.11	0.39	1.096910013	0.7396338911452219
COc1ccc2c3c1OC1C(O)CCC4C(C2)N(C)CCC341	-0.21	-0.9	1.03	-0.2	-0.7	-0.87	0.25	-0.89	-1.49	-0.58	0.16	1.25	-0.51	1.07	1.33	1.18	0.5051499783	0.34321128923492794
CCCC(C)C1(CC)C(=O)NC(=S)NC1=O	-0.44	-0.5	-1.1	-0.57	-0.4	0.49	-0.05	-0.17	-0.37	0.36	-0.11	-0.73	-1.42	-1.5	-0.14	-1.19	0.620136055	0.7822697120864408
CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCCc1ccc(N(CCCl)CCCl)cc1	-0.61	-0.76	1.84	1.1	-0.44	-0.57	0.33	-0.37	-0.68	-0.95	-0.03	1.25	0.69	0.45	0.21	2.75	0.5224442335	0.2724869772402158
COc1ccc(CN(CCN(C)C)c2ccccn2)cc1	-0.63	-0.45	0.22	-0.57	-0.71	-1.0	0.25	-1.08	0.33	-0.55	0.11	-0.73	0.71	1.2	1.1	-0.4	0.096910013	0.19749923846600695
CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	-0.79	-0.84	0.24	-0.57	-0.79	-0.71	0.18	-0.18	0.06	-0.74	0.16	1.25	0.47	0.31	0.08	0.39	-0.4775557665	-0.11944806917118476
Clc1ccc2nsnc2c1NC1=NCCN1	-0.08	-0.21	0.18	0.71	-0.41	-0.37	0.79	-0.81	-0.53	1.67	0.22	-0.73	-0.75	-1.0	0.5	-0.4	-0.2218487496	-0.20717494393324568
CC1=C2CC(=O)C=CC2(C)C2C(O)CC3(C)C(CCC3(O)C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)O)C2C1	-0.38	-0.74	2.01	1.19	-0.21	-0.38	0.99	0.31	-0.31	-0.95	0.47	1.25	-0.5	-0.06	-0.83	1.97	0.620136055	0.34081282898520077
COc1cc(C(=O)NCc2ccc(OCCN(C)C)cc2)cc(OC)c1OC	0.42	0.07	0.48	-0.57	-0.0	-0.28	0.08	-0.6	0.08	-0.51	0.1	-0.73	0.45	0.85	1.11	0.39	1.2227164711	0.6748397507093942
CCOC(=O)C1=C(COCCN)N=C(C)C(C(=O)OC)C1c1ccccc1Cl	0.05	0.12	1.39	-0.57	-0.14	0.33	0.31	-0.2	-0.23	-0.13	-0.02	-0.73	0.4	0.23	-1.22	-0.4	-0.7772835289	-0.45110695823220215
CN(C)CCCN1c2ccccc2Sc2ccccc21	-1.19	-0.94	-0.87	-0.57	-1.02	-1.16	0.25	-1.23	-0.26	-0.55	0.29	1.25	0.49	1.84	0.12	0.39	1.2227164711	0.6488856485216628
CN(C)CCN(Cc1ccccc1)c1ccccn1	-1.03	-0.61	-0.53	-0.57	-0.86	-1.1	0.25	-1.15	0.48	-0.75	0.09	-0.73	0.95	1.34	0.66	-0.4	1.0	0.684883896344264
C#CC1(O)CCC2C3=C(C=CC21CC)C1=C(CC3)CC(=O)CC1	-1.11	-0.8	0.57	0.06	-0.52	-0.59	4.71	-0.54	-1.24	-1.12	0.01	1.25	-0.07	0.42	1.92	1.97	-1.379863945	-0.9747400828536399
CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5C(c7cc(O)co7)CCC56O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O	0.29	-0.46	1.2	6.54	-0.16	-0.41	-0.21	-0.23	-0.73	-1.4	0.03	1.25	-0.71	0.27	1.01	1.97	-1.4775557665	-1.153577878381185
CC12CCC3C(CCC45OC4C(=O)C(C#N)CC35C)C1CCC2O	-0.88	-1.02	-0.15	0.1	-0.68	-0.81	0.27	-0.43	-1.57	-0.79	0.08	1.25	-1.42	1.13	0.79	1.97	0.903089987	0.4991980899772884
CC(CN(C)C)CN1c2ccccc2Sc2ccccc21	-1.22	-0.98	-0.6	-0.57	-1.02	-1.19	0.25	-1.24	-0.2	-0.67	0.28	1.25	0.49	1.79	0.44	0.39	0.2227164711	0.41716039284244827
CC1C(c2ccccc2)OCCN1C	-1.01	-0.93	-0.27	-0.57	-0.85	-1.01	0.25	-1.16	-0.16	-0.42	0.12	-0.73	-0.01	1.79	0.12	-0.4	0.5440680444	0.5059637826623448
O=S(=O)(O)CCS	0.26	-1.78	-1.54	-0.57	0.77	1.35	0.25	2.55	3.23	2.77	0.33	-0.73	-1.42	-1.37	0.07	-1.19	0.6020599913	0.48774747943364166
CCC(=O)OC1CCC2C3CCC4CC(=O)C(C)CC4(C)C3CCC12C	-1.08	-1.44	-0.34	0.2	-0.99	-1.08	0.59	-0.78	-0.94	-1.35	0.08	1.25	-1.42	-0.08	1.95	1.97	0.2227164711	0.09370839831104612
CC12CCC3c4ccc(O)cc4CCC3C1CCC2OC(=O)CCC1CCCC1	-0.8	-1.28	0.04	1.76	-1.07	-1.1	0.28	-0.86	-0.75	-1.36	0.07	1.25	-0.27	-0.17	1.78	2.75	-0.3010299957	-0.38578728485698255
OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1	-1.2	-1.42	-1.17	0.69	-1.09	-0.97	0.25	-1.13	-0.32	-1.16	0.04	-0.73	-0.01	1.0	0.35	0.39	-0.4775557665	-0.19607906344840778
N=C(N)NCCCC(N)C(=O)O	1.56	1.29	0.02	-0.57	0.39	-0.11	-0.58	0.69	2.21	0.81	-0.49	-0.73	-1.42	-1.7	-0.46	-1.19	2.6989700043	2.2475616798054454
COC(=O)C1=CCCN(C)C1	-0.07	-0.26	-0.35	-0.57	-0.42	-0.38	0.68	-0.35	0.5	0.41	0.07	-0.73	-0.96	0.14	0.02	-1.19	-1.4775557665	-0.3876302745543
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1	-0.16	0.58	-1.63	0.38	0.23	0.77	-0.36	0.22	-0.64	0.21	-0.06	-0.73	1.41	-1.53	-0.06	0.39	0.6989700043000001	0.6359025281304327
CC(C)(C)NCC(O)COc1ccccc1C#N	-0.35	0.03	-0.24	-0.57	-0.09	-0.71	0.25	-0.4	0.99	-0.25	-0.1	-0.73	-0.25	0.66	0.38	-0.4	-0.1758741661	0.2037834928341586
COC1(NC(O)=c2sc(=C(C(N)=O)C(=O)O)s2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CSC21	1.89	1.53	1.71	1.68	0.83	1.09	-3.79	1.31	-0.63	1.04	-0.22	1.25	-0.68	-0.75	-2.3	-1.19	1.8241258339	1.694405348013105
N=C(N)NCCN1CCCCCCC1	-0.46	-1.01	-1.47	-0.57	-1.18	-1.31	0.31	-1.02	1.35	-0.64	-0.09	-0.73	-1.42	-1.07	0.16	-1.19	-0.0793549986	0.2846112988616646
CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I	0.69	1.07	-0.09	-0.57	0.8	0.4	-0.96	1.05	0.14	1.45	-0.51	-0.73	-0.78	-0.99	-0.73	-0.4	2.0	2.0463439640722254
CC[N+](C)(C)Cc1ccccc1Br	-1.22	-1.32	-0.76	-0.57	-1.14	-1.41	0.25	-1.33	0.6	-0.39	-0.03	-0.73	-0.07	2.2	0.12	-0.4	0.6989700043000001	0.48679789931441825
Nc1nc(=S)c2[nH]cnc2[nH]1	1.47	1.37	-0.67	-0.23	0.31	0.21	0.25	-0.36	-0.24	2.21	-0.44	-0.73	-0.99	-1.7	0.27	-1.19	0.7331972651	0.8334200086637399
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1	-1.18	-1.48	-0.74	-0.57	-1.13	-1.04	0.25	-1.18	-0.48	-1.39	-0.01	-0.73	-0.01	1.13	0.34	0.39	0.5224442335	0.23354152173454884
