SMILES	Mor12u	C-005	C-019	ATSC6p	AATSC8Z	MATS1c	MATS1se	BELpe-1	R1s	Vu	TDB04v	Mor09m	Mor13m	JGI1	B02[O-O]	B09[C-C]	observed	predicted
O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1	-0.12	-0.53	0.17	0.48	-0.12	-0.06	0.1	-0.32	0.07	0.4	-0.47	-1.38	0.01	-0.37	1.0	0.76	0.0	0.0
CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(=O)CC[C@]4(C)C3CC[C@]12C	-0.63	-0.53	0.17	0.98	-0.29	-0.42	0.14	0.53	-0.22	1.98	-0.18	0.45	-0.14	0.58	1.0	0.76	0.0	0.0
CC(O)C(N)C(=O)NC(CCCNC(=N)N)C(=O)O	-0.79	-0.53	1.08	-0.34	-0.23	-1.44	-1.49	1.72	1.67	0.2	-0.5	0.14	0.69	0.62	1.0	0.76	0.0	0.0
C[C@]12CCC3C(C(O)C=C4CC(O)CC[C@@]43C)C1CCC2=O	0.16	-0.53	-0.74	0.56	-0.01	0.24	0.01	0.02	-0.58	0.84	0.47	0.89	-0.31	0.65	-1.0	-1.32	0.0	0.0
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(=O)c(c5oc6cc(N7CCN(CC(C)C)CC7)cc(O)c6nc-5c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C	-1.53	0.65	1.08	2.47	-0.15	0.18	-0.01	-1.0	0.64	-0.21	-1.37	-1.96	-1.62	-0.08	1.0	0.76	0.0	0.0
C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CC[C@@H]2O	0.22	-0.53	-0.74	0.53	-0.34	-0.04	-0.14	-0.49	-0.54	-0.03	0.65	0.08	-0.13	-0.15	-1.0	-1.32	1.0	1.0
CCCc1c2oc(C(=O)O)cc(=O)c2cc2c(=O)cc(C(=O)O)n(CC)c12	1.76	-0.53	1.08	-1.78	-0.14	-0.33	-0.23	-1.0	1.04	0.27	0.82	-0.04	0.45	-0.29	1.0	-1.32	0.0	0.0
C=CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@@H](O)[C@H]2C[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H](/C(C)=C/[C@@H]2CC[C@@H](O)[C@H](OC)C2)[C@H](C)[C@@H](O)CC1=O	-2.8	1.82	1.08	0.51	-0.24	0.26	0.12	0.36	-0.14	-0.65	-1.43	0.21	-2.51	0.21	1.0	0.76	0.0	0.0
O=[N+]([O-])c1cc2ccc3cccc4ccc(c1)c2c34	1.68	-0.53	-0.74	-0.51	0.58	2.65	3.31	-1.51	-0.42	0.35	2.94	0.03	0.38	-0.9	1.0	-1.32	1.0	1.0
O=P(O)(O)OCC(O)C(O)C(O)C(O)CO	0.08	-0.53	-0.74	-0.04	-0.66	-1.32	-3.12	-2.19	1.39	0.29	-0.06	1.31	0.78	1.76	1.0	-1.32	0.0	0.0
CCc1csc(C)n1	0.82	-0.53	-0.74	-0.03	0.12	-0.14	1.06	0.7	-1.52	-1.63	0.68	1.37	1.3	0.27	-1.0	-1.32	0.0	0.0
CCc1cccc(CC)c1N(COC)C(=O)CCl	0.66	0.65	0.17	-1.13	-0.28	0.21	0.55	-0.32	-0.55	-0.48	0.42	0.62	0.54	-0.8	-1.0	-1.32	0.0	1.0
COC(=O)C1C(OC(=O)c2ccccc2)CC2CCC1N2C	0.0	1.82	1.08	0.71	-0.15	0.1	0.44	-0.32	-0.57	-1.85	-0.0	-0.58	0.36	-0.8	1.0	0.76	0.0	0.0
CC(C)(O)C1CCC(COC2OC(CO)C(O)C(O)C2O)CC1	-0.5	-0.53	-0.74	0.46	-0.16	0.09	-0.56	1.04	0.25	1.15	-0.72	-0.23	-0.27	0.53	1.0	0.76	0.0	0.0
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1	0.72	-0.53	0.17	-2.05	1.03	-0.72	0.12	0.02	-0.74	-1.43	1.55	-0.57	0.5	-1.27	-1.0	-1.32	0.0	1.0
C=C1C[C@@]23C[C@]1(O)CCC2[C@@]1(C)CC(O)C[C@@](C)(C(=O)O)C1C3C(=O)O	-0.61	-0.53	1.08	0.04	0.19	-0.78	-0.31	0.53	0.94	0.99	0.83	0.02	-0.62	1.92	1.0	-1.32	0.0	0.0
CC(C)(C(=O)O)C1CC[C@@]23CC(CCC2[C@]1(C)CC(=O)O)[C@]1(C)OC13	0.15	-0.53	1.08	1.54	0.08	-0.85	0.11	0.53	0.28	0.82	0.41	0.63	-0.39	1.87	1.0	-1.32	0.0	0.0
CC1CCC2C(C)C(OCc3ccc(C(=O)O)cc3)OC3OC4(C)CCC1C32OO4	-0.42	-0.53	0.17	0.47	0.29	-0.38	1.15	-0.32	-0.01	-0.64	-0.22	-0.77	-0.01	0.27	1.0	0.76	0.0	0.0
CC(C)(C)c1ccc(C(=O)CCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1	-0.2	-0.53	-0.74	0.24	-0.39	1.5	0.82	-0.32	-0.59	-0.58	-0.93	-0.26	-0.51	-0.51	-1.0	0.76	0.0	0.0
CC1(C)C=Cc2c(O)cc(/C=C\c3ccc(O)cc3O)cc2O1	0.81	-0.53	-0.74	-0.1	0.68	-0.19	-0.47	-0.49	0.9	0.05	0.1	-0.25	-0.38	0.65	-1.0	0.76	0.0	1.0
C=C1C[C@@]23C[C@]1(O)CCC2[C@@]12CC(OC4OC(CO)C(O)C(O)C4O)C(O)[C@@](C)(C(=O)O1)C2C3C(=O)O	0.01	-0.53	1.08	-1.41	-0.05	-0.14	-0.67	0.53	1.11	1.4	-0.17	-1.14	-1.68	1.03	1.0	0.76	0.0	0.0
CNCCCN1c2ccccc2CCc2ccc(Cl)cc21	0.01	0.65	-0.74	-0.35	-0.44	1.19	0.55	-0.32	-0.52	-0.04	0.47	0.26	-0.07	-1.27	-1.0	0.76	1.0	1.0
CC(C)(C)c1o[nH]c(=O)c1CC([N+])C(=O)[O-]	0.75	-0.53	1.08	0.82	-3.4	2.67	0.92	0.36	0.91	1.59	0.77	0.01	0.51	1.47	1.0	-1.32	0.0	0.0
NC(CN[N+](=O)[O-])C(=O)O	0.81	-0.53	0.17	0.04	0.82	-1.17	-0.02	2.06	2.55	1.96	0.37	0.38	1.01	1.33	1.0	-1.32	0.0	0.0
Nc1nc(=O)c2ncn(C3OC(COP(=O)(O)OP(=O)(O)OCC4OC(n5cnc6c(=O)nc(N)[nH]c65)C(O)C4O)C(O)C3O)c2[nH]1	-1.11	-0.53	1.08	-3.57	-0.34	-1.26	-2.83	-2.36	2.36	0.31	-0.86	-1.39	0.74	0.39	1.0	0.76	0.0	0.0
CN(C)C=O	1.06	1.82	-0.74	-0.04	0.09	0.33	0.38	3.6	-1.0	1.18	-1.01	1.06	1.11	1.87	-1.0	-1.32	0.0	0.0
Cc1ncc(CO)c(C=O)c1O	0.76	-0.53	-0.74	0.04	2.63	0.25	-0.83	-0.15	0.28	-0.73	1.57	0.61	0.78	-0.27	-1.0	-1.32	0.0	0.0
Cc1c2ccccc2c(C)c2c1ccc1ccccc12	0.66	-0.53	-0.74	-0.78	0.01	2.23	1.03	-1.51	-1.13	-1.6	1.64	0.19	0.06	-1.54	-1.0	0.76	1.0	1.0
COc1c(O)c(C)c(C/C=C(\C)CCC=C(C)C)c(O)c1OC	-0.51	1.82	-0.74	-0.2	0.17	0.35	0.08	-0.49	-0.51	-1.02	-0.5	0.68	-0.19	-0.15	-1.0	0.76	0.0	0.0
N=C(N)NCCCCNC(=O)/C=C\c1cc(O)c2c(c1)C(C(=O)NCCCCNC(=N)N)C(c1ccc(O)cc1)O2	-0.24	-0.53	1.08	-0.0	-0.15	-0.96	-0.91	-0.49	1.19	-0.01	-1.16	-2.31	-1.67	-0.55	-1.0	0.76	0.0	0.0
CCNC(=O)C1O[C@@H](n2cnc3c(N)nc(C#CCC4CCC(C(=O)OC)CC4)nc32)[C@H](O)[C@@H]1O	-0.62	0.65	1.08	-0.5	-0.32	-0.5	-0.47	-0.66	0.14	-1.01	-0.8	-1.18	-0.7	-0.58	1.0	0.76	0.0	0.0
CCC(=O)O[C@](Cc1ccccc1)(c1ccccc1)[C@H](C)CN(C)C	0.1	1.82	0.17	-0.79	-0.43	0.22	0.78	-0.32	-0.47	-1.36	-0.35	-0.04	0.26	0.02	1.0	0.76	0.0	0.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C=O)C(C)(C)CCC1	-0.0	-0.53	-0.74	2.15	0.31	1.84	0.54	-0.32	-0.88	-0.18	-0.47	1.1	0.47	0.42	-1.0	0.76	1.0	1.0
CC(C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O	0.03	-0.53	-0.74	-1.14	-0.55	-2.16	-0.31	-0.83	0.16	-0.03	0.1	0.63	0.91	-0.19	-1.0	0.76	1.0	1.0
CC(C)/N=C(N)/N=C(\N)NOCCCOc1cc(Cl)c(Cl)cc1Cl	0.73	-0.53	-0.74	-0.03	0.3	-0.88	-0.04	-0.32	0.01	-0.05	-0.67	0.35	0.68	0.27	-1.0	0.76	1.0	1.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@@]1(C)O	0.29	4.18	0.17	3.83	-0.19	0.25	0.1	1.04	-0.06	-0.84	-1.36	-0.59	-2.74	1.1	1.0	0.76	0.0	0.0
C=C1C[C@]23C[C@@]1(O)CCC2[C@]12OC(=O)[C@](C)(C=CC1O)C2C3C(=O)O	-0.44	-0.53	1.08	-1.16	-0.34	-0.52	-0.24	0.36	0.9	0.96	1.3	0.11	-0.25	1.48	1.0	-1.32	0.0	0.0
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C	-0.5	-0.53	1.08	0.79	0.31	-1.11	0.4	0.36	-0.72	0.24	-0.23	0.85	-0.69	1.12	-1.0	0.76	0.0	0.0
C=C[C@]1(CO)CCC(C(C)(C)OC2OC(CO)C(O)C(O)C2O)O1	-0.39	-0.53	-0.74	-0.59	0.04	0.1	-0.68	0.7	0.56	-0.07	-0.51	-0.1	0.34	1.16	1.0	0.76	0.0	0.0
O=C(O)CCC(=O)OC1C(OC(=O)/C=C/c2ccc(O)c(O)c2)CC(O)(C(=O)O)CC1OC(=O)/C=C/c1ccc(O)c(O)c1	-0.54	-0.53	3.79	0.04	-0.19	-0.65	-0.84	-0.32	3.34	0.77	-0.9	-0.84	-1.4	0.68	1.0	0.76	0.0	0.0
CCN(C)N=O	0.95	0.65	-0.74	-0.04	-2.32	0.78	3.92	2.92	1.06	1.3	-0.29	1.05	1.09	0.91	-1.0	-1.32	0.0	1.0
COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C	1.36	0.65	0.17	-0.97	0.42	0.38	0.43	-0.32	0.39	1.53	-0.8	-1.71	-0.58	0.19	-1.0	0.76	0.0	1.0
CN(C)S(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(CCO)CC1)c1ccccc1S2	-0.73	1.82	-0.74	-0.34	-0.76	0.5	1.27	-0.49	-0.38	-0.18	-0.58	-0.01	0.06	-0.37	1.0	0.76	1.0	1.0
COC(=O)[C@H]1CC2=CC(=O)CC[C@@]2(C)[C@]23O[C@H]2C[C@]2(C)[C@H](CC[C@]24CCC(=O)O4)[C@@H]13	-0.23	0.65	1.08	-0.0	-0.3	-0.06	0.49	0.02	-0.23	0.09	0.41	0.22	-0.94	0.72	1.0	0.76	0.0	0.0
CC1C(O)C[C@]2(C)C(O)C[C@]3(C)C(=CCC4[C@]5(C)CCC(O)C(C)(C)C5CC[C@@]43C)C2C1C	-1.6	-0.53	-0.74	0.22	-0.06	0.14	-0.0	0.02	-0.62	0.9	-0.32	1.33	-1.52	1.39	-1.0	0.76	0.0	0.0
CC(=O)OC[C@]1(O)C[C@]23CCC4[C@@](C)(CCC[C@@]4(C)C=O)C2CCC1C3	-0.63	-0.53	0.17	1.94	0.04	0.05	0.37	0.53	-0.55	0.58	0.08	0.69	-0.75	1.48	1.0	0.76	0.0	0.0
C[C@@H](N)[C@H]1NC(CN)C(=O)N1CC(=O)O	0.31	-0.53	1.08	-0.5	0.76	-0.99	-1.22	2.06	0.95	-0.17	0.39	0.37	0.34	0.48	1.0	-1.32	0.0	0.0
C=CC(N)C(=O)O	0.76	-0.53	0.17	0.02	1.64	-1.52	-1.41	0.87	0.77	-1.18	0.07	0.99	1.04	1.33	1.0	-1.32	0.0	0.0
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12	1.18	-0.53	-0.74	-0.04	-0.15	2.18	1.04	-1.51	-1.47	-1.37	1.52	-0.15	-0.09	-1.46	-1.0	0.76	1.0	1.0
COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)c(OC)c3o2)cc1	1.63	5.35	-0.74	-1.34	-0.12	1.22	0.07	-0.83	0.55	-0.91	0.2	-0.09	-0.22	-0.73	-1.0	0.76	1.0	1.0
CC(C)(O)/C=C/C[C@](C)(O)C1C(=O)C[C@]2(COC3OC(COC4OCC(O)C(O)C4O)C(O)C(O)C3O)C1CCC1[C@@]3(C)CCC(OC4OCC(O)C(O)C4O)C(C)(C)C3CC[C@]12C	-0.6	-0.53	-0.74	2.59	0.02	0.2	-0.4	0.36	0.76	-0.08	-1.42	-1.94	-3.29	0.82	1.0	0.76	0.0	0.0
CCCCCOc1ccc2ccc(=O)oc2c1	0.63	-0.53	0.17	0.36	-0.62	-0.19	0.5	-0.66	-0.43	-0.23	-0.09	-0.07	0.53	-0.8	1.0	0.76	0.0	1.0
CC=O	1.07	-0.53	-0.74	-0.04	0.44	1.38	0.52	2.75	-1.46	1.59	-2.41	1.25	1.3	0.27	-1.0	-1.32	0.0	0.0
O=C(O)C(c1ccccc1)C1CCCCN1	0.08	-0.53	0.17	-0.48	0.32	-0.44	-0.11	-0.32	0.03	-0.54	0.45	0.22	0.28	-1.43	1.0	-1.32	0.0	0.0
C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	-1.23	-0.53	-0.74	-1.41	-0.12	2.18	1.6	-0.32	-0.44	-0.63	-0.51	-0.47	-0.37	-1.7	-1.0	0.76	1.0	1.0
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1	0.31	-0.53	0.17	2.24	0.43	-0.95	0.2	-0.32	-0.54	0.06	-0.5	0.68	0.17	0.85	1.0	0.76	1.0	0.0
Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1	0.53	-0.53	-0.74	-0.45	-0.07	-0.9	-1.26	0.87	1.32	0.22	0.46	-0.1	0.26	0.08	-1.0	-1.32	0.0	0.0
C=C(CCC)C(N)C(=O)O	0.3	-0.53	0.17	0.08	1.42	-1.34	-0.61	0.53	0.43	0.32	0.29	0.76	0.79	0.62	1.0	-1.32	0.0	0.0
CC(=O)C1CCC2C3CCC4CC(=O)CC[C@]4(C)C3CC[C@]12C	-0.59	-0.53	-0.74	1.54	0.08	1.11	0.57	0.53	-1.06	0.64	0.28	0.59	-0.12	0.51	-1.0	0.76	0.0	0.0
CCCCCCCCCCCCC(O)C1CCC(C(O)CCCC(=O)CCCCCCC(O)CC2=CC(C)OC2=O)O1	-3.51	-0.53	0.17	0.07	-0.12	-0.05	0.23	0.36	-0.59	-0.35	-1.62	-0.76	-0.78	-0.85	1.0	0.76	0.0	0.0
Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O	0.39	0.65	0.17	-0.56	0.63	0.24	0.31	-0.66	-0.45	-1.51	0.6	-1.13	-0.16	-1.14	-1.0	0.76	1.0	1.0
COC(=O)[C@H](c1ccccc1Cl)N1CCC2=C(CC(=O)S2)C1	0.75	0.65	1.98	-0.78	1.06	0.31	0.36	-0.32	0.17	0.05	0.77	1.1	1.04	-0.53	1.0	0.76	0.0	0.0
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)c1ccccc1)Cc1ccccc1F	-0.9	-0.53	1.08	-0.24	0.09	-0.47	0.15	-0.32	-0.16	-0.89	-0.68	-0.62	-0.1	-0.8	-1.0	0.76	0.0	0.0
CC(=O)OC1CC2[C@]3(C)CCC(OC(=O)CC(=O)O)C(C)(C)C3CC[C@]2(C)[C@@]2(C)CCC([C@]3(C)CCC(C(C)(C)O)O3)C12	-1.98	-0.53	1.98	1.71	-0.33	-0.35	0.33	0.36	-0.04	0.38	-0.8	-0.12	-1.68	1.7	1.0	0.76	0.0	0.0
CC/C=C\CC(O)/C=C/C=C\CCCCCCCC(=O)O	-0.75	-0.53	0.17	-0.04	-0.14	-0.72	-0.02	0.36	-0.33	-0.13	-1.17	0.41	0.33	-1.33	1.0	0.76	0.0	0.0
Nc1ccccc1	0.6	-0.53	-0.74	0.07	0.21	-0.59	-1.75	-0.15	-0.98	-2.16	-0.2	0.78	0.93	-1.11	-1.0	-1.32	0.0	0.0
CC(=O)NC1C(OC2C(O)C(CO)OC(OC(C(O)CO)C(O)C(O)C=O)C2O)OC(CO)C(OC2OC(CO)C(O)C(OC3OC(CO)C(O)C(OC4OC(C(O)CO)C(O)C4O)C3NC(C)=O)C2O)C1O	-2.48	-0.53	1.08	0.94	-0.11	0.1	-1.35	1.72	1.7	0.39	-1.6	-4.01	-4.07	-0.02	1.0	0.76	0.0	0.0
CC(C)C1=C2C3CC=C4C(O)[C@@]5(O)COC6OC(C4[C@@]6(O)C5O)[C@@]3(C)CC[C@]2(C)CC1	-0.6	-0.53	-0.74	-2.51	0.18	0.28	-0.16	0.02	-0.08	0.82	0.07	-0.58	-1.49	0.8	1.0	0.76	0.0	0.0
CC1(C)CC[C@@]2(C(=O)OC3OC(CO)C(O)C(O)C3O)C(O)C[C@@]3(C)C(=CCC4[C@]3(C)CCC3C(C)(C)C(OC5OCC(O)C(OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C5O)CC[C@@]34C)C2C1	-3.29	-0.53	0.17	1.0	-0.09	0.14	-0.52	0.02	1.04	1.63	-1.5	-1.63	-4.81	0.65	1.0	0.76	0.0	0.0
CC12CCC(=O)C=C1CCC1C2CCC2(C)C(O)CCC12	-0.95	-0.53	-0.74	1.01	-0.06	0.4	0.25	0.02	-0.9	0.85	0.47	1.25	-0.2	0.53	-1.0	-1.32	0.0	0.0
Cc1cccc(O)c1C	0.94	-0.53	-0.74	0.44	0.58	-0.42	-0.3	-0.49	-1.05	-1.14	0.91	0.71	0.82	-0.09	-1.0	-1.32	0.0	1.0
COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O	0.59	0.65	-0.74	0.7	-0.49	0.31	-0.69	-0.32	1.14	-0.27	0.82	0.17	-0.04	-0.0	-1.0	0.76	1.0	1.0
C=C(C)C1CC=C(C)C(O)C1	0.51	-0.53	-0.74	0.22	1.08	0.18	-0.08	0.19	-0.83	-0.35	0.45	1.13	0.55	0.56	-1.0	-1.32	0.0	0.0
CCc1occc(=O)c1O	0.95	-0.53	-0.74	0.19	1.43	0.35	-0.37	0.02	0.24	-1.02	0.97	0.58	1.13	-0.37	-1.0	-1.32	0.0	0.0
CCC1CC2CC3c4[nH]c5ccc(OC)cc5c4CCN(C2)C13	-0.53	0.65	-0.74	-0.39	-0.14	1.07	0.79	-0.66	-1.1	-1.05	0.31	-0.33	-0.48	-0.8	-1.0	0.76	0.0	1.0
COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O	1.14	3.0	0.17	-0.41	-0.68	1.34	0.13	-0.32	0.17	-0.1	1.0	-0.52	-0.15	0.27	-1.0	0.76	1.0	1.0
CNC(C)Cc1ccc(OC)cc1	0.16	1.82	-0.74	-0.39	-0.06	1.07	0.58	-0.32	-0.97	-1.15	-0.0	0.51	0.39	0.02	-1.0	0.76	0.0	1.0
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1	-0.51	-0.53	-0.74	-0.37	-0.01	0.26	-0.02	-0.32	0.03	0.55	-0.42	-0.11	-0.6	-0.72	-1.0	0.76	0.0	0.0
CC1(C)C=CC2(C=CC(C)(C)O2)O1	0.73	-0.53	-0.74	-0.9	1.41	-1.45	0.7	0.36	-1.2	-0.65	0.22	0.44	0.97	3.47	1.0	-1.32	0.0	0.0
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1	-0.56	-0.53	-0.74	-0.47	-0.22	0.82	0.27	-0.32	-0.96	-0.88	-1.05	0.26	0.02	-0.43	-1.0	0.76	1.0	0.0
CC(C)C(C(=O)O)C(=O)C(=O)O	0.78	-0.53	1.08	0.38	-0.0	-0.73	-0.61	1.21	1.58	0.99	1.32	0.86	0.86	1.14	1.0	-1.32	0.0	0.0
OCC(O)C(O)C(O)C(O)COCC1OC(O)C(O)C(O)C1O	-0.16	-0.53	-0.74	0.21	-0.05	0.05	-1.8	1.72	1.61	0.57	-0.73	0.46	-0.01	0.13	1.0	0.76	0.0	0.0
NCCc1ccc(OS(=O)(=O)O)cc1	0.38	-0.53	-0.74	0.34	-2.68	-2.27	0.86	-0.32	-0.01	1.86	0.72	1.18	0.78	1.18	1.0	-1.32	0.0	1.0
C/C=C/C=C/C#C/C=C\CCCCCCCCC(=O)O	-0.16	-0.53	0.17	-0.02	-0.27	-0.81	0.17	-1.0	0.07	0.31	-1.02	0.2	0.62	-1.92	1.0	0.76	0.0	0.0
COc1ccc2c(c1)c(CC(=O)NCC(O)c1ccccc1)c(C)n2C(=O)c1ccc(Cl)cc1	-0.1	0.65	1.08	-0.47	0.28	-0.06	0.08	-0.66	0.32	-1.5	-0.38	-1.75	-0.3	-0.69	-1.0	0.76	0.0	0.0
CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC	0.5	1.82	1.08	-1.1	-3.31	-0.55	-0.6	-3.21	-0.49	-1.27	0.07	1.22	1.22	0.98	1.0	0.76	1.0	1.0
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1	0.36	0.65	0.17	-0.25	0.16	-0.25	0.17	-0.32	0.36	0.3	-0.33	0.55	-0.19	-0.56	-1.0	0.76	1.0	1.0
CC1(C)C2CC[C@@]1(C)[C@@](C)(O)C2	0.22	-0.53	-0.74	0.99	0.21	-0.24	0.05	0.87	-1.25	-0.43	0.59	0.91	0.39	2.48	-1.0	-1.32	0.0	0.0
COc1ccc([N+](=O)[O-])cc1	1.16	0.65	-0.74	0.11	-3.44	1.77	2.38	-0.15	-0.02	-0.09	1.24	0.45	0.83	-0.02	1.0	-1.32	1.0	1.0
CC(C)CC(NC(=O)C(N)CC(N)=O)C(=O)O	-0.25	-0.53	1.98	-0.12	-0.17	-1.41	-0.8	1.55	0.87	0.22	-0.33	0.58	0.43	1.47	1.0	-1.32	0.0	0.0
CC(C)CCCC(C)C1CCC2C3C=CC4=CC(=O)CC[C@]4(C)C3CC[C@]12C	-0.71	-0.53	-0.74	1.48	0.01	1.2	0.64	-0.15	-1.02	1.03	-0.5	0.35	-1.15	0.37	-1.0	0.76	0.0	0.0
CCO[C@@H]1O[C@H]2O[C@@]3(C)CCC[C@@H]4[C@@H](C)CC[C@H]([C@@H]1C)[C@@]24OO3	-0.24	-0.53	-0.74	-0.24	-0.33	0.23	1.83	0.87	-1.05	-1.17	0.11	-0.12	0.03	0.27	1.0	0.76	0.0	0.0
O=C(O)CC/C(=N\O)C(=O)O	0.98	-0.53	1.08	-0.01	3.51	-0.91	-1.19	1.55	3.33	1.09	0.72	-0.2	0.72	0.91	1.0	-1.32	0.0	0.0
CCC(c1ccccc1)c1c(O)c2ccccc2oc1=O	0.68	-0.53	0.17	0.15	-0.29	-0.23	0.14	-0.66	0.03	-1.05	0.82	-0.33	0.25	-1.27	1.0	0.76	0.0	0.0
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O	-1.96	-0.53	1.08	0.54	-0.04	0.1	0.07	-0.32	0.16	-0.21	-1.25	-1.95	-1.41	-0.19	-1.0	0.76	0.0	0.0
CC1NCCc2c1[nH]c1cc(O)ccc21	0.51	-0.53	-0.74	-0.45	-0.79	-0.11	-0.63	-0.66	-0.68	-0.68	1.2	-0.18	0.36	-0.68	-1.0	-1.32	0.0	1.0
CC1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@@]5(C)CCC(O)C(C)(C)C5CC[C@]43C)C2C1C	-1.16	-0.53	-0.74	0.3	-0.03	0.49	0.35	0.02	-1.24	0.47	-0.3	1.54	-1.08	1.27	-1.0	0.76	0.0	0.0
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O	-1.1	-0.53	0.17	-0.02	-0.17	-0.82	0.22	0.53	-0.11	1.0	-1.2	0.76	0.35	-1.92	1.0	0.76	1.0	0.0
CC1CC[C@@]2(OC1)OC1CC3C4CCC5CC(O)CC[C@]5(C)C4CC[C@]3(C)C1C2C	-1.79	-0.53	-0.74	1.51	-0.03	0.2	0.59	0.53	-1.18	0.0	-0.44	0.65	-1.29	0.54	1.0	0.76	0.0	0.0
CCC(=O)C1CC(C)[C@@]2(CC(=O)[C@]3(C)C4=C(CC[C@@]32C)[C@@]2(C)CCC(O)[C@](C)(CO)C2CC4)O1	-0.91	-0.53	-0.74	1.0	-0.12	0.59	0.25	-0.15	-0.31	0.5	-0.26	0.9	-1.06	1.11	-1.0	0.76	0.0	0.0
O=C(O)Cc1cc(O)ccc1Nc1c(Cl)cccc1Cl	0.69	-0.53	0.17	0.41	2.28	-0.69	-0.69	-0.32	1.31	-0.09	1.16	0.43	0.05	0.11	1.0	-1.32	0.0	0.0
C=C[C@]1(C)CCC2C(=CC3OC(=O)[C@]4(C)CC(O)C[C@]2(C)C34)C1	0.3	-0.53	0.17	1.52	0.26	-0.2	0.34	0.02	-0.22	1.42	0.54	0.86	-0.61	1.5	1.0	0.76	0.0	0.0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	-1.02	0.65	-0.74	-1.55	-0.11	0.5	0.31	-0.49	-0.59	-0.7	-0.1	-1.34	-0.95	0.75	-1.0	0.76	0.0	0.0
CC(=O)OC/C(C)=C\CC[C@]1(C)C2CC3C(C2)C31C	-0.7	-0.53	0.17	0.39	-0.49	-0.26	0.71	0.36	-1.04	-0.16	-0.39	0.49	0.43	0.72	1.0	0.76	0.0	0.0
CC(C)CCC[C@@](C)(O)C1CCC2C3CC=C4CC(O)CC[C@@]4(C)C3CC[C@]21C	-1.87	-0.53	-0.74	1.78	0.07	0.22	0.1	0.19	-0.99	0.11	-0.59	0.57	-0.39	0.87	-1.0	0.76	0.0	0.0
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1CC1COc2ccc(OCc3nc4cc(F)c(F)cc4s3)cc2C1O	0.17	0.65	-0.74	0.46	-0.15	0.47	0.2	-0.49	1.1	0.72	-0.42	-1.42	-0.17	0.48	1.0	0.76	0.0	0.0
O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1	-1.0	-0.53	1.08	-2.05	0.05	0.16	0.86	-0.66	-0.82	-0.03	-0.65	-0.57	-0.93	-1.43	-1.0	0.76	0.0	0.0
