SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d	observed	predicted
CC(=O)CC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](Cc2cccc(O)c2)C(=O)N2CCCC(N2)C(=O)O[C@H](/C(C)=C/C=C/C(=O)N(C)C2CCCCC2)C/C=C/C=C/[C@H](O)[C@H](C)[C@H]1O	0.29318746165857396	0.13922692766931336	1.1511968636421657	3.5071380284351323	0.2617690757966595	3.5434765128443724	0.11275840945636074	1.292987842435206	2.959416754732869	3.4478982722156633	1	1
O=C(CCCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1	0.3884042168836155	-1.0428196911840348	-0.37243260553871493	1.2448446938574207	0.13822486340858595	-0.261189287238135	0.42416864135866306	0.4507894970467904	0.12885098465329767	0.01826711863013537	1	1
CCCC(=O)NS(=O)(=O)c1ccc(C(CC2CCCC2)C(=O)Nc2nc3ccc(OC)nc3s2)cc1	0.6467459394888699	0.31085936765622857	-0.24338255097717001	1.67062912345427	0.3211359528189121	-0.6657658991059662	-0.623464353728466	0.7295680672818744	-0.5070375637656471	0.5513704067522381	1	1
COc1cc(NC(=O)C2COc3ccc(C)cc3C2)ccc1-c1cn[nH]c1	-0.09696155872121545	-0.1420340122475834	-0.33360144412114606	-0.49510234498951816	0.2944966690222549	0.07012233755313378	0.18622142124480873	0.24874737355044416	0.034329939177331334	-0.3904454022634768	1	1
Fc1ccc(C(c2nnnn2Cc2ccccc2)N2CCCN(C3CCC3)CC2)cc1	-0.15028584681139692	-1.929098329693025	-0.30425546171385076	1.2648458981500963	-0.28235581453722847	0.42143274700665806	0.5118268552327939	0.22212613653635535	-1.6560512237327603	0.14265788585862602	1	1
C[C@@H]1CCCN1CCc1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)n2)cc1	0.25302356719674773	0.9655881145756801	-0.30127440545347905	-0.12441007262743257	-1.482564438603292	-0.5410421737992387	-1.8927693061394422	-0.09562254678595733	-1.096049399422329	-0.2660546350349861	0	0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3N(Cc3ccc(F)cc3F)C1=O)N2	-0.43491930503180376	0.8498961150901214	1.08607820611041	-1.1513511474910725	0.0585717948024512	0.5832056399805179	-0.4026052284449689	0.9936459435304579	0.09521254117372802	1.1555541332906214	0	0
CS(=O)(=O)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3)c2-c2ccncn2)CC1	-0.28392339800444316	1.742916438585486	-0.37226484046778496	-0.15441822243327372	-0.5975522233839864	-0.08097222672780396	-0.1285025760014539	-0.22601350626492767	-1.6560512237327603	-0.2660546350349861	0	0
CN1CCN(c2ncnc3c2oc2ccccc23)CC1	-1.1542379501491573	1.10624390503059	-0.4128897976437593	-0.8090374558698592	0.006642890742710488	-0.9359090086043037	-0.6827357918755491	-1.7953687887704377	-0.031219380537166757	-1.0479394576140701	1	1
CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2ccc(N3CCOCC3)c(c2)C1	0.5645297938635828	-1.2668112991892089	0.7244412382125925	-0.12332066700351235	-0.0660841448055472	-0.6630127935170288	0.4943321801671454	-1.8056572091111003	0.5943317634877621	0.3914394203156073	1	1
O=C(Nc1cc(F)c(-c2cn[nH]c2)c(F)c1)C1COc2ccccc2C1	-0.12515617685879235	-0.16716832936580914	-0.3629345215229853	-0.4667237642486458	-0.48773234462849396	-0.04147213451352225	-0.06372003156562167	0.6126861842790425	-0.5070375637656471	-0.5681464983041777	0	0
