SMILES	SLogP	JGI8	Wap	PEOE_VSA6	GATS5d	VSA_EState3	GATS4d	MAXDP	PEOE_VSA1	ATS0d
C[C@@H]1CN(c2ccc(F)cc2C(F)(F)F)CCN1S(=O)(=O)c1ccc([C@@](O)(C(N)=O)C(F)(F)F)cc1	2.9791000000000007	0.014224369296833064	25755	12.13273413692322	0.6862745098039216	9.846562553516884	1.089261285909713	6.2530475411583355	15.740104602853368	218.0
CC(N)C1(c2ccc3ccccc3c2)CCCCC1	4.388900000000003	0.012177710590409006	4784	61.72703434800931	0.7641666666666667	2.6597059240362815	1.0484671532846714	2.3782193247669445	5.733667477162185	125.0
CC1=NNC(=O)CC1c1ccc(OC2CCN(C3CCC3)CC2)cc1	3.061700000000002	0.007147498375568551	14954	18.55355575984923	0.7914289879900127	4.09896373763635	1.0254398332618155	4.5754045607700045	9.636772684650527	161.0
CS(=O)(=O)Nc1ccc2c(c1)S(=O)(=O)N=C(C1=C(O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3N(Cc3cccc(F)c3)C1=O)N2	2.9791000000000007	0.015086085690890112	118812	12.13273413692322	1.039622347066167	14.240453085925218	1.0411616161616157	6.920565147801799	15.323225729697516	247.0
COc1ncc(-c2cc(C3=Nc4c(C(C)(C)C)nn(CCO)c4C(=O)NC3)ccc2OC)cn1	2.5113000000000003	0.013617814850808046	41242	20.771211599071872	1.4412007836391438	17.03606475500738	1.0545241949991007	5.992277211922913	19.897041906447136	210.0
Cn1c(-c2ccccn2)c(C2CCCC2)c2ccc(C(=O)NC3(C(=O)Nc4ccc(/C=C/C(=O)O)cc4)CCC3)cc21	6.2869000000000055	0.00958385625389219	70247	37.10711151969846	1.394773638666104	15.947884737518907	1.2076921007318124	6.5862096162246	20.307204250644723	264.0
CCc1nc(N)nc(N)c1-c1ccc2c(c1)N(CCCCO)C(=O)C(C)(c1cc(F)cc(F)c1)O2	3.5619000000000023	0.013776769967246154	38817	12.990104268152233	1.1758057947694112	9.25256278106811	1.4242494362548266	6.737364722518943	26.2106350338156	215.0
CC(C)(C)CCn1c(=O)c(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)c(O)c2cccn21	2.1753	0.012630337035098936	43327	20.771211599071872	1.040624529883304	13.695455815412075	0.7940923279611347	6.46281760433997	10.423315998847038	217.0
O=C(N[C@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1)c1ccc(N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1F	6.027200000000005	0.010348133776202183	110719	24.26546827384644	0.9247710887354366	6.407001579271065	0.9860764536895303	7.420329730644935	25.417375190660827	278.0
Cc1cc(-c2cccc3cc[nH]c23)c(Cl)c2c1NC(C)(C)[C@H](O)[C@H]2C	5.465220000000004	0.015687780960337346	19347	36.723778295307966	1.1979901027788349	16.117431369152598	1.177888221046021	4.817239946390078	15.407294519794245	167.0
